Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Buy Prices,Sell Prices
WSI,2,1,1,110995,"29, 1","21, 5"
WSTCSTPAPR,4,2,2,127711,"86, 48, 229, 189","52, 182, 131, 632"
XCHANGING,3,1,2,43498,"37, 21, 38","22, 14, 118"
XELPMOC,0,0,0,0,,
XPROINDIA,1,0,1,-12958,17,11
YAARI,5,0,5,-66106,"229, 97, 91, 45, 31","141, 47, 32, 30, 20"
YASHO,0,0,0,0,,
YATHARTH,0,0,0,0,,
YATRA,0,0,0,0,,
YESBANK,5,2,3,94069,"15, 83, 354, 194, 15","48, 273, 184, 109, 11"
YUKEN,0,0,0,0,,
ZAGGLE,0,0,0,0,,
ZEEL,3,1,2,38361,"54, 368, 293","168, 266, 124"
ZEELEARN,2,0,2,-21879,"21, 7","16, 3"
ZEEMEDIA,4,2,2,105555,"9, 11, 18, 5","6, 34, 12, 17"
ZENITHEXPO,4,1,3,65779,"53, 51, 39, 48","37, 38, 154, 32"
ZENITHSTL,2,0,2,-20567,"14, 4","9, 3"
ZENSARTECH,5,3,2,175244,"19, 16, 8, 28, 124","13, 12, 24, 88, 416"
ZENTEC,2,1,1,57585,"64, 91","23, 328"
ZFCVINDIA,2,2,0,129456,"127, 1039","400, 3297"
ZIMLAB,0,0,0,0,,
ZODIAC,2,1,1,46200,"12, 9","6, 29"
ZODIACLOTH,3,0,3,-21345,"220, 197, 130","165, 139, 96"
ZOMATO,0,0,0,0,,
ZOTA,0,0,0,0,,
ZUARI,2,1,1,69644,"94, 109","336, 80"
ZUARIIND,2,1,1,52668,"175, 686","526, 509"
ZYDUSLIFE,3,2,1,122320,"36, 157, 412","110, 525, 248"
ZYDUSWELL,0,0,0,0,,
