ticker,buy_date,buy_price,sell_date,sell_price,profit,profit_percent
,2009-04-01,1028.0,2014-08-01,5909.9501953125,141617.15283203125,13775.987629575025
,2006-09-01,8.844989776611328,2007-03-01,5.710363864898682,-10917.913291454315,-123436.13240033797
,2011-04-01,13.48617935180664,2014-08-01,68.20848083496094,121675.36883544922,894167.055293957
,2022-07-01,780.0999755859375,2023-01-01,538.0,-9241.600463867188,-1177.27394444168
,2009-01-01,440.4476318359375,2021-12-01,2233.60009765625,124018.61083984375,29000.239489644428
,2019-03-01,97.19999694824219,2020-03-01,42.150001525878906,-16970.799530029297,-17414.879488444578
,2007-05-01,850.8499755859375,2008-06-01,525.5,-12057.5,-1385.919540229885
,2017-01-01,1413.5,2020-03-01,968.5,-9475.200256347656,-669.1525604765294
,2009-04-01,32.421504974365234,2013-08-01,21.688419342041016,-10027.349472045898,-30928.081469303288
,2013-10-01,31.827564239501953,2018-10-01,170.0,131385.77197265625,416111.422105402
,2019-09-01,145.85000610351562,2021-02-01,833.6500244140625,142403.2487487793,97469.70759733091
,2022-07-01,2174.699951171875,2023-01-01,1223.9000244140625,-11844.299682617188,-540.8356019459903
,2008-05-01,158.0800018310547,2008-06-01,98.83000183105469,-11169.901153564453,-7020.679274076805
,2009-01-01,77.2300033569336,2017-07-01,395.8999938964844,123954.36343383789,158956.60181812046
,2018-11-01,365.6499938964844,2020-03-01,251.3000030517578,-9954.800750732422,-2709.157822839755
,2012-09-01,52.95000076293945,2013-07-01,35.04999923706055,-10697.400863647461,-20183.775214429174
,2015-01-01,51.95000076293945,2015-06-01,29.200000762939453,-13299.850660324097,-25381.393650829705
,2015-10-01,31.5,2018-05-01,20.149999618530273,-11233.601089477539,-35437.22655871595
,2018-07-01,31.350000381469727,2022-03-01,185.10000610351562,148944.7974472046,466911.5963270564
,2006-08-01,10.295978546142578,2007-03-01,7.07998514175415,-9298.279076099396,-90626.68501858275
,2009-04-01,4.739990234375,2010-07-01,27.356945037841797,145060.39076423645,3060352.1018300927
,2012-01-01,16.610000610351562,2012-07-01,11.255000114440918,-9210.600688934326,-55821.822357177734
,2012-09-01,16.03999900817871,2013-07-01,10.899999618530273,-9312.600927352905,-57716.76972574963
,2008-08-01,313.29998779296875,2008-10-01,156.0500030517578,-13090.998840332031,-4158.513134676948
,2009-04-01,169.14999389648438,2014-08-01,878.5499877929688,126616.95108032227,74854.83632816961
,2017-11-01,913.4000244140625,2019-06-01,637.2000122070312,-8750.93359375,-958.1314367170446
,2008-12-01,70.05000305175781,2021-07-01,411.1499938964844,146269.0,208212.09964412812
,2006-08-01,161.2460174560547,2008-10-01,80.3499984741211,-11663.333267211914,-7400.306006279678
,2012-02-01,146.0,2013-07-01,95.5999984741211,-10670.250625610352,-7358.793534903691
,2013-10-01,117.8499984741211,2017-01-01,622.5,129032.0,110283.76068376069
,2018-11-01,615.75,2019-12-01,389.79998779296875,-10737.6005859375,-1743.9662779033608
,2019-03-01,144.18499755859375,2021-06-01,814.6500244140625,139730.23974609375,97563.35606419132
,2017-11-01,1106.300048828125,2021-11-01,5687.75,124220.25659179688,11111.43271320731
,2006-08-01,30.799999237060547,2008-11-01,21.049999237060547,-8766.0,-28740.983606557376
,2009-03-01,18.25,2012-08-01,93.80000305175781,123060.69623947144,672462.849016152
,2016-07-01,163.3000030517578,2020-03-01,79.4000015258789,-15317.10083770752,-9391.232534955348
,2020-06-01,108.0,2024-01-01,540.5,120550.39915466309,110799.99611517973
,2008-04-01,20.575000762939453,2008-06-01,14.274999618530273,-9185.401668548584,-44643.50584663749
,2008-08-01,16.774999618530273,2008-10-01,9.425000190734863,-12247.800682067871,-72687.24275838603
,2009-03-01,9.074999809265137,2014-10-01,46.45000076293945,124515.87247848511,1364557.5066135353
,2016-10-01,90.25,2020-03-01,43.04999923706055,-16085.400253295898,-17579.67240797366
,2009-04-01,89.18000030517578,2013-01-01,450.114990234375,122512.31579589844,137376.44693502891
,2009-04-01,2.8350000381469727,2010-09-01,16.12800407409668,138618.93612670898,4889556.76407376
,2015-08-01,194.40005493164062,2020-12-01,1002.8533935546875,119992.9810180664,62778.34239553455
,2020-05-01,117.44999694824219,2021-03-01,961.25,220677.00038909912,184512.54448539892
,2008-12-01,16.84000015258789,2009-11-01,85.80500030517578,123227.39095115662,720628.0011823331
,2012-01-01,57.5,2014-05-01,334.8999938964844,142454.43056488037,246567.5929079316
,2017-06-01,684.5999755859375,2019-10-01,469.8500061035156,-9141.800262451172,-1334.5693813797332
,2009-04-01,111.45999908447266,2015-01-01,588.0999755859375,127651.26024627686,114526.52188659472
,2008-08-01,294.1000061035156,2008-11-01,160.8249969482422,-13272.75,-4543.128624778561
,2009-01-01,237.375,2010-06-01,1243.800048828125,124740.0,53080.85106382979
,2012-07-01,1604.300048828125,2024-03-01,9148.150390625,136881.896484375,8607.570915540009
,2008-12-01,14.707470893859863,2012-08-01,78.22370910644531,129990.38604068756,876229.9590860659
,2016-04-01,187.53500366210938,2019-12-01,939.3350219726562,119886.0,63769.14893617021
,2009-03-01,297.8999938964844,2015-08-01,1584.449951171875,131605.0048828125,43868.3349609375
,2006-10-01,38.25309753417969,2008-05-01,25.640029907226562,-10175.812713623047,-25886.590548442495
,2009-03-01,6.786495208740234,2010-04-01,41.66140365600586,154726.84054374695,2324855.6294184504
,2009-04-01,18.574420928955078,2012-01-01,92.94584655761719,122452.1888923645,659251.7169753467
,2018-12-01,550.1500244140625,2020-02-01,383.5,-8461.800659179688,-1531.547630620758
