Buy Date,Buy Price,Ticker,Fast Period,Slow Period
2013-10-01,25.809999465942383,FINPIPE,25,30
2021-03-01,127.19999694824219,FINPIPE,25,30
2024-04-01,266.45001220703125,FINPIPE,25,30
2010-07-01,142.0500030517578,FMGOETZE,25,30
2014-11-01,407.6499938964844,FMGOETZE,25,30
2017-08-01,488.75,FMGOETZE,25,30
2020-05-01,405.75,FMGOETZE,25,30
2023-11-01,367.29998779296875,FMGOETZE,25,30
2022-03-01,17.40999984741211,FOCUS,25,30
2009-12-01,136.89999389648438,FORTIS,25,30
2010-02-01,156.4499969482422,FORTIS,25,30
2014-08-01,120.05000305175781,FORTIS,25,30
2015-03-01,164.60000610351562,FORTIS,25,30
2017-12-01,160.4499969482422,FORTIS,25,30
2021-04-01,210.6999969482422,FORTIS,25,30
2008-07-01,395.0,FOSECOIND,25,30
2010-12-01,434.54998779296875,FOSECOIND,25,30
2014-01-01,500.25,FOSECOIND,25,30
2014-12-01,1246.0999755859375,FOSECOIND,25,30
2021-10-01,1502.5,FOSECOIND,25,30
2022-04-01,1489.0,FOSECOIND,25,30
2011-01-01,19.700000762939453,FSL,25,30
2014-01-01,24.25,FSL,25,30
2017-04-01,43.29999923706055,FSL,25,30
2021-03-01,113.9000015258789,FSL,25,30
2024-06-01,200.02999877929688,FSL,25,30
2010-06-01,31.200000762939453,GABRIEL,25,30
2013-05-01,19.850000381469727,GABRIEL,25,30
2013-12-01,24.950000762939453,GABRIEL,25,30
2021-10-01,153.9499969482422,GABRIEL,25,30
2022-04-01,119.5999984741211,GABRIEL,25,30
2011-02-01,7.837500095367432,GAEL,25,30
2014-01-01,6.675000190734863,GAEL,25,30
2017-01-01,23.662500381469727,GAEL,25,30
2021-07-01,97.05000305175781,GAEL,25,30
2010-04-01,80.45629119873047,GAIL,25,30
2014-07-01,81.74066162109375,GAIL,25,30
2017-06-01,90.36251831054688,GAIL,25,30
2022-03-01,103.76666259765625,GAIL,25,30
2020-09-01,1895.9000244140625,GALAXYSURF,25,30
2010-11-01,23.049999237060547,GALLANTT,25,30
2013-04-01,17.149999618530273,GALLANTT,25,30
2014-04-01,19.25,GALLANTT,25,30
2015-06-01,25.0,GALLANTT,25,30
2021-09-01,75.19999694824219,GALLANTT,25,30
2023-12-01,179.8000030517578,GALLANTT,25,30
2010-10-01,127.1500015258789,GANDHITUBE,25,30
2022-02-01,322.45001220703125,GANDHITUBE,25,30
2021-03-01,589.5499877929688,GANECOS,25,30
2011-01-01,104.80000305175781,GANESHHOUC,25,30
2014-08-01,107.16666412353516,GANESHHOUC,25,30
2017-07-01,143.6999969482422,GANESHHOUC,25,30
2021-09-01,165.9499969482422,GANESHHOUC,25,30
2011-01-01,66.9000015258789,GARFIBRES,25,30
2014-04-01,73.30000305175781,GARFIBRES,25,30
2024-03-01,3325.14990234375,GARFIBRES,25,30
2009-05-01,93.3499984741211,GEECEE,25,30
2010-04-01,80.3499984741211,GEECEE,25,30
2011-01-01,46.25,GEECEE,25,30
2013-10-01,28.600000381469727,GEECEE,25,30
2015-06-01,71.9000015258789,GEECEE,25,30
2019-02-01,111.0,GEECEE,25,30
2019-07-01,85.4000015258789,GEECEE,25,30
2021-11-01,138.4499969482422,GEECEE,25,30
2020-05-01,12.59000015258789,GEEKAYWIRE,25,30
2022-12-01,15.039999961853027,GEEKAYWIRE,25,30
2023-12-01,42.400001525878906,GENCON,25,30
2006-07-01,6.474999904632568,GENESYS,25,30
2007-11-01,33.25,GENESYS,25,30
2016-11-01,102.55000305175781,GENESYS,25,30
2021-11-01,316.6000061035156,GENESYS,25,30
2021-09-01,10.25,GENUSPAPER,25,30
2011-01-01,18.350000381469727,GENUSPOWER,25,30
2011-12-01,7.900000095367432,GENUSPOWER,25,30
2014-03-01,10.850000381469727,GENUSPOWER,25,30
2018-07-01,41.95000076293945,GENUSPOWER,25,30
2018-09-01,31.649999618530273,GENUSPOWER,25,30
2021-07-01,71.0999984741211,GENUSPOWER,25,30
2009-02-01,19.799999237060547,GEOJITFSL,25,30
2010-12-01,32.900001525878906,GEOJITFSL,25,30
2013-12-01,18.899999618530273,GEOJITFSL,25,30
2017-09-01,123.19999694824219,GEOJITFSL,25,30
2021-06-01,75.55000305175781,GEOJITFSL,25,30
2010-09-01,815.2000122070312,GEPIL,25,30
2014-04-01,456.79998779296875,GEPIL,25,30
2018-02-01,840.2999877929688,GEPIL,25,30
2024-06-01,405.3999938964844,GEPIL,25,30
2011-01-01,306.79998779296875,GESHIP,25,30
2013-12-01,317.95001220703125,GESHIP,25,30
2017-06-01,406.29998779296875,GESHIP,25,30
2018-02-01,365.6000061035156,GESHIP,25,30
2021-08-01,359.8500061035156,GESHIP,25,30
2022-04-01,387.5,GESHIP,25,30
2010-12-01,324.95001220703125,GET&D,25,30
2014-05-01,307.54998779296875,GET&D,25,30
2018-09-01,235.75,GET&D,25,30
2022-06-01,97.6500015258789,GET&D,25,30
2009-04-01,560.0,GFLLIMITED,25,30
2011-10-01,50.589027404785156,GFLLIMITED,25,30
2014-11-01,70.06743621826172,GFLLIMITED,25,30
2018-01-01,78.76441955566406,GFLLIMITED,25,30
2020-04-01,70.65489196777344,GFLLIMITED,25,30
2021-10-01,77.5,GFLLIMITED,25,30
2022-08-01,71.30000305175781,GFLLIMITED,25,30
2024-03-01,67.80000305175781,GFLLIMITED,25,30
2011-02-01,38.29999923706055,GHCL,25,30
2014-01-01,33.45000076293945,GHCL,25,30
2019-07-01,207.89999389648438,GHCL,25,30
2021-11-01,394.5,GHCL,25,30
2002-10-01,10.699999809265137,GICHSGFIN,25,30
2010-06-01,108.94999694824219,GICHSGFIN,25,30
2013-11-01,99.4000015258789,GICHSGFIN,25,30
2022-04-01,142.9499969482422,GICHSGFIN,25,30
2022-07-01,116.30000305175781,GICRE,25,30
2023-12-01,308.04998779296875,GICRE,25,30
2008-07-01,809.2000122070312,GILLETTE,25,30
2009-12-01,1292.949951171875,GILLETTE,25,30
2010-06-01,1740.1500244140625,GILLETTE,25,30
2014-12-01,3291.89990234375,GILLETTE,25,30
2018-01-01,6554.75,GILLETTE,25,30
2022-07-01,5201.2998046875,GILLETTE,25,30
2024-03-01,6519.60009765625,GILLETTE,25,30
2010-10-01,15.649999618530273,GINNIFILA,25,30
2014-02-01,10.399999618530273,GINNIFILA,25,30
2021-06-01,33.95000076293945,GINNIFILA,25,30
2008-02-01,111.0,GIPCL,25,30
2010-09-01,115.30000305175781,GIPCL,25,30
2014-06-01,95.6500015258789,GIPCL,25,30
2017-01-01,110.9000015258789,GIPCL,25,30
2021-08-01,81.8499984741211,GIPCL,25,30
2011-02-01,550.0,GKWLIMITED,25,30
2014-07-01,425.0,GKWLIMITED,25,30
2015-01-01,958.4000244140625,GKWLIMITED,25,30
2018-11-01,860.0,GKWLIMITED,25,30
2022-06-01,549.6500244140625,GKWLIMITED,25,30
2009-11-01,832.0499877929688,GLAXO,25,30
2013-12-01,1499.1500244140625,GLAXO,25,30
2019-06-01,1199.949951171875,GLAXO,25,30
2021-02-01,1460.550048828125,GLAXO,25,30
2022-04-01,1571.050048828125,GLAXO,25,30
2024-06-01,2643.0,GLAXO,25,30
2011-03-01,283.70001220703125,GLENMARK,25,30
2021-10-01,503.8999938964844,GLENMARK,25,30
2023-04-01,563.4500122070312,GLENMARK,25,30
2023-12-01,853.9500122070312,GLENMARK,25,30
2021-05-01,26.399999618530273,GLOBAL,25,30
2011-01-01,32.45000076293945,GLOBALVECT,25,30
2014-07-01,37.20000076293945,GLOBALVECT,25,30
2022-04-01,52.95000076293945,GLOBALVECT,25,30
2023-02-01,53.400001525878906,GLOBALVECT,25,30
2017-03-01,76.4000015258789,GLOBUSSPR,25,30
2020-08-01,180.8000030517578,GLOBUSSPR,25,30
2020-10-01,289.1499938964844,GLOBUSSPR,25,30
2021-02-01,351.1000061035156,GLOBUSSPR,25,30
2024-04-01,828.9000244140625,GLS,25,30
2010-10-01,41.08287811279297,GMBREW,25,30
2014-02-01,40.222721099853516,GMBREW,25,30
2018-06-01,725.239990234375,GMBREW,25,30
2021-10-01,612.5599975585938,GMBREW,25,30
2007-12-01,259.6000061035156,GMDCLTD,25,30
2010-11-01,132.6999969482422,GMDCLTD,25,30
2015-09-01,71.5999984741211,GMDCLTD,25,30
2017-09-01,138.5,GMDCLTD,25,30
2022-03-01,189.75,GMDCLTD,25,30
2010-10-01,47.288333892822266,GMRINFRA,25,30
2014-12-01,15.158782958984375,GMRINFRA,25,30
2017-09-01,14.775226593017578,GMRINFRA,25,30
2019-10-01,18.694265365600586,GMRINFRA,25,30
2020-07-01,19.59519386291504,GMRINFRA,25,30
2020-10-01,21.08172607421875,GMRINFRA,25,30
2021-08-01,361.5,GNA,25,30
2024-03-01,380.5,GNA,25,30
2010-12-01,123.3499984741211,GNFC,25,30
2015-09-01,57.900001525878906,GNFC,25,30
2016-09-01,177.6999969482422,GNFC,25,30
2021-10-01,460.6000061035156,GNFC,25,30
2010-12-01,92.30000305175781,GOACARBON,25,30
2014-03-01,68.6500015258789,GOACARBON,25,30
2015-06-01,77.3499984741211,GOACARBON,25,30
2017-02-01,106.25,GOACARBON,25,30
2021-12-01,386.3999938964844,GOACARBON,25,30
2010-11-01,107.19999694824219,GOCLCORP,25,30
2013-12-01,81.05000305175781,GOCLCORP,25,30
2022-05-01,266.29998779296875,GOCLCORP,25,30
2003-08-01,81.94999694824219,GODFRYPHLP,25,30
2004-10-01,87.80999755859375,GODFRYPHLP,25,30
2008-09-01,282.79998779296875,GODFRYPHLP,25,30
2010-04-01,380.0,GODFRYPHLP,25,30
2014-02-01,662.030029296875,GODFRYPHLP,25,30
2015-10-01,939.75,GODFRYPHLP,25,30
2018-07-01,797.2000122070312,GODFRYPHLP,25,30
2020-04-01,1005.0,GODFRYPHLP,25,30
2021-07-01,1022.75,GODFRYPHLP,25,30
2022-07-01,1140.949951171875,GODFRYPHLP,25,30
2021-08-01,632.0,GODREJAGRO,25,30
2009-09-01,81.23332977294922,GODREJCP,25,30
2021-06-01,870.25,GODREJCP,25,30
2024-03-01,1251.800048828125,GODREJCP,25,30
2010-11-01,188.59912109375,GODREJIND,25,30
2012-02-01,253.24740600585938,GODREJIND,25,30
2015-03-01,345.8500061035156,GODREJIND,25,30
2021-11-01,569.2999877929688,GODREJIND,25,30
2024-05-01,786.75,GODREJIND,25,30
2013-04-01,288.1457824707031,GODREJPROP,25,30
2015-10-01,343.5,GODREJPROP,25,30
2024-06-01,3088.89990234375,GODREJPROP,25,30
2007-11-01,250.0,GOKEX,25,30
2011-02-01,97.0,GOKEX,25,30
2015-05-01,53.25,GOKEX,25,30
2017-01-01,65.3499984741211,GOKEX,25,30
2018-12-01,77.30000305175781,GOKEX,25,30
2021-10-01,215.4499969482422,GOKEX,25,30
2015-09-01,14.199999809265137,GOKUL,25,30
2017-03-01,23.600000381469727,GOKUL,25,30
2018-02-01,16.0,GOKUL,25,30
2020-11-01,13.800000190734863,GOKUL,25,30
2024-06-01,42.380001068115234,GOKUL,25,30
2020-11-01,13.472366333007812,GOKULAGRO,25,30
2010-12-01,8.430000305175781,GOLDIAM,25,30
2015-05-01,5.710000038146973,GOLDIAM,25,30
2019-10-01,27.700000762939453,GOLDIAM,25,30
2005-09-01,24.700000762939453,GOLDTECH,25,30
2006-05-01,18.0,GOLDTECH,25,30
2011-04-01,9.300000190734863,GOLDTECH,25,30
2015-07-01,5.900000095367432,GOLDTECH,25,30
2017-04-01,16.200000762939453,GOLDTECH,25,30
2021-09-01,32.45000076293945,GOLDTECH,25,30
2021-08-01,309.54998779296875,GOODLUCK,25,30
2010-12-01,51.375,GPIL,25,30
2015-04-01,25.862499237060547,GPIL,25,30
2017-10-01,36.587501525878906,GPIL,25,30
2021-04-01,233.5625,GPIL,25,30
2014-05-01,126.25,GPPL,25,30
2021-09-01,110.5999984741211,GPPL,25,30
2024-01-01,176.1999969482422,GPPL,25,30
2021-10-01,41.525001525878906,GPTINFRA,25,30
2008-07-01,5.454999923706055,GRANULES,25,30
2010-08-01,9.225000381469727,GRANULES,25,30
2012-10-01,17.3700008392334,GRANULES,25,30
2018-05-01,78.4000015258789,GRANULES,25,30
2019-02-01,97.69999694824219,GRANULES,25,30
2020-06-01,202.60000610351562,GRANULES,25,30
2024-02-01,465.0,GRANULES,25,30
2008-06-01,59.349998474121094,GRAPHITE,25,30
2010-06-01,100.19999694824219,GRAPHITE,25,30
2013-12-01,79.9000015258789,GRAPHITE,25,30
2014-11-01,84.75,GRAPHITE,25,30
2015-04-01,84.55000305175781,GRAPHITE,25,30
2017-06-01,164.14999389648438,GRAPHITE,25,30
2021-09-01,604.5499877929688,GRAPHITE,25,30
2010-10-01,345.716064453125,GRASIM,25,30
2012-08-01,461.3353576660156,GRASIM,25,30
2015-04-01,553.840087890625,GRASIM,25,30
2021-04-01,1396.1983642578125,GRASIM,25,30
2015-07-01,34.900001525878906,GRAVITA,25,30
2017-07-01,85.69999694824219,GRAVITA,25,30
2021-08-01,198.89999389648438,GRAVITA,25,30
2010-09-01,86.38999938964844,GREAVESCOT,25,30
2014-08-01,130.0500030517578,GREAVESCOT,25,30
2017-07-01,160.8000030517578,GREAVESCOT,25,30
2020-02-01,129.9499969482422,GREAVESCOT,25,30
2022-04-01,165.64999389648438,GREAVESCOT,25,30
2021-07-01,271.67999267578125,GREENLAM,25,30
2005-01-01,4.342295169830322,GREENPLY,25,30
2007-08-01,8.184929847717285,GREENPLY,25,30
2008-10-01,4.494969844818115,GREENPLY,25,30
2010-12-01,7.66147518157959,GREENPLY,25,30
2022-04-01,211.1999969482422,GREENPLY,25,30
2014-08-01,12.798772811889648,GREENPOWER,25,30
2015-08-01,10.957222938537598,GREENPOWER,25,30
2021-12-01,17.863035202026367,GREENPOWER,25,30
2024-06-01,20.829999923706055,GREENPOWER,25,30
2010-08-01,103.0999984741211,GRINDWELL,25,30
2017-12-01,547.6500244140625,GRINDWELL,25,30
2022-02-01,1445.1500244140625,GRPLTD,25,30
2022-04-01,283.70001220703125,GRSE,25,30
2003-08-01,5.329999923706055,GSFC,25,30
2010-09-01,58.599998474121094,GSFC,25,30
2015-03-01,83.25,GSFC,25,30
2017-06-01,114.6500015258789,GSFC,25,30
2021-12-01,121.5,GSFC,25,30
2010-07-01,106.44999694824219,GSPL,25,30
2015-02-01,120.5,GSPL,25,30
2020-06-01,220.75,GSPL,25,30
2024-06-01,303.8500061035156,GSPL,25,30
2010-11-01,341.6499938964844,GSS,25,30
2015-09-01,31.700000762939453,GSS,25,30
2017-05-01,22.25,GSS,25,30
2018-05-01,93.5999984741211,GSS,25,30
2021-11-01,100.6500015258789,GSS,25,30
2005-02-01,106.69999694824219,GTLINFRA,25,30
2009-04-01,29.950000762939453,GTLINFRA,25,30
2010-11-01,43.650001525878906,GTLINFRA,25,30
2011-01-01,40.29999923706055,GTLINFRA,25,30
2015-08-01,2.3499999046325684,GTLINFRA,25,30
2017-01-01,4.300000190734863,GTLINFRA,25,30
2021-08-01,1.75,GTLINFRA,25,30
2021-04-01,129.0,GTPL,25,30
2008-08-01,7.699999809265137,GUFICBIO,25,30
2010-12-01,6.550000190734863,GUFICBIO,25,30
2013-03-01,6.449999809265137,GUFICBIO,25,30
2014-01-01,4.900000095367432,GUFICBIO,25,30
2021-04-01,136.85000610351562,GUFICBIO,25,30
2002-07-01,18.387924194335938,GUJALKALI,25,30
2009-04-01,75.69999694824219,GUJALKALI,25,30
2011-01-01,122.94999694824219,GUJALKALI,25,30
2013-11-01,159.8000030517578,GUJALKALI,25,30
2015-09-01,164.8000030517578,GUJALKALI,25,30
2016-11-01,366.20001220703125,GUJALKALI,25,30
2022-03-01,896.5499877929688,GUJALKALI,25,30
2010-08-01,214.35000610351562,GUJAPOLLO,25,30
2015-04-01,131.8000030517578,GUJAPOLLO,25,30
2016-11-01,130.14999389648438,GUJAPOLLO,25,30
2021-02-01,214.0,GUJAPOLLO,25,30
2024-01-01,300.8500061035156,GUJAPOLLO,25,30
2020-02-01,276.1000061035156,GUJGASLTD,25,30
2022-08-01,484.1000061035156,GULFOILLUB,25,30
2024-03-01,937.9000244140625,GULFOILLUB,25,30
2007-07-01,6.423798084259033,GULFPETRO,25,30
2008-09-01,5.541656970977783,GULFPETRO,25,30
2011-05-01,12.960692405700684,GULFPETRO,25,30
2014-11-01,42.29999923706055,GULFPETRO,25,30
2021-10-01,49.45000076293945,GULFPETRO,25,30
2024-02-01,66.75,GULFPETRO,25,30
2018-03-01,55.45833206176758,GULPOLY,25,30
2021-05-01,141.0833282470703,GULPOLY,25,30
2010-10-01,42.54999923706055,GVKPIL,25,30
2015-06-01,9.300000190734863,GVKPIL,25,30
2017-12-01,18.649999618530273,GVKPIL,25,30
2022-08-01,3.75,GVKPIL,25,30
2023-05-01,2.450000047683716,GVKPIL,25,30
2022-02-01,27.299999237060547,GVPTECH,25,30
2021-03-01,497.4750061035156,HAL,25,30
2009-07-01,77.69999694824219,HARRMALAYA,25,30
2010-05-01,118.25,HARRMALAYA,25,30
2010-11-01,73.69999694824219,HARRMALAYA,25,30
2015-06-01,41.45000076293945,HARRMALAYA,25,30
2017-03-01,83.5999984741211,HARRMALAYA,25,30
2019-10-01,48.150001525878906,HARRMALAYA,25,30
2021-04-01,156.4499969482422,HARRMALAYA,25,30
2013-03-01,53.779998779296875,HATHWAY,25,30
2018-10-01,30.049999237060547,HATHWAY,25,30
2020-09-01,29.850000381469727,HATHWAY,25,30
2021-08-01,23.149999618530273,HATHWAY,25,30
2021-10-01,21.799999237060547,HATHWAY,25,30
2021-01-01,683.1423950195312,HATSUN,25,30
2010-10-01,82.87999725341797,HAVELLS,25,30
2024-03-01,1515.0,HAVELLS,25,30
2010-11-01,24.950000762939453,HBLPOWER,25,30
2015-02-01,55.79999923706055,HBLPOWER,25,30
2017-12-01,71.94999694824219,HBLPOWER,25,30
2021-07-01,51.650001525878906,HBLPOWER,25,30
2008-09-01,34.450984954833984,HCC,25,30
2009-06-01,46.562660217285156,HCC,25,30
2010-10-01,54.81654357910156,HCC,25,30
2014-09-01,29.69603157043457,HCC,25,30
2017-08-01,31.13149070739746,HCC,25,30
2022-04-01,15.850000381469727,HCC,25,30
2021-10-01,225.60000610351562,HCG,25,30
2008-07-01,122.68817901611328,HCL-INSYS,25,30
2009-05-01,115.98797607421875,HCL-INSYS,25,30
2010-11-01,91.61908721923828,HCL-INSYS,25,30
2015-02-01,64.5204849243164,HCL-INSYS,25,30
2021-11-01,17.399999618530273,HCL-INSYS,25,30
2008-06-01,63.13750076293945,HCLTECH,25,30
2010-09-01,105.1875,HCLTECH,25,30
2013-12-01,315.63751220703125,HCLTECH,25,30
2018-04-01,526.375,HCLTECH,25,30
2024-03-01,1543.550048828125,HCLTECH,25,30
2022-08-01,2074.89990234375,HDFCAMC,25,30
2024-04-01,3894.64990234375,HDFCAMC,25,30
2003-08-01,27.56999969482422,HDFCBANK,25,30
2010-07-01,212.69000244140625,HDFCBANK,25,30
2024-02-01,1403.4000244140625,HDFCBANK,25,30
2024-05-01,549.8499755859375,HDFCLIFE,25,30
2010-11-01,261.70001220703125,HEG,25,30
2014-01-01,196.4499969482422,HEG,25,30
2014-10-01,302.6000061035156,HEG,25,30
2015-04-01,214.0,HEG,25,30
2017-08-01,689.0999755859375,HEG,25,30
2021-10-01,2057.89990234375,HEG,25,30
2024-05-01,2297.64990234375,HEG,25,30
2003-10-01,8.949999809265137,HEIDELBERG,25,30
2004-06-01,8.350000381469727,HEIDELBERG,25,30
2010-07-01,46.150001525878906,HEIDELBERG,25,30
2013-10-01,37.5,HEIDELBERG,25,30
2024-04-01,210.14999389648438,HEMIPROP,25,30
2010-11-01,140.5,HERCULES,25,30
2013-05-01,114.19999694824219,HERCULES,25,30
2014-01-01,103.3499984741211,HERCULES,25,30
2014-12-01,204.39999389648438,HERCULES,25,30
2021-09-01,140.85000610351562,HERCULES,25,30
2010-11-01,22.820056915283203,HERITGFOOD,25,30
2012-09-01,38.325016021728516,HERITGFOOD,25,30
2021-12-01,206.85113525390625,HERITGFOOD,25,30
2022-04-01,159.0050811767578,HERITGFOOD,25,30
2024-04-01,332.5,HERITGFOOD,25,30
2009-02-01,929.7000122070312,HEROMOTOCO,25,30
2012-10-01,1880.0,HEROMOTOCO,25,30
2013-02-01,1667.449951171875,HEROMOTOCO,25,30
2014-09-01,2839.550048828125,HEROMOTOCO,25,30
2017-04-01,3318.60009765625,HEROMOTOCO,25,30
2021-06-01,2902.60009765625,HEROMOTOCO,25,30
2023-12-01,4139.5498046875,HEROMOTOCO,25,30
2020-09-01,1698.699951171875,HESTERBIO,25,30
2010-04-01,657.25,HEUBACHIND,25,30
2014-10-01,975.2999877929688,HEUBACHIND,25,30
2021-06-01,576.9000244140625,HEUBACHIND,25,30
2015-08-01,17.200000762939453,HEXATRADEX,25,30
2017-11-01,35.650001525878906,HEXATRADEX,25,30
2021-04-01,99.69999694824219,HEXATRADEX,25,30
2006-04-01,33.79999923706055,HFCL,25,30
2011-01-01,10.050000190734863,HFCL,25,30
2011-12-01,10.600000381469727,HFCL,25,30
2012-07-01,11.850000381469727,HFCL,25,30
2014-12-01,18.149999618530273,HFCL,25,30
2017-05-01,12.899999618530273,HFCL,25,30
2018-03-01,25.850000381469727,HFCL,25,30
2021-07-01,74.94999694824219,HFCL,25,30
2024-06-01,124.19000244140625,HFCL,25,30
2021-01-01,217.1999969482422,HGINFRA,25,30
2021-09-01,647.0999755859375,HGINFRA,25,30
2005-03-01,1223.199951171875,HGS,25,30
2010-08-01,208.22500610351562,HGS,25,30
2014-01-01,273.04998779296875,HGS,25,30
2017-09-01,286.2749938964844,HGS,25,30
2021-01-01,552.7000122070312,HGS,25,30
2008-10-01,46.1533317565918,HIKAL,25,30
2009-04-01,24.133333206176758,HIKAL,25,30
2011-02-01,37.413333892822266,HIKAL,25,30
2013-04-01,52.06666564941406,HIKAL,25,30
2021-06-01,490.8500061035156,HIKAL,25,30
2003-08-01,28.700000762939453,HIL,25,30
2009-08-01,404.3999938964844,HIL,25,30
2013-05-01,365.0,HIL,25,30
2015-05-01,622.0999755859375,HIL,25,30
2017-06-01,983.0,HIL,25,30
2021-06-01,4615.10009765625,HIL,25,30
2011-01-01,16.357141494750977,HILTON,25,30
2014-11-01,17.90825080871582,HILTON,25,30
2017-06-01,30.693143844604492,HILTON,25,30
2021-11-01,24.394704818725586,HILTON,25,30
2011-01-01,43.54999923706055,HIMATSEIDE,25,30
2013-11-01,46.150001525878906,HIMATSEIDE,25,30
2021-12-01,251.4499969482422,HIMATSEIDE,25,30
2003-11-01,105.4704360961914,HINDALCO,25,30
2010-11-01,206.5500030517578,HINDALCO,25,30
2014-09-01,156.75,HINDALCO,25,30
2017-07-01,219.64999389648438,HINDALCO,25,30
2021-05-01,394.25,HINDALCO,25,30
2010-08-01,159.88333129882812,HINDCOMPOS,25,30
2014-10-01,220.1666717529297,HINDCOMPOS,25,30
2021-08-01,310.45001220703125,HINDCOMPOS,25,30
2023-12-01,452.20001220703125,HINDCOMPOS,25,30
2021-07-01,14.90999984741211,HINDCON,25,30
2015-10-01,57.0,HINDCOPPER,25,30
2017-10-01,69.44999694824219,HINDCOPPER,25,30
2021-04-01,154.8000030517578,HINDCOPPER,25,30
2023-12-01,273.6499938964844,HINDCOPPER,25,30
2007-11-01,41.0,HINDMOTORS,25,30
2010-12-01,24.450000762939453,HINDMOTORS,25,30
2015-09-01,6.849999904632568,HINDMOTORS,25,30
2017-07-01,8.75,HINDMOTORS,25,30
2021-10-01,11.100000381469727,HINDMOTORS,25,30
2008-08-01,121.25,HINDOILEXP,25,30
2015-09-01,32.54999923706055,HINDOILEXP,25,30
2017-03-01,79.05000305175781,HINDOILEXP,25,30
2021-12-01,182.4499969482422,HINDOILEXP,25,30
2009-08-01,78.71111297607422,HINDPETRO,25,30
2014-11-01,132.56666564941406,HINDPETRO,25,30
2021-02-01,242.4499969482422,HINDPETRO,25,30
2022-04-01,270.29998779296875,HINDPETRO,25,30
2024-04-01,495.3999938964844,HINDPETRO,25,30
2003-02-01,169.35000610351562,HINDUNILVR,25,30
2006-06-01,229.0500030517578,HINDUNILVR,25,30
2009-03-01,237.5,HINDUNILVR,25,30
2024-02-01,2412.300048828125,HINDUNILVR,25,30
2006-11-01,94.98999786376953,HINDZINC,25,30
2010-04-01,124.66500091552734,HINDZINC,25,30
2014-01-01,129.4499969482422,HINDZINC,25,30
2014-07-01,161.1999969482422,HINDZINC,25,30
2019-05-01,245.8000030517578,HINDZINC,25,30
2021-09-01,311.6000061035156,HINDZINC,25,30
2024-05-01,687.25,HINDZINC,25,30
2011-01-01,63.130210876464844,HIRECT,25,30
2013-07-01,40.31031036376953,HIRECT,25,30
2013-11-01,37.306419372558594,HIRECT,25,30
2015-07-01,86.72531127929688,HIRECT,25,30
2017-06-01,86.38616180419922,HIRECT,25,30
2022-06-01,179.60000610351562,HIRECT,25,30
2021-10-01,60.9900016784668,HITECH,25,30
2010-10-01,119.0999984741211,HITECHCORP,25,30
2014-12-01,109.30000305175781,HITECHCORP,25,30
2021-07-01,243.75,HITECHCORP,25,30
2010-08-01,98.7249984741211,HITECHGEAR,25,30
2013-04-01,75.6500015258789,HITECHGEAR,25,30
2014-12-01,279.5,HITECHGEAR,25,30
2017-07-01,374.0,HITECHGEAR,25,30
2021-12-01,249.0,HITECHGEAR,25,30
2023-12-01,458.3999938964844,HITECHGEAR,25,30
2010-10-01,51.599998474121094,HLVLTD,25,30
2015-08-01,20.149999618530273,HLVLTD,25,30
2018-05-01,17.25,HLVLTD,25,30
2022-02-01,9.0,HLVLTD,25,30
2008-07-01,71.3499984741211,HMT,25,30
2010-11-01,61.75,HMT,25,30
2015-04-01,41.349998474121094,HMT,25,30
2021-07-01,34.400001525878906,HMT,25,30
2023-11-01,48.54999923706055,HMT,25,30
2014-02-01,124.0,HMVL,25,30
2014-08-01,160.1999969482422,HMVL,25,30
2022-05-01,57.599998474121094,HMVL,25,30
2024-04-01,110.0999984741211,HMVL,25,30
2010-06-01,2897.199951171875,HONAUT,25,30
2013-01-01,2555.10009765625,HONAUT,25,30
2013-12-01,2773.85009765625,HONAUT,25,30
2024-06-01,56968.25,HONAUT,25,30
2005-09-01,160.6999969482422,HONDAPOWER,25,30
2007-10-01,248.1999969482422,HONDAPOWER,25,30
2010-06-01,439.0,HONDAPOWER,25,30
2013-04-01,442.8999938964844,HONDAPOWER,25,30
2021-07-01,1209.050048828125,HONDAPOWER,25,30
2022-05-01,1548.0,HONDAPOWER,25,30
2021-12-01,70.1500015258789,HPL,25,30
2010-11-01,51.400001525878906,HSCL,25,30
2015-05-01,16.549999237060547,HSCL,25,30
2017-03-01,43.75,HSCL,25,30
2022-05-01,67.05000305175781,HSCL,25,30
2010-10-01,145.96267700195312,HTMEDIA,25,30
2014-10-01,106.17548370361328,HTMEDIA,25,30
2015-07-01,80.44429779052734,HTMEDIA,25,30
2017-12-01,93.40145874023438,HTMEDIA,25,30
2022-01-01,32.20000076293945,HTMEDIA,25,30
2016-04-01,105.80000305175781,HUBTOWN,25,30
2017-05-01,121.30000305175781,HUBTOWN,25,30
2021-11-01,30.200000762939453,HUBTOWN,25,30
2021-10-01,42.849998474121094,HUDCO,25,30
2022-03-01,32.75,HUDCO,25,30
2023-09-01,91.80000305175781,HUDCO,25,30
2010-07-01,63.54999923706055,HUHTAMAKI,25,30
2014-04-01,99.5,HUHTAMAKI,25,30
2018-02-01,313.79998779296875,HUHTAMAKI,25,30
2019-02-01,191.4499969482422,HUHTAMAKI,25,30
2021-01-01,301.95001220703125,HUHTAMAKI,25,30
2022-04-01,197.75,HUHTAMAKI,25,30
2024-03-01,299.1499938964844,HUHTAMAKI,25,30
2009-06-01,169.75299072265625,IBREALEST,25,30
