ticker,buy_date,buy_price,sell_date,sell_price,profit,profit_percent,Ticker,Fast Period,Slow Period
,2010-06-01,128.25,2012-08-01,157.14999389648438,5195.90071105957,4091.26040240911,ACCELYA,25,30
,2012-12-01,352.6499938964844,2018-12-01,949.9500122070312,50897.998962402344,14753.043177507925,ACCELYA,25,30
,2021-05-01,1059.5999755859375,2022-03-01,928.0,-3081.399658203125,-292.0757969860782,ACCELYA,25,30
,2022-04-01,971.5499877929688,2023-10-01,1373.800048828125,12193.500366210938,1258.943835619287,ACCELYA,25,30
,2011-01-01,47.849998474121094,2012-07-01,27.149999618530273,-13271.199283599854,-27476.603505651557,ACE,25,30
,2015-03-01,40.54999923706055,2020-02-01,70.05000305175781,22835.10112762451,56945.39151257413,ACE,25,30
,2010-12-01,66.4000015258789,2012-04-01,35.04999923706055,-14364.349311828613,-21487.434016007235,ACLGATI,25,30
,2014-03-01,80.8499984741211,2016-12-01,113.1500015258789,12243.0,15208.695652173912,ACLGATI,25,30
,2018-05-01,97.19999694824219,2018-07-01,105.5999984741211,2233.0,2278.5714285714284,ACLGATI,25,30
,2021-08-01,141.10000610351562,2023-11-01,136.35000610351562,-901.0,-636.7491166077739,ACLGATI,25,30
,2023-12-01,124.1500015258789,2024-01-01,125.69999694824219,409.6992645263672,328.2846590608289,ACLGATI,25,30
,2010-08-01,99.64411163330078,2012-07-01,27.727455139160156,-21847.604766845703,-21761.610609320847,ADANIENT,25,30
,2014-08-01,73.40342712402344,2016-08-01,39.66880798339844,-13857.18310546875,-18805.469948127517,ADANIENT,25,30
,2010-11-01,152.39999389648438,2012-07-01,120.44999694824219,-5625.199401855469,-3743.8931127157866,ADANIPORTS,25,30
,2014-04-01,188.1999969482422,2016-12-01,268.45001220703125,12974.398544311523,6893.941952549382,ADANIPORTS,25,30
,2018-01-01,428.8500061035156,2019-11-01,382.04998779296875,-3443.099578857422,-798.8630113358288,ADANIPORTS,25,30
,2015-10-01,31.5,2016-05-01,29.799999237060547,-1618.4007263183594,-5105.364944377022,ADANIPOWER,25,30
,2017-10-01,32.75,2018-07-01,31.350000381469727,-870.1989517211914,-2649.0075864287346,ADANIPOWER,25,30
,2014-08-01,12.229999542236328,2015-01-01,14.09000015258789,2353.920093536377,18304.200282883838,ADFFOODS,25,30
,2015-06-01,12.850000381469727,2020-01-01,58.310001373291016,104353.13563728333,809566.5853984253,ADFFOODS,25,30
,2020-05-01,54.630001068115234,2023-06-01,187.24000549316406,72468.0041885376,130338.14060672623,ADFFOODS,25,30
,2010-09-01,214.39999389648438,2012-04-01,138.25,-11689.900848388672,-5270.46920087769,ADORWELD,25,30
,2014-08-01,201.35000610351562,2019-10-01,319.1000061035156,16990.400451660156,8444.533155748935,ADORWELD,25,30
,2011-02-01,89.6500015258789,2011-09-01,26.950000762939453,-21042.0,-23380.0,ADSL,25,30
,2015-04-01,18.049999237060547,2017-12-01,26.799999237060547,13212.901268005371,73201.67216891861,ADSL,25,30
,2020-10-01,21.5,2024-04-01,136.14999389648438,158611.49042129517,706509.9555948863,ADSL,25,30
,2011-01-01,18.299999237060547,2011-10-01,17.950000762939453,-860.4743747711182,-4840.924856471342,ADVANIHOTR,25,30
,2014-07-01,37.724998474121094,2016-09-01,25.825000762939453,-7890.374393463135,-21125.50124715583,ADVANIHOTR,25,30
,2017-05-01,26.975000381469727,2019-12-01,26.600000381469727,83.40084838867188,311.1972043392467,ADVANIHOTR,25,30
,2020-10-01,20.225000381469727,2021-01-01,23.100000381469727,5857.8483028411865,29362.64701163894,ADVANIHOTR,25,30
,2021-01-01,316.6000061035156,2023-02-01,279.25,-3468.5994262695312,-1092.3002864452742,ADVENZYMES,25,30
,2008-09-01,7.055984973907471,2009-11-01,10.853978157043457,16706.398864746094,237983.3915773263,AEGISCHEM,25,30
,2010-10-01,32.92499923706055,2012-09-01,16.03999900817871,-15609.985208511353,-46919.10127361813,AEGISCHEM,25,30
,2014-04-01,16.91499900817871,2014-06-01,24.1200008392334,13253.175676345825,78351.61958884935,AEGISCHEM,25,30
,2014-07-01,30.795000076293945,2020-01-01,206.60000610351562,174545.6699256897,566798.731915105,AEGISCHEM,25,30
,2021-02-01,308.5,2023-05-01,358.45001220703125,4583.25,1464.2971246006389,AEGISCHEM,25,30
,2010-07-01,33.8677978515625,2013-06-01,23.54039764404297,-9066.434125900269,-26890.659474813787,AGI,25,30
,2014-09-01,98.49689483642578,2016-12-01,76.04722595214844,-6312.638671875,-6490.858474902362,AGI,25,30
,2017-10-01,117.26017761230469,2019-07-01,61.149810791015625,-14389.120903015137,-12209.290472108405,AGI,25,30
,2015-08-01,74.93888854980469,2016-08-01,93.39105224609375,7449.664306640625,9967.129499482782,AHLEAST,25,30
,2017-03-01,106.6834945678711,2017-04-01,139.2634735107422,8354.085922241211,7626.959769285506,AHLEAST,25,30
,2017-05-01,142.50674438476562,2019-08-01,78.64897918701172,-12950.912704467773,-9229.55632610705,AHLEAST,25,30
,2014-02-01,104.55000305175781,2020-02-01,326.5,63477.699127197266,60715.157603364605,AHLUCONT,25,30
,2020-11-01,326.5,2021-05-01,306.0,-1506.0488891601562,-461.2707164349637,AHLUCONT,25,30
,2010-10-01,415.95001220703125,2012-04-01,355.04998779296875,-4323.59912109375,-1041.7056374545434,AIAENG,25,30
,2013-12-01,478.3999938964844,2017-03-01,1587.8499755859375,67260.69848632812,14100.775364010091,AIAENG,25,30
,2017-07-01,1450.300048828125,2020-12-01,1974.3499755859375,10498.9990234375,724.0439067549696,AIAENG,25,30
,2021-01-01,1954.1500244140625,2021-07-01,2000.699951171875,959.249267578125,49.06645869964834,AIAENG,25,30
,2021-12-01,23.5,2023-07-01,20.25,-5423.0,-22134.69387755102,AIRAN,25,30
,2007-12-01,10.137777328491211,2009-07-01,7.751111030578613,-7496.136061191559,-73331.76505584546,AJANTPHARM,25,30
,2010-04-01,17.81333351135254,2018-08-01,847.1666870117188,1400983.1707687378,7814110.6447397685,AJANTPHARM,25,30
,2020-09-01,1075.7332763671875,2023-09-01,1799.9000244140625,19511.09912109375,1811.166974070957,AJANTPHARM,25,30
,2010-09-01,270.3999938964844,2011-11-01,120.5,-16664.9991607666,-6095.464349964967,AJMERA,25,30
,2015-08-01,98.6500015258789,2019-07-01,121.8499984741211,6657.6004638671875,6786.544920919108,AJMERA,25,30
,2021-10-01,328.95001220703125,2023-11-01,437.25,8362.899444580078,2421.57211431274,AJMERA,25,30
,2021-10-01,505.45001220703125,2023-09-01,287.29998779296875,-12080.25,-2455.085926164639,AKSHARCHEM,25,30
,2010-09-01,926.9500122070312,2012-11-01,964.3499755859375,1248.0,134.9189189189189,AKZOINDIA,25,30
,2013-01-01,960.4500122070312,2013-10-01,842.9000244140625,-3875.0,-403.62481633983725,AKZOINDIA,25,30
,2013-12-01,858.7000122070312,2019-07-01,1747.5999755859375,29955.699584960938,3467.2954640554544,AKZOINDIA,25,30
,2020-03-01,2213.050048828125,2020-06-01,1834.199951171875,-4818.4503173828125,-218.52382391758786,AKZOINDIA,25,30
,2020-09-01,2165.199951171875,2022-05-01,1843.1500244140625,-4679.349365234375,-213.66892078695776,AKZOINDIA,25,30
,2022-07-01,1945.0,2023-01-01,2244.89990234375,4526.25,232.08563004742985,AKZOINDIA,25,30
,2022-01-01,17.399999618530273,2022-09-01,11.800000190734863,-10171.599342346191,-57304.78502730249,ALANKIT,25,30
,2006-06-01,29.880184173583984,2006-11-01,29.631336212158203,-1147.4280242919922,-3805.4697859425105,ALEMBICLTD,25,30
,2007-04-01,28.2027645111084,2008-04-01,31.635944366455078,3649.4701862335205,12940.115089767463,ALEMBICLTD,25,30
,2010-11-01,33.45622253417969,2011-12-01,7.150000095367432,-23146.941528320312,-69859.33729651378,ALEMBICLTD,25,30
,2013-12-01,14.800000190734863,2016-12-01,36.70000076293945,44492.64768028259,304744.1542313418,ALEMBICLTD,25,30
,2017-05-01,41.29999923706055,2017-09-01,38.54999923706055,-2105.401107788086,-5079.375317335411,ALEMBICLTD,25,30
,2018-03-01,53.29999923706055,2020-02-01,48.099998474121094,-2781.9004287719727,-5194.958857901705,ALEMBICLTD,25,30
,2020-08-01,85.1500015258789,2022-12-01,71.19999694824219,-4734.39892578125,-5547.040434003949,ALEMBICLTD,25,30
,2010-08-01,111.0,2012-03-01,60.5,-12676.501235961914,-11841.663591390025,ALICON,25,30
,2013-07-01,59.900001525878906,2013-08-01,44.04999923706055,-3975.0003814697266,-7644.231502826397,ALICON,25,30
,2013-10-01,67.0,2013-11-01,67.0,-447.0,-657.3529411764706,ALICON,25,30
,2013-12-01,67.75,2014-02-01,83.0,6519.5,9622.878228782289,ALICON,25,30
,2014-04-01,99.0999984741211,2019-12-01,370.1499938964844,81811.80046081543,82554.79487437097,ALICON,25,30
,2019-09-01,1905.0999755859375,2020-02-01,2625.5,11025.0,577.2251308900524,ALKEM,25,30
,2020-07-01,2662.10009765625,2023-10-01,3721.85009765625,11374.0,421.25925925925924,ALKEM,25,30
,2011-02-01,16.600000381469727,2012-11-01,28.049999237060547,19877.0,119740.96110376195,ALKYLAMINE,25,30
,2012-12-01,29.079999923706055,2016-11-01,123.9000015258789,97017.09842681885,328871.5200909113,ALKYLAMINE,25,30
,2017-06-01,151.27999877929688,2023-08-01,2497.39990234375,465092.1205444336,313404.4067878171,ALKYLAMINE,25,30
,2010-06-01,21.393749237060547,2011-12-01,16.068750381469727,-7360.5,-34637.64705882353,ALLCARGO,25,30
,2014-07-01,30.274999618530273,2018-02-01,44.9375,14837.624244689941,49874.36720904182,ALLCARGO,25,30
,2018-03-01,36.79999923706055,2018-08-01,29.512500762939453,-5643.874378204346,-15305.422042588058,ALLCARGO,25,30
,2021-03-01,30.850000381469727,2021-04-01,31.225000381469727,-255.15074157714844,-825.3966467561993,ALLCARGO,25,30
,2021-06-01,39.962501525878906,2024-04-01,73.30000305175781,25003.12614440918,62566.46903902565,ALLCARGO,25,30
,2010-11-01,33.45000076293945,2011-09-01,13.600000381469727,-16844.79931640625,-52557.87743335735,ALLSEC,25,30
,2013-05-01,47.5,2014-12-01,23.0,-14923.149759292603,-31417.15738798443,ALLSEC,25,30
,2015-11-01,136.0,2019-02-01,180.64999389648438,8832.998657226562,6400.72366465693,ALLSEC,25,30
,2020-12-01,294.29998779296875,2021-07-01,433.25,14579.350616455078,4957.276543314155,ALLSEC,25,30
,2014-09-01,17.75,2016-10-01,17.700000762939453,-760.5012893676758,-4121.958037504778,ALMONDZ,25,30
,2017-05-01,16.700000762939453,2019-11-01,9.449999809265137,-12482.199657440186,-75649.69489357689,ALMONDZ,25,30
,2021-08-01,77.19999694824219,2023-12-01,89.19999694824219,4656.0,6031.088321313742,ALMONDZ,25,30
,2003-07-01,26.578737258911133,2007-10-01,61.488800048828125,40553.26826477051,150526.38812496606,ALOKINDS,25,30
,2011-02-01,20.65888786315918,2012-02-01,20.60898780822754,-724.5571060180664,-3457.1381377864086,ALOKINDS,25,30
,2012-07-01,15.718718528747559,2012-11-01,11.227656364440918,-8473.735485076904,-53908.5642991794,ALOKINDS,25,30
,2015-07-01,6.5,2016-07-01,3.950000047683716,-11537.5,-176145.03303862613,ALOKINDS,25,30
,2018-12-01,3.9000000953674316,2019-12-01,3.049999952316284,-6922.800733566284,-173070.0183391571,ALOKINDS,25,30
,2020-02-01,12.5,2022-09-01,18.049999237060547,15240.000915527344,128067.23868962261,ALOKINDS,25,30
,2011-02-01,107.6500015258789,2011-09-01,93.69999694824219,-2946.799575805664,-2790.529941653193,ALPHAGEO,25,30
,2014-05-01,232.8000030517578,2018-11-01,464.95001220703125,32640.0,14191.304347826088,ALPHAGEO,25,30
,2021-12-01,361.29998779296875,2023-10-01,289.70001220703125,-5834.901519775391,-1620.3558513959226,ALPHAGEO,25,30
,2020-08-01,1733.5,2023-04-01,1868.0999755859375,2347.6995849609375,135.70517832144148,AMBER,25,30
,2010-08-01,226.35000610351562,2012-10-01,192.3000030517578,-3966.6004028320312,-1739.7370187859785,AMBIKCO,25,30
,2013-10-01,230.0,2019-06-01,1059.75,108153.49365234375,45063.95568847656,AMBIKCO,25,30
,2021-10-01,2073.25,2023-12-01,1718.1500244140625,-4995.899658203125,-240.7662485881024,AMBIKCO,25,30
,2010-09-01,140.60000610351562,2014-12-01,228.85000610351562,18744.0,13293.617021276594,AMBUJACEM,25,30
,2015-03-01,255.3000030517578,2017-02-01,229.35000610351562,-3059.549285888672,-1200.0585693318505,AMBUJACEM,25,30
,2017-09-01,266.45001220703125,2018-09-01,223.5500030517578,-4866.4013671875,-1826.3843663877612,AMBUJACEM,25,30
,2019-01-01,209.89999389648438,2019-07-01,201.89999389648438,-1292.2008666992188,-612.9985047400328,AMBUJACEM,25,30
,2012-12-01,77.5,2013-08-01,49.849998474121094,-10507.050590515137,-13531.29476373981,AMRUTANJAN,25,30
,2014-11-01,217.9499969482422,2019-05-01,312.8999938964844,13312.97541809082,6111.775785427483,AMRUTANJAN,25,30
,2019-12-01,440.29998779296875,2023-11-01,602.25,10995.598754882812,2497.0134217048276,AMRUTANJAN,25,30
,2010-12-01,45.09793472290039,2011-09-01,24.231725692749023,-14463.521690368652,-31340.474130292176,ANANTRAJ,25,30
,2014-01-01,21.350000381469727,2014-12-01,19.70931053161621,-1950.529260635376,-9254.498250888853,ANANTRAJ,25,30
,2015-11-01,15.397241592407227,2016-01-01,15.944138526916504,942.4311256408691,6079.2541139564255,ANANTRAJ,25,30
,2017-06-01,24.231725692749023,2018-10-01,15.060689926147461,-11223.537967681885,-46317.53474759892,ANANTRAJ,25,30
,2019-01-01,14.051034927368164,2019-05-01,14.240345001220703,449.085111618042,3191.322298227084,ANANTRAJ,25,30
,2003-11-01,29.676164627075195,2007-10-01,75.59774780273438,46380.79900741577,156289.7348436328,ANDHRAPAP,25,30
,2010-08-01,204.25,2013-06-01,253.10000610351562,6745.199554443359,3293.5544208652614,ANDHRAPAP,25,30
,2014-01-01,236.9499969482422,2014-09-01,322.54998779296875,10810.800384521484,4548.08604262434,ANDHRAPAP,25,30
,2015-03-01,315.3500061035156,2016-11-01,317.79998779296875,156.74942016601562,49.70649029084262,ANDHRAPAP,25,30
,2017-01-01,314.1000061035156,2017-08-01,300.3999938964844,-1529.5005798339844,-486.79201795389264,ANDHRAPAP,25,30
,2017-11-01,292.0,2020-09-01,192.9499969482422,-10062.30093383789,-3414.421620983501,ANDHRAPAP,25,30
,2009-10-01,22.43000030517578,2010-01-01,25.020000457763672,3944.151020050049,17607.817353654205,ANDHRSUGAR,25,30
,2010-04-01,25.579999923706055,2011-10-01,24.739999771118164,632.8810729980469,2587.4124966742265,ANDHRSUGAR,25,30
,2013-01-01,28.649999618530273,2014-05-01,25.290000915527344,-3004.890878677368,-10528.699307232822,ANDHRSUGAR,25,30
,2015-11-01,26.719999313354492,2019-11-01,58.439998626708984,35354.218116760254,132412.79815180067,ANDHRSUGAR,25,30
,2021-09-01,123.25,2024-02-01,110.0,-3499.200370788574,-2824.2133395435826,ANDHRSUGAR,25,30
,2010-11-01,226.6999969482422,2012-06-01,138.6999969482422,-12150.600402832031,-5237.327759841392,APARINDS,25,30
,2014-08-01,331.0,2019-06-01,578.1500244140625,21843.001098632812,6553.555925180748,APARINDS,25,30
,2020-11-01,201.1446990966797,2023-08-01,187.75,-1765.3098754882812,-877.8368543015706,APCL,25,30
,2008-09-01,4.244999885559082,2020-04-01,104.19999694824219,704579.8784332275,15657330.631849501,APCOTEXIND,25,30
,2021-09-01,291.29998779296875,2022-01-01,318.5,3009.0,1032.2469982847342,APEX,25,30
,2022-06-01,258.45001220703125,2023-08-01,213.89999389648438,-4819.800354003906,-1886.7881822603688,APEX,25,30
,2019-09-01,509.3999938964844,2022-09-01,604.6500244140625,5544.800354003906,1088.4963526581175,APLLTD,25,30
,2008-07-01,240.89999389648438,2009-04-01,191.5500030517578,-6410.799621582031,-2635.477747824062,APOLLOHOSP,25,30
,2009-12-01,328.3999938964844,2010-01-01,340.9750061035156,1683.5,517.2043010752689,APOLLOHOSP,25,30
,2010-02-01,341.5,2017-10-01,1038.550048828125,61191.44787597656,17918.43276016883,APOLLOHOSP,25,30
,2019-10-01,1484.800048828125,2023-12-01,5704.10009765625,84963.9990234375,5691.58602922982,APOLLOHOSP,25,30
,2010-07-01,63.900001525878906,2016-10-01,201.89999389648438,64253.0,99155.85952778289,APOLLOTYRE,25,30
,2017-07-01,266.5,2019-08-01,171.25,-10802.4013671875,-4035.263681210908,APOLLOTYRE,25,30
,2020-10-01,613.5499877929688,2021-01-01,545.6500244140625,-2498.3994140625,-409.3723519637409,APOLSINHOT,25,30
,2010-12-01,95.96428680419922,2011-09-01,82.96428680419922,-4758.0,-4921.462763065294,APTECHT,25,30
,2014-12-01,50.53571319580078,2016-02-01,38.0,-6967.75,-13935.499999999998,APTECHT,25,30
,2017-01-01,131.2857208251953,2019-09-01,111.92857360839844,-4364.572174072266,-3324.4835360911934,APTECHT,25,30
,2021-08-01,217.32142639160156,2024-02-01,242.0,3954.686737060547,1842.44976517104,APTECHT,25,30
,2011-02-01,14.716079711914062,2011-09-01,15.764348983764648,2629.3794860839844,17721.73229587451,ARCHIDPLY,25,30
,2014-09-01,20.60251235961914,2019-06-01,26.851806640625,8629.348266601562,41318.918559533304,ARCHIDPLY,25,30
,2010-12-01,139.25,2012-07-01,54.5,-17415.0,-12619.565217391304,ARIES,25,30
,2014-10-01,93.55000305175781,2017-02-01,158.25,21519.99755859375,22736.394307093404,ARIES,25,30
,2017-07-01,148.14999389648438,2019-04-01,77.1500015258789,-14594.498458862305,-9768.741000735568,ARIES,25,30
,2020-10-01,41.5,2023-08-01,111.0,50179.0,120913.2530120482,ARVEE,25,30
,2010-11-01,19.924598693847656,2013-10-01,39.20289611816406,28986.04486465454,144407.9969174281,ARVIND,25,30
,2014-01-01,54.78803634643555,2019-02-01,75.5999984741211,11661.378368377686,21113.746767541543,ARVIND,25,30
,2008-07-01,52.85096740722656,2008-11-01,41.20458984375,-6122.862007141113,-11773.99008974975,ASAHIINDIA,25,30
,2010-09-01,96.65387725830078,2012-10-01,65.00411224365234,-9422.969284057617,-9779.955724879785,ASAHIINDIA,25,30
,2015-01-01,132.75,2019-10-01,208.6999969482422,17819.999313354492,13423.728296312234,ASAHIINDIA,25,30
,2014-10-01,146.0,2014-11-01,146.6999969482422,420.25062561035156,282.14208406891214,ASAHISONG,25,30
,2014-12-01,139.1999969482422,2019-06-01,139.35000610351562,419.2493438720703,299.46381705147877,ASAHISONG,25,30
,2021-05-01,352.5,2023-06-01,236.3000030517578,-10607.998962402344,-2932.006445636619,ASAHISONG,25,30
,2010-10-01,84.44805145263672,2012-07-01,47.75,-13834.182510375977,-15906.930619241408,ASAL,25,30
,2015-06-01,38.25,2016-09-01,61.54999923706055,16934.398803710938,42655.91556239831,ASAL,25,30
,2017-04-01,73.9000015258789,2019-06-01,43.54999923706055,-12514.500617980957,-16934.371257893043,ASAL,25,30
,2021-11-01,214.4499969482422,2024-04-01,823.0499877929688,83108.09915161133,36912.32574042234,ASAL,25,30
,2011-02-01,30.75,2011-10-01,16.450000762939453,-12918.75,-44547.41379310345,ASHAPURMIN,25,30
,2011-11-01,14.050000190734863,2011-12-01,13.199999809265137,-1814.7508144378662,-12646.346802758757,ASHAPURMIN,25,30
,2013-08-01,39.5,2016-08-01,63.25,18405.75,47194.230769230766,ASHAPURMIN,25,30
,2017-01-01,67.05000305175781,2017-07-01,54.849998474121094,-5587.5,-8277.777777777777,ASHAPURMIN,25,30
,2017-08-01,55.849998474121094,2018-02-01,77.80000305175781,11706.601638793945,20683.04232224757,ASHAPURMIN,25,30
,2020-12-01,108.69999694824219,2023-05-01,127.5,4083.749580383301,3579.0969631866665,ASHAPURMIN,25,30
,2018-03-01,152.85000610351562,2019-04-01,118.0,-6830.6011962890625,-4468.826250267291,ASHIANA,25,30
,2021-11-01,170.4499969482422,2023-11-01,253.14999389648438,14608.0,8525.24043166654,ASHIANA,25,30
,2005-01-01,20.693933486938477,2006-12-01,6.7572021484375,-19860.532024383545,-97053.09811734875,ASHIMASYN,25,30
,2010-12-01,5.950944900512695,2012-07-01,2.994668960571289,-15289.670254707336,-253655.44652470085,ASHIMASYN,25,30
,2014-07-01,7.755425930023193,2019-09-01,8.300000190734863,1588.3656692504883,19514.631913000227,ASHIMASYN,25,30
,2021-09-01,17.799999237060547,2023-06-01,14.25,-5644.749035835266,-31712.074594265134,ASHIMASYN,25,30
,2014-05-01,89.63333129882812,2017-08-01,130.3000030517578,13849.864288330078,15388.738098144531,ASHOKA,25,30
,2017-11-01,167.86666870117188,2019-12-01,102.44999694824219,-11973.465942382812,-7044.596848801075,ASHOKA,25,30
,2022-05-01,82.1500015258789,2023-04-01,87.8499984741211,2025.7483291625977,2461.4195067388036,ASHOKA,25,30
,2010-07-01,35.474998474121094,2012-07-01,22.299999237060547,-11745.499677658081,-32854.54455288973,ASHOKLEY,25,30
,2014-10-01,46.45000076293945,2019-11-01,79.1500015258789,20446.500492095947,43689.10432781487,ASHOKLEY,25,30
,2010-12-01,252.14999389648438,2011-11-01,176.0,-10024.099639892578,-3923.3266692338857,ASIANHOTNR,25,30
,2015-10-01,129.60000610351562,2016-08-01,100.0,-6121.5,-4745.3488372093025,ASIANHOTNR,25,30
,2017-05-01,138.39999389648438,2017-12-01,176.5,8953.20263671875,6469.077334942121,ASIANHOTNR,25,30
,2018-02-01,277.70001220703125,2020-03-01,68.75,-21794.399505615234,-8037.765073281018,ASIANHOTNR,25,30
,2010-11-01,39.097373962402344,2012-03-01,28.35112762451172,-9260.548343658447,-22908.056216714464,ASIANTILES,25,30
,2014-01-01,19.343244552612305,2014-02-01,17.383634567260742,-3919.2187309265137,-20666.663548763354,ASIANTILES,25,30
,2014-10-01,84.32643127441406,2019-07-01,134.64414978027344,17986.216163635254,21720.038855782248,ASIANTILES,25,30
,2020-12-01,178.13485717773438,2021-07-01,111.60293579101562,-11103.02197265625,-6206.501660957843,ASIANTILES,25,30
,2022-06-01,40.25,2022-07-01,46.29999923706055,4507.249431610107,11198.135233813931,ASIANTILES,25,30
,2011-01-01,71.0999984741211,2011-08-01,49.20000076293945,-9304.10096359253,-13049.229404434294,ASMS,25,30
