ticker,buy_date,buy_price,sell_date,sell_price,profit,profit_percent
,2010-09-01,1151.9000244140625,2011-07-01,810.5999755859375,-9098.700317382812,-781.0043190886535
,2013-06-01,779.2999877929688,2013-10-01,173.39999389648438,-22746.800231933594,-2946.4767139810356
,2018-06-01,78.1500015258789,2019-12-01,101.80000305175781,8828.148246765137,11310.887766283455
,2020-04-01,58.900001525878906,2021-01-01,76.80000305175781,9721.899223327637,16505.770749523876
,2010-11-01,832.75,2011-10-01,732.0999755859375,-3787.200439453125,-453.5569388566617
,2018-09-01,69.55000305175781,2020-07-01,70.05000305175781,-1077.5,-1486.2068965517242
,2020-09-01,68.3499984741211,2021-01-01,76.80000305175781,4095.299331665039,5965.47595140437
,2011-06-01,874.5999755859375,2011-07-01,810.5999755859375,-2196.4012451171875,-249.6903523171294
,2018-12-01,98.80000305175781,2020-12-01,81.80000305175781,-5196.448150634766,-5251.590005963188
,2015-04-01,15.649999618530273,2018-05-01,23.450000762939453,15136.399269104004,96718.20854987022
,2022-01-01,12.350000381469727,2023-09-01,9.649999618530273,-6558.301853179932,-53103.65708992354
,2015-10-01,24.75,2018-06-01,20.75,-5393.398612976074,-21660.235725314524
,2016-01-01,23.5,2018-07-01,22.649999618530273,-1084.600486755371,-4644.969888806069
,2015-05-01,15.0,2018-07-01,22.649999618530273,15600.000381469727,106122.45295157988
,2022-02-01,9.350000381469727,2023-12-01,11.699999809265137,9303.198776245117,99499.44809288604
,2015-09-01,24.299999237060547,2018-08-01,20.649999618530273,-4319.0,-17664.621125683585
,2016-02-01,17.399999618530273,2018-09-01,12.550000190734863,-9481.998355865479,-54028.48300894639
,2015-07-01,29.0,2018-08-01,20.649999618530273,-7806.6992111206055,-27391.927056563527
,2022-04-01,13.600000381469727,2024-04-01,14.75,4189.501261711121,31148.708707230988
,2015-10-01,24.75,2018-10-01,12.199999809265137,-15028.799537658691,-60356.625573899386
,2016-01-01,23.5,2018-11-01,13.699999809265137,-13653.200973510742,-58471.951822089715
,2009-11-01,10.456250190734863,2012-01-01,12.46875,7369.7448444366455,70229.85217240996
,2012-11-01,27.0625,2017-09-01,130.3874969482422,114553.34661865234,424271.6541431569
,2018-02-01,150.10000610351562,2018-11-01,138.2375030517578,-2686.5,-1774.4386448501587
,2019-03-01,159.3249969482422,2019-09-01,113.4625015258789,-8351.899139404297,-5242.051968855501
,2020-05-01,243.0625,2022-06-01,403.8500061035156,19249.5,7889.139344262296
,2009-11-01,10.456250190734863,2012-02-01,11.800000190734863,3747.6328916549683,35713.000861362765
,2012-10-01,21.65625,2017-09-01,130.3874969482422,149770.43327331543,673125.5428014176
,2018-04-01,143.4250030517578,2019-08-01,116.36250305175781,-5656.0625,-3943.5679830237796
,2020-05-01,243.0625,2022-08-01,431.5,22509.0,9225.0
,2009-11-01,10.456250190734863,2012-04-01,14.568750381469727,11493.932344436646,109531.22346411058
,2012-10-01,21.65625,2017-11-01,138.08749389648438,163049.13345336914,732805.0941724456
,2018-07-01,139.8625030517578,2018-12-01,144.16250610351562,920.2006530761719,657.9323499849281
,2019-01-01,147.2375030517578,2019-08-01,116.36250305175781,-6300.610641479492,-4274.498576915998
,2020-05-01,243.0625,2022-10-01,479.29998779296875,29237.101501464844,11982.418648141329
,2010-01-01,12.287500381469727,2012-03-01,12.78125,1952.798137664795,16138.82707520707
,2013-01-01,28.3125,2017-01-01,154.8625030517578,132507.375,462907.86026200873
,2017-09-01,130.3874969482422,2018-10-01,147.8625030517578,4220.501403808594,3236.8911917098444
,2019-01-01,147.2375030517578,2019-02-01,147.35000610351562,20.301239013671875,13.772889996134577
,2019-05-01,142.3000030517578,2019-10-01,134.4875030517578,-1624.8756408691406,-1138.3663060716055
,2020-05-01,243.0625,2022-08-01,431.5,22509.0,9225.0
,2010-01-01,12.287500381469727,2012-05-01,13.118749618530273,2059.59375,17021.43541378824
,2013-01-01,28.3125,2018-03-01,126.5,107342.89073181152,374996.9981897346
,2018-08-01,138.7375030517578,2019-05-01,142.3000030517578,623.6993408203125,445.9773425813484
,2020-02-01,173.2375030517578,2022-10-01,479.29998779296875,52972.602111816406,30183.818867131857
,2010-02-01,11.293749809265137,2012-08-01,16.981250762939453,15238.800506591797,134931.27405824265
,2012-11-01,27.0625,2018-03-01,126.5,114110.15338134766,422630.1977086951
,2018-10-01,147.8625030517578,2019-08-01,116.36250305175781,-6539.75,-4396.839980380935
,2020-04-01,178.8000030517578,2022-12-01,460.1000061035156,47453.051528930664,26539.737538591806
,2010-03-01,12.693750381469727,2012-05-01,13.118749618530273,-59.07409858703613,-455.51112163497737
,2013-04-01,22.40625,2017-03-01,143.97500610351562,162073.6206665039,723341.1243135461
,2017-12-01,160.3249969482422,2018-09-01,137.3125,-4020.5,-2489.4736842105262
,2019-04-01,155.0625,2019-09-01,113.4625015258789,-7751.362205505371,-4998.863171627809
,2020-05-01,243.0625,2022-10-01,479.29998779296875,29237.101501464844,11982.418648141329
,2010-04-01,14.706250190734863,2012-08-01,16.981250762939453,4715.1875,32035.24416135881
,2013-04-01,22.40625,2017-06-01,131.03750610351562,147957.71658325195,660341.2734538441
,2018-02-01,150.10000610351562,2019-07-01,115.5625,-7290.861892700195,-4815.628921151162
,2020-01-01,153.625,2023-01-01,401.0,50115.0,32754.901960784315
,2010-04-01,14.706250190734863,2018-06-01,138.5124969482422,252389.96875,1714751.3800424628
,2018-12-01,144.16250610351562,2019-09-01,113.4625015258789,-6086.6009521484375,-4222.04158117088
,2020-04-01,178.8000030517578,2023-03-01,337.75,26753.399490356445,14962.751137432617
,2008-08-01,11.165584564208984,2009-07-01,10.120709419250488,-2675.9970722198486,-23683.00261088232
,2009-08-01,10.473051071166992,2011-10-01,11.688021659851074,3201.302032470703,30285.967269620665
,2012-04-01,17.43483543395996,2023-01-01,538.0,901699.0853118896,5136033.005760722
,2009-03-01,6.888885974884033,2023-02-01,529.1500244140625,2274771.3928785324,33979751.76311749
,2009-08-01,10.473051071166992,2023-02-01,529.1500244140625,1485212.4779205322,14050875.562034335
,2008-10-01,7.800114154815674,2012-02-01,14.324509620666504,24204.99702358246,310315.9331153975
,2012-05-01,16.183414459228516,2023-03-01,518.1500244140625,930259.2656917572,5752544.257944393
,2009-02-01,6.86458683013916,2023-04-01,562.25,2428255.4246997833,36874755.67003904
,2009-07-01,10.120709419250488,2023-05-01,512.2999877929688,1490586.878528595,14467567.07882894
,2008-11-01,6.718790054321289,2023-05-01,512.2999877929688,2260299.438419342,32410679.283164907
,2009-03-01,6.888885974884033,2023-07-01,467.5,2012660.5397291183,30064430.095050596
,2009-07-01,10.120709419250488,2023-08-01,491.79998779296875,1436642.0423469543,13943981.001924295
,2014-04-01,513.8499755859375,2015-08-01,247.6999969482422,-15477.298583984375,-3012.0267236241048
,2021-07-01,46.04999923706055,2023-06-01,40.0,-3775.799503326416,-8208.259789840035
,2014-05-01,707.7000122070312,2015-08-01,247.6999969482422,-19609.801025390625,-2746.855351557871
,2021-09-01,42.599998474121094,2023-08-01,46.79999923706055,3168.0,7489.3618372087385
,2014-05-01,707.7000122070312,2015-08-01,247.6999969482422,-19609.801025390625,-2746.855351557871
,2014-06-01,760.5999755859375,2015-10-01,224.5500030517578,-20738.25,-2744.0621898776053
,2021-08-01,39.25,2023-09-01,48.29999923706055,6341.199417114258,15852.998542785645
,2014-06-01,760.5999755859375,2015-11-01,218.39999389648438,-20911.799880981445,-2767.0261172320797
,2021-11-01,46.29999923706055,2023-12-01,52.349998474121094,5305.398025512695,11750.60431054862
,2014-07-01,770.0499877929688,2015-11-01,218.39999389648438,-20683.398956298828,-2707.782891585866
,2010-12-01,818.4500122070312,2011-06-01,524.5999755859375,-10512.0,-1281.9512195121952
,2014-08-01,708.7999877929688,2016-02-01,156.60000610351562,-23066.39923095703,-3257.506005683743
,2018-01-01,211.0,2018-06-01,112.30000305175781,-14022.5,-6622.19598583235
,2021-10-01,56.20000076293945,2023-12-01,52.349998474121094,-1599.0,-2837.6220821626916
,2014-07-01,770.0499877929688,2016-02-01,156.60000610351562,-22988.09930419922,-3009.5044889626924
,2014-09-01,593.2000122070312,2016-03-01,176.4499969482422,-20967.50030517578,-3524.245713920499
,2010-05-01,779.8506469726562,2011-11-01,541.6738891601562,-8183.0740966796875,-1053.3597025201236
,2012-10-01,669.863525390625,2012-11-01,647.6663818359375,-561.239013671875,-83.76137807741088
,2014-06-01,1017.8004150390625,2016-09-01,1036.683837890625,788.5206909179688,77.54564924670272
,2017-07-01,1290.0672607421875,2018-12-01,1213.580078125,-2066.1507568359375,-158.7119915698208
,2019-05-01,1424.70263671875,2020-04-01,900.5499877929688,-11041.522888183594,-774.1175120892536
,2010-09-01,836.9549560546875,2012-02-01,735.3655395507812,-3655.7183837890625,-437.6900337961277
,2014-06-01,1017.8004150390625,2017-02-01,1087.7962646484375,2078.5888061523438,204.41507793836777
,2017-06-01,1316.9852294921875,2019-01-01,1155.068603515625,-3269.56201171875,-247.7402333420217
,2019-04-01,1342.995361328125,2020-04-01,900.5499877929688,-9733.798217773438,-724.7827131843119
,2010-02-01,721.384521484375,2010-04-01,719.38720703125,-357.3336181640625,-49.534417155054285
,2011-03-01,723.3818359375,2012-05-01,666.5044555664062,-2188.6677856445312,-302.5605118779388
,2012-10-01,669.863525390625,2012-11-01,647.6663818359375,-561.239013671875,-83.76137807741088
,2014-06-01,1017.8004150390625,2020-04-01,900.5499877929688,-3372.616455078125,-331.6738998499582
,2010-07-01,736.6819458007812,2011-11-01,541.6738891601562,-7208.3984375,-971.84824334388
,2014-07-01,944.3092041015625,2016-10-01,988.7489013671875,2223.3455810546875,237.83622815823193
,2017-07-01,1290.0672607421875,2019-04-01,1342.995361328125,946.94189453125,72.73962632431848
,2019-10-01,1324.20263671875,2020-05-01,744.25,-12478.4580078125,-942.3374989444931
,2010-10-01,746.44140625,2012-02-01,735.3655395507812,-746.259765625,-99.57600029058257
,2014-07-01,944.3092041015625,2017-01-01,994.83154296875,1837.779296875,196.59134408997053
,2017-05-01,1325.110595703125,2020-05-01,744.25,-12478.4580078125,-942.3374989444931
,2011-03-01,723.3818359375,2012-08-01,648.1657104492188,-3156.4444580078125,-436.3455510210694
,2014-08-01,894.8309326171875,2020-05-01,744.25,-4558.906494140625,-509.2904215403724
,2010-09-01,836.9549560546875,2012-01-01,741.0850830078125,-3458.7130737304688,-414.10307994324637
,2014-10-01,1061.059814453125,2016-12-01,947.5775146484375,-2826.7080078125,-266.5752771157126
,2017-09-01,1270.0035400390625,2019-07-01,1237.502197265625,-833.1407470703125,-65.60145076797872
,2020-02-01,1185.0,2020-05-01,744.25,-10700.0,-902.9535864978903
,2010-11-01,695.601318359375,2012-04-01,737.9075317382812,1795.743408203125,256.8829559806361
,2014-10-01,1061.059814453125,2017-02-01,1087.7962646484375,788.02294921875,74.3152230371661
,2017-09-01,1270.0035400390625,2019-10-01,1324.20263671875,1246.5792236328125,98.15557077852479
,2011-03-01,723.3818359375,2012-08-01,648.1657104492188,-3156.4444580078125,-436.3455510210694
,2014-10-01,1061.059814453125,2020-05-01,744.25,-8494.609375,-801.0918856393462
,2014-02-01,1724.5,2017-05-01,4177.89990234375,40812.75,2365.613679176931
,2014-02-01,1724.5,2017-08-01,4173.25,42053.75,2437.5452832922765
,2013-12-01,1686.550048828125,2017-10-01,4231.2001953125,42841.69958496094,2520.248189285603
,2014-04-01,1822.6500244140625,2017-06-01,4272.7001953125,38998.396484375,2139.6535792389454
,2014-04-01,1822.6500244140625,2017-09-01,4231.0498046875,38534.396484375,2114.196141234677
,2014-03-01,1755.25,2014-05-01,1735.8499755859375,-572.0504150390625,-32.16205589559487
,2014-06-01,2172.0,2017-08-01,4173.25,26377.0,1215.5299539170508
,2014-03-01,1755.25,2017-10-01,4231.2001953125,41502.94958496094,2333.3960596679594
,2018-01-01,160.7195587158203,2018-05-01,146.18038940429688,-2896.796173095703,-1794.1390181438749
,2018-07-01,138.14686584472656,2020-07-01,124.69999694824219,-3422.3376083374023,-2445.9045611541796
,2021-08-01,208.10000610351562,2023-08-01,219.5500030517578,1735.200439453125,832.4300622964138
,2017-07-01,170.0345001220703,2018-02-01,150.1232147216797,-3669.195556640625,-2146.0933978892876
,2018-11-01,178.46229553222656,2020-07-01,124.69999694824219,-9323.183532714844,-5189.777719340089
,2021-08-01,208.10000610351562,2023-08-01,219.5500030517578,1735.200439453125,832.4300622964138
,2018-12-01,199.605712890625,2020-07-01,124.69999694824219,-11310.963821411133,-5668.052886765921
,2021-07-01,224.25,2023-10-01,214.75,-1582.6991882324219,-697.2243119966616
,2018-04-01,144.6525421142578,2020-08-01,139.89999389648438,-1563.3749542236328,-1080.7794535603514
,2021-10-01,263.0,2023-11-01,231.75,-3585.2996520996094,-1354.7325655718585
,2018-09-01,180.8772735595703,2020-09-01,133.60000610351562,-7016.77001953125,-3952.5336039804934
,2021-11-01,255.10000610351562,2023-12-01,223.6999969482422,-3861.0,-1490.7335907335907
,2017-05-01,172.9916229248047,2017-07-01,170.0345001220703,-775.8998260498047,-442.21931792674934
,2017-08-01,168.50665283203125,2018-05-01,146.18038940429688,-4035.485107421875,-2394.1518394725126
,2019-01-01,206.5056610107422,2020-09-01,133.60000610351562,-10368.320846557617,-5020.84097637317
,2021-11-01,255.10000610351562,2024-01-01,243.9499969482422,-1760.850357055664,-679.8650027241946
,2018-05-01,146.18038940429688,2020-11-01,162.64999389648438,3795.6405639648438,2601.808989259989
,2022-01-01,293.54998779296875,2023-12-01,223.6999969482422,-7221.5987548828125,-2433.1533193728433
,2018-09-01,180.8772735595703,2020-12-01,165.60000610351562,-1794.5210266113281,-1010.8503828667144
,2022-02-01,268.3999938964844,2024-03-01,205.5500030517578,-6948.598983764648,-2588.89684865066
,2018-12-01,199.605712890625,2021-01-01,150.10000610351562,-7133.464050292969,-3574.660138720138
,2022-02-01,268.3999938964844,2024-05-01,287.6499938964844,3507.6006774902344,1306.8557217788293
,2009-12-01,872.4500122070312,2013-10-01,1134.8499755859375,8938.600830078125,1021.4376733461955
,2014-08-01,1492.550048828125,2016-03-01,1381.9000244140625,-2480.0,-165.8585520815917
,2016-08-01,1709.800048828125,2018-09-01,1552.3499755859375,-1904.0,-114.14868105515588
,2019-12-01,1445.6500244140625,2020-01-01,1504.5999755859375,1078.00048828125,74.21690108648882
,2021-02-01,1733.199951171875,2023-05-01,1777.199951171875,469.1995849609375,26.744162017305122
,2010-01-01,871.7000122070312,2013-10-01,1134.8499755859375,9010.0,1032.073310423826
,2014-08-01,1492.550048828125,2018-10-01,1374.800048828125,-2225.0,-148.80454773449256
,2019-09-01,1608.1500244140625,2020-01-01,1504.5999755859375,-1894.5,-117.55033483083722
,2021-02-01,1733.199951171875,2023-07-01,2017.9000244140625,4425.0987548828125,252.22860768944156
,2010-02-01,923.0999755859375,2013-12-01,1108.75,5980.80078125,647.9039041739427
,2014-06-01,1469.25,2018-11-01,1485.5,520.0,35.350101971448
,2019-10-01,1568.050048828125,2020-02-01,1320.8499755859375,-4418.450927734375,-280.8932566900429
,2021-03-01,1903.25,2023-09-01,2012.25,1383.75,72.0703125
,2010-03-01,951.0499877929688,2014-01-01,1010.8499755859375,1539.1488647460938,161.26873694193665
,2014-11-01,1475.3499755859375,2016-06-01,1616.050048828125,2846.99951171875,192.8861457804031
,2017-02-01,1411.5,2018-12-01,1508.0999755859375,2118.9005126953125,149.63986671577067
,2021-05-01,1986.050048828125,2023-07-01,2017.9000244140625,370.499267578125,18.61805364714196
,2010-04-01,905.0499877929688,2014-02-01,1104.9000244140625,6570.2991943359375,726.8030082230019
,2014-11-01,1475.3499755859375,2019-01-01,1423.3499755859375,-1193.9990234375,-80.89424278031842
,2021-05-01,1986.050048828125,2023-09-01,2012.25,333.75,16.771356783919597
,2010-04-01,905.0499877929688,2014-03-01,1399.550048828125,16368.0,1810.6194690265486
,2014-09-01,1399.550048828125,2019-02-01,1422.300048828125,262.5,18.619661718567762
,2021-05-01,1986.050048828125,2023-12-01,2211.25,3330.0,167.33668341708542
,2010-05-01,818.5499877929688,2014-03-01,1399.550048828125,20883.59912109375,2547.0909256306113
,2015-03-01,1562.75,2016-10-01,1516.699951171875,-931.0,-59.5382764642466
,2017-06-01,1568.050048828125,2019-06-01,1562.1500244140625,-92.1495361328125,-5.869770985397984
,2021-07-01,2394.10009765625,2023-08-01,2005.75,-4740.0,-197.91231732776617
,2010-07-01,831.0,2014-06-01,1469.25,22896.0,2742.0359281437127
,2015-02-01,1673.449951171875,2017-01-01,1413.5,-4488.0,-267.1428571428571
,2017-06-01,1568.050048828125,2019-04-01,1632.050048828125,1180.8504638671875,75.2181951400325
,2021-07-01,2394.10009765625,2023-11-01,1875.550048828125,-5951.3994140625,-248.49266864561588
,2010-08-01,870.3499755859375,2014-09-01,1399.550048828125,18048.901245117188,2053.46162972302
,2014-11-01,1475.3499755859375,2014-12-01,1400.1500244140625,-1516.99951171875,-102.77774469639228
,2015-01-01,1560.449951171875,2019-06-01,1562.1500244140625,192.8504638671875,12.402756501329396
,2021-06-01,2014.800048828125,2024-05-01,2546.39990234375,9074.79931640625,448.8475169276102
,2009-12-01,93.75,2011-09-01,77.6500015258789,-5680.0,-6058.666666666667
,2012-04-01,130.3000030517578,2018-08-01,992.1500244140625,204217.00561523438,157090.00431941106
,2020-09-01,1033.050048828125,2020-11-01,865.8499755859375,-4748.75,-458.9272771200773
,2021-01-01,920.3499755859375,2022-07-01,935.2999877929688,-160.0,-17.11229946524064
,2010-01-01,87.05000305175781,2018-09-01,1008.6500244140625,316652.0,353801.11731843575
,2021-05-01,1059.5999755859375,2022-07-01,935.2999877929688,-3500.0,-331.7535545023697
,2010-02-01,81.1500015258789,2018-10-01,952.75,321749.5404281616,396487.41143344896
,2010-03-01,88.0,2012-01-01,143.9499969482422,20280.997924804688,22981.300764651205
,2012-09-01,202.0,2018-09-01,1008.6500244140625,120590.40045166016,61777.87004967783
,2010-04-01,119.44999694824219,2018-11-01,973.2000122070312,216349.4492340088,181729.89810000203
,2010-05-01,124.05000305175781,2018-12-01,949.9500122070312,197812.79705810547,160823.4122423622
,2010-05-01,124.05000305175781,2012-05-01,122.05000305175781,-228.9492645263672,-186.1376134360709
,2012-11-01,374.8500061035156,2018-10-01,952.75,46247.998046875,12332.799479166666
,2010-06-01,128.25,2012-07-01,131.85000610351562,1281.5,1009.0551181102363
,2012-09-01,202.0,2018-12-01,949.9500122070312,110792.79864501953,56758.60675059157
,2010-07-01,112.30000305175781,2019-02-01,925.9000244140625,213973.796333313,186632.17922854944
,2010-07-01,56.45000076293945,2011-11-01,35.04999923706055,-12186.45040512085,-20655.000686645508
,2014-08-01,29.549999237060547,2019-05-01,106.80000305175781,79575.99961280823,278237.75717278116
,2010-09-01,63.599998474121094,2012-01-01,34.95000076293945,-14106.44856262207,-22006.940559159648
,2014-09-01,33.099998474121094,2019-06-01,95.25,58119.89792633057,177194.8148726211
,2010-10-01,60.45000076293945,2012-03-01,31.200000762939453,-14805.599243164062,-23765.00710188873
,2014-10-01,34.650001525878906,2019-08-01,57.54999923706055,19332.748680114746,54922.58028718384
,2010-08-01,65.25,2012-01-01,34.95000076293945,-14435.548599243164,-22005.40996191932
,2014-10-01,34.650001525878906,2019-08-01,57.54999923706055,19332.748680114746,54922.58028718384
,2010-11-01,58.849998474121094,2012-02-01,34.70000076293945,-11961.5,-20273.728813559323
,2014-11-01,39.099998474121094,2019-09-01,74.55000305175781,27650.34941482544,70807.55430228991
,2011-02-01,42.849998474121094,2012-05-01,28.450000762939453,-9939.999198913574,-23062.643969423654
,2014-12-01,37.849998474121094,2019-10-01,82.05000305175781,34333.20181274414,88716.2820048905
,2010-10-01,60.45000076293945,2012-04-01,33.650001525878906,-14384.0,-23088.282786757012
,2014-12-01,37.849998474121094,2019-11-01,77.80000305175781,31125.599395751953,80427.90382980813
