ticker,buy_date,buy_price,sell_date,sell_price,profit,profit_percent,Ticker,Fast Period,Slow Period
,2022-11-01,217.5500030517578,2023-04-01,182.25,-4911.450836181641,-2251.926042519479,BIL,22,200
,2013-05-01,220.5500030517578,2020-02-01,131.39999389648438,-11233.600830078125,-5249.346182279498,BIL,30,100
,2013-11-01,203.25,2020-11-01,142.1999969482422,-10290.0,-4877.933230084242,BIL,50,100
,2014-06-01,61.04999923706055,2021-02-01,60.29999923706055,-1473.0,-2297.9719735792037,BIRLACABLE,22,100
,2014-07-01,65.55000305175781,2021-11-01,76.75,6786.44930267334,10554.353002457307,BIRLACABLE,30,100
,2017-05-01,30.899999618530273,2020-03-01,4.699999809265137,-25219.999537467957,-81618.12248807892,BLKASHYAP,22,100
,2017-07-01,41.150001525878906,2020-09-01,6.599999904632568,-25478.549513339996,-61320.216561194036,BLKASHYAP,30,100
,2017-12-01,65.75,2022-02-01,23.299999237060547,-19425.601043701172,-29477.390886057485,BLKASHYAP,50,100
,2020-09-01,6.599999904632568,2022-02-01,23.299999237060547,75901.49696588516,1150022.6979186707,BLKASHYAP,50,150
,2017-12-01,277.8999938964844,2020-06-01,72.3499984741211,-21983.149673461914,-7907.607796209322,BOMDYEING,22,100
,2017-12-01,277.8999938964844,2020-06-01,72.3499984741211,-21983.149673461914,-7907.607796209322,BOMDYEING,22,150
,2018-01-01,228.14999389648438,2021-01-01,73.8499984741211,-20311.550399780273,-8856.136847283444,BOMDYEING,30,100
,2018-02-01,258.6499938964844,2021-02-01,73.9000015258789,-21073.75087738037,-8172.871971513614,BOMDYEING,30,150
,2018-04-01,310.20001220703125,2022-08-01,100.1500015258789,-20203.201171875,-6512.9595025261115,BOMDYEING,50,100
,2018-05-01,241.0500030517578,2022-09-01,96.30000305175781,-17824.999053955078,-7430.179036038857,BOMDYEING,50,150
,2016-02-01,26.350000381469727,2020-01-01,22.5,-6145.199565887451,-22427.735954169613,BPL,22,100
,2016-06-01,35.70000076293945,2020-07-01,18.350000381469727,-14406.001281738281,-39576.92493912729,BPL,30,100
,2016-11-01,71.6500015258789,2022-02-01,53.79999923706055,-7607.600318908691,-10566.11155403985,BPL,50,100
,2015-01-01,86.20639038085938,2015-03-01,71.5484848022461,-5172.034240722656,-6002.9812793382025,CANBK,30,100
,2015-04-01,189.9499969482422,2020-06-01,175.4499969482422,-2331.4485626220703,-1227.4012108867505,CENTENKA,22,100
,2015-09-01,202.0500030517578,2020-11-01,197.14999389648438,-1080.4004516601562,-528.8303649150927,CENTENKA,30,100
,2016-07-01,97.9000015258789,2016-12-01,83.5,-4498.199066162109,-4592.342221857348,CENTRALBK,22,100
,2014-07-01,415.45001220703125,2020-03-01,252.85000610351562,-11001.59912109375,-2670.2910488091625,CENTUM,22,100
,2014-09-01,467.95001220703125,2020-07-01,316.6000061035156,-9945.599609375,-2096.679557584871,CENTUM,30,100
,2014-11-01,625.5,2021-06-01,397.8500061035156,-10398.75,-1655.8519108280254,CENTUM,50,100
,2014-09-01,116.19999694824219,2020-07-01,128.4499969482422,3134.700393676758,2693.041540020795,CENTURYPLY,22,100
,2015-05-01,673.0999755859375,2020-08-01,333.3999938964844,-14777.400268554688,-2200.655289434801,CENTURYTEX,22,100
,2015-09-01,517.5999755859375,2020-11-01,351.8500061035156,-9627.301391601562,-1842.898342587138,CENTURYTEX,30,100
,2016-03-01,529.7000122070312,2022-02-01,764.6500244140625,13140.4013671875,2479.3210126768868,CENTURYTEX,50,100
,2015-08-01,59.22590255737305,2019-07-01,18.25,-20403.71593093872,-34745.37271146612,CGPOWER,22,100
,2016-04-01,57.650001525878906,2019-11-01,13.699999809265137,-23088.00079345703,-40048.569266893945,CGPOWER,30,100
,2017-10-01,82.9000015258789,2020-08-01,22.399999618530273,-21551.69889831543,-25903.48520291714,CGPOWER,50,100
,2016-08-01,67.94999694824219,2016-09-01,58.25,-3307.5,-5018.968017324166,CHAMBLFERT,22,100
,2016-08-01,294.5,2020-05-01,54.75,-24214.75,-8166.863406408094,CHENNPETRO,22,100
,2016-11-01,278.8500061035156,2020-09-01,68.94999694824219,-22710.750816345215,-8057.743595720977,CHENNPETRO,30,100
,2017-09-01,402.95001220703125,2021-12-01,102.6500015258789,-22151.90101623535,-5497.431528765893,CHENNPETRO,50,100
,2017-12-01,428.6000061035156,2021-12-01,102.6500015258789,-22431.9009475708,-5232.540309968036,CHENNPETRO,50,150
,2016-12-01,81.0999984741211,2020-06-01,23.899999618530273,-20534.851266860962,-25813.765529965247,CINELINE,22,100
,2017-02-01,77.1500015258789,2020-12-01,36.79999923706055,-15714.0,-20407.79220779221,CINELINE,30,100
,2016-05-01,62.25,2019-11-01,36.25,-12842.700366973877,-20401.43004181623,CONSOFINVT,22,100
,2016-09-01,59.349998474121094,2020-04-01,25.5,-17851.749229431152,-29337.3043173096,CONSOFINVT,30,100
,2017-09-01,65.8499984741211,2020-07-01,27.649999618530273,-17449.249305725098,-26498.480956810676,CONSOFINVT,50,150
,2017-02-01,117.69999694824219,2021-02-01,89.3499984741211,-6286.5,-5509.640739763756,CREST,22,100
,2017-03-01,176.5,2021-09-01,122.0,-7976.79948425293,-4742.4492443406625,CREST,30,100
,2021-10-01,895.7000122070312,2021-11-01,878.5,-528.0,-58.92857142857143,CUMMINSIND,30,150
,2017-11-01,145.1999969482422,2018-05-01,66.6500015258789,-16819.89874267578,-11315.102208741886,DALMIASUG,22,150
,2019-04-01,111.75,2019-09-01,89.19999694824219,-5909.400817871094,-5288.0544231508675,DALMIASUG,30,150
,2014-07-01,56.650001525878906,2020-11-01,77.5,11109.0,19837.5,DATAMATICS,22,100
,2015-10-01,181.89999389648438,2020-10-01,151.6999969482422,-4739.5989990234375,-2598.464450450176,DCAL,22,100
,2021-06-01,214.5,2023-08-01,156.35000610351562,-7964.698303222656,-3714.8780456906798,DCAL,22,150
,2016-01-01,165.125,2021-03-01,109.0,-10271.75,-6187.801204819278,DCAL,30,100
,2016-08-01,176.6999969482422,2022-06-01,112.94999694824219,-10393.5,-5888.6685552407935,DCAL,50,100
,2015-05-01,133.1999969482422,2022-08-01,94.3499984741211,-8797.501373291016,-6634.616114891542,DCBBANK,50,100
,2014-06-01,28.049999237060547,2020-04-01,10.449999809265137,-19188.54979610443,-67565.31709100585,DCW,30,100
,2015-09-01,20.299999237060547,2021-12-01,44.29999923706055,35817.25,175145.47023836727,DCW,50,100
,2014-07-01,158.8221893310547,2019-12-01,94.24613952636719,-11538.75244140625,-7414.579353114927,DEEPAKFERT,22,100
,2016-07-01,29.619964599609375,2022-09-01,48.0,18702.155235290527,62403.73198583796,DHANI,22,100
,2018-02-01,258.6499938964844,2023-01-01,34.0,-25598.999824523926,-9960.70032082643,DHANI,22,150
,2016-07-01,29.619964599609375,2022-08-01,65.3499984741211,35551.95291900635,118626.67770741222,DHANI,30,100
,2018-05-01,467.29998779296875,2023-07-01,37.650001525878906,-27014.39990234375,-5872.695630944293,DHANI,30,150
,2017-01-01,20.129587173461914,2023-03-01,26.549999237060547,9492.29024887085,46578.01670641063,DHANI,50,100
,2018-09-01,538.9000244140625,2024-03-01,38.04999923706055,-26042.5,-5086.42578125,DHANI,50,150
,2016-09-01,62.650001525878906,2020-08-01,27.850000381469727,-17757.69981765747,-27007.908467920104,DONEAR,22,100
,2020-06-01,28.700000762939453,2020-11-01,29.600000381469727,2037.7507972717285,7369.804070109583,DONEAR,22,150
,2016-10-01,73.5,2020-12-01,34.5,-17768.401245117188,-22663.77665726454,DONEAR,30,100
,2017-03-01,78.44999694824219,2022-07-01,51.150001525878906,-10906.098251342773,-13683.93810406954,DONEAR,50,100
,2016-01-01,347.8500061035156,2020-03-01,145.4499969482422,-17840.699737548828,-5032.637443596284,DREDGECORP,22,100
,2016-05-01,384.3500061035156,2020-08-01,288.29998779296875,-6267.300476074219,-1630.6232279299793,DREDGECORP,30,100
,2017-09-01,550.9500122070312,2020-07-01,259.8999938964844,-16251.300659179688,-2949.6869587277392,DREDGECORP,30,150
,2017-05-01,579.6500244140625,2021-11-01,315.45001220703125,-13209.0,-2289.2547660311957,DREDGECORP,50,100
,2018-02-01,683.0999755859375,2022-01-01,322.6000061035156,-15351.0,-2254.185022026432,DREDGECORP,50,150
,2015-02-01,2840.75,2019-12-01,973.4500122070312,-19664.999389648438,-668.8889170310499,DYNAMATECH,30,100
,2015-03-01,3857.25,2020-12-01,847.4500122070312,-21105.0,-545.630816959669,DYNAMATECH,50,100
,2015-09-01,95.97333526611328,2021-03-01,92.94999694824219,-1201.8993530273438,-1238.404566494123,EIHOTEL,22,100
,2016-03-01,102.29962921142578,2021-09-01,129.35000610351562,7793.906852722168,7618.704889549756,EIHOTEL,30,100
,2017-04-01,129.46836853027344,2023-05-01,208.8000030517578,18302.50616455078,14136.66239276903,EIHOTEL,50,100
,2015-04-01,408.95001220703125,2020-04-01,245.89999389648438,-11902.651336669922,-2910.5394256949417,EIMCOELECO,22,100
,2015-07-01,601.4000244140625,2020-08-01,321.1000061035156,-14540.75,-2383.7295081967213,EIMCOELECO,30,100
,2016-02-01,285.1000061035156,2021-10-01,388.04998779296875,10920.0,3791.6666666666665,EIMCOELECO,50,100
,2018-05-01,43.45000076293945,2020-06-01,18.649999618530273,-16835.99973678589,-38927.16702147026,EKC,22,100
,2016-06-01,64.69999694824219,2017-08-01,48.650001525878906,-8125.647880554199,-12274.393134650982,ELECON,22,100
,2017-12-01,102.9000015258789,2019-12-01,36.70000076293945,-19264.199111938477,-18712.190075754443,ELECON,22,100
,2016-09-01,57.95000076293945,2020-06-01,26.100000381469727,-16802.5,-28478.813559322032,ELECON,30,100
,2018-02-01,88.5,2021-02-01,57.0,-10511.79948425293,-11877.739530229299,ELECON,50,100
,2017-12-01,37.70000076293945,2019-10-01,13.399999618530273,-18920.999393463135,-50726.5409664234,ELECTCAST,22,100
,2018-03-01,24.450000762939453,2020-03-01,9.300000190734863,-20842.0,-79096.77304846207,ELECTCAST,30,100
,2018-12-01,21.649999618530273,2022-02-01,37.5,21952.25052833557,101396.07812993493,ELECTCAST,50,100
,2017-06-01,240.4499969482422,2022-06-01,87.1500015258789,-19468.0,-7978.688524590164,ELECTHERM,22,100
,2017-10-01,215.10000610351562,2022-04-01,122.0,-13747.099151611328,-6307.4555375543,ELECTHERM,30,100
,2018-08-01,178.0500030517578,2023-03-01,55.20000076293945,-20462.400512695312,-11492.502197119898,ELECTHERM,50,100
,2022-02-01,495.3500061035156,2023-06-01,424.70001220703125,-4110.0,-829.7163519447124,EMAMILTD,22,100
,2017-08-01,190.35000610351562,2020-07-01,33.150001525878906,-24939.450958251953,-12999.452783335064,EMAMIREAL,22,100
,2018-07-01,159.5500030517578,2020-04-01,26.25,-26028.59942626953,-15803.64293172947,EMAMIREAL,22,150
,2017-10-01,179.0,2021-01-01,58.099998474121094,-19731.04898071289,-11029.094272708431,EMAMIREAL,30,100
,2018-09-01,136.35000610351562,2020-10-01,35.54999923706055,-20405.001678466797,-15744.599319053023,EMAMIREAL,30,150
,2018-02-01,285.79998779296875,2022-06-01,63.599998474121094,-23275.199920654297,-8109.825756325538,EMAMIREAL,50,100
,2018-12-01,146.25,2022-07-01,69.0,-16400.0,-11099.830795262267,EMAMIREAL,50,150
,2016-04-01,53.349998474121094,2020-07-01,43.099998474121094,-4720.800857543945,-9166.603606881448,EMKAY,22,100
,2022-03-01,104.5,2023-05-01,72.69999694824219,-9083.550437927246,-8651.000417073568,EMKAY,22,100
,2016-07-01,76.8499984741211,2021-01-01,67.9000015258789,-2788.5005950927734,-3621.429344276329,EMKAY,30,100
,2017-07-01,166.0500030517578,2022-05-01,79.94999694824219,-16299.000549316406,-9559.531113968565,EMKAY,50,100
,2017-03-01,143.9499969482422,2020-01-01,91.5,-11076.0,-7678.3362218370885,ENGINERSIN,22,100
,2016-01-01,96.32499694824219,2016-12-01,151.0,17703.67594909668,18620.748374816536,ENGINERSIN,30,100
,2017-08-01,155.5,2020-06-01,75.4000015258789,-15350.3994140625,-9871.639494573956,ENGINERSIN,30,100
,2018-02-01,173.10000610351562,2021-08-01,73.0999984741211,-17507.5994720459,-10035.884080433805,ENGINERSIN,50,100
,2014-07-01,439.45001220703125,2020-04-01,142.75,-19941.0,-4573.623853211009,ENIL,30,100
,2014-12-01,532.5,2021-02-01,158.85000610351562,-21011.199829101562,-3927.3270708601053,ENIL,50,100
,2014-11-01,183.75,2020-01-01,55.75,-20864.0,-11354.557823129253,EVEREADY,22,100
,2014-12-01,179.75,2020-06-01,81.8499984741211,-16027.300506591797,-8951.29865033222,EVEREADY,30,100
,2015-03-01,260.70001220703125,2021-12-01,293.04998779296875,3858.2485961914062,1481.3777751426985,EVEREADY,50,100
,2014-03-01,110.69999694824219,2021-03-01,380.95001220703125,73495.19917297363,66632.0916949443,FINCABLES,22,100
,2014-06-01,179.6999969482422,2022-02-01,413.6000061035156,38545.20202636719,21248.733915814213,FINCABLES,30,100
,2014-08-01,217.6999969482422,2022-10-01,521.5,41511.0,18698.64864864865,FINCABLES,50,100
,2013-06-01,201.35000610351562,2022-04-01,271.0,10500.599548339844,5248.987447214926,FMGOETZE,50,100
,2017-03-01,94.2375259399414,2020-11-01,68.43333435058594,-7997.707763671875,-8485.629518796193,GAIL,22,100
,2017-04-01,105.9875259399414,2023-02-01,102.6500015258789,-1071.870704650879,-1011.3177896597588,GAIL,50,100
,2015-02-01,25.549999237060547,2021-01-01,41.70000076293945,19018.800895690918,74583.53292427812,GALLANTT,22,100
,2016-10-01,80.19999694824219,2019-11-01,30.0,-19541.5,-23758.662613981764,GANESHHOUC,22,100
,2016-07-01,87.30000305175781,2020-04-01,24.549999237060547,-22037.751308441162,-24817.286656619006,GANESHHOUC,30,100
,2017-10-01,116.80000305175781,2021-05-01,65.44999694824219,-12672.0,-10698.185163767583,GANESHHOUC,50,100
,2015-12-01,136.9499969482422,2020-09-01,66.4000015258789,-14815.348663330078,-10861.693054453966,GEECEE,22,100
,2016-03-01,103.75,2021-03-01,101.55000305175781,-433.5,-418.0327991874143,GEECEE,30,100
,2016-09-01,146.14999389648438,2022-10-01,151.3000030517578,245.99937438964844,163.0754818934776,GEECEE,50,100
,2017-09-01,311.54998779296875,2020-02-01,54.650001525878906,-24628.798828125,-7905.24788737637,GENESYS,22,100
,2017-12-01,326.54998779296875,2020-08-01,51.650001525878906,-25457.251041412354,-7738.942117865107,GENESYS,30,100
,2015-07-01,27.0,2020-02-01,24.549999237060547,-1555.3995761871338,-5760.739171063458,GENUSPOWER,22,100
,2015-11-01,48.349998474121094,2020-07-01,21.899999618530273,-16677.99976348877,-34176.22955785391,GENUSPOWER,30,100
,2015-05-01,55.349998474121094,2020-02-01,24.950000762939453,-16449.70020675659,-29639.0994716335,GEOJITFSL,22,100
,2021-11-01,71.30000305175781,2023-08-01,56.95000076293945,-6510.001602172852,-8942.309518235195,GEOJITFSL,22,100
,2015-08-01,43.099998474121094,2020-08-01,38.45000076293945,-3166.8021240234375,-7425.092639450211,GEOJITFSL,30,100
,2016-06-01,39.95000076293945,2022-03-01,62.5,16800.00114440918,41379.31471873748,GEOJITFSL,50,100
,2015-06-01,719.6500244140625,2021-01-01,266.3999938964844,-19005.550750732422,-2603.678393437987,GEPIL,22,100
,2015-10-01,618.9000244140625,2021-04-01,259.8999938964844,-17464.80029296875,-2821.4540053261308,GEPIL,30,100
,2016-06-01,621.2999877929688,2022-02-01,153.14999389648438,-22312.80029296875,-3610.485484299151,GEPIL,50,100
,2014-07-01,367.25,2019-08-01,239.89999389648438,-10133.100494384766,-2776.191916269799,GESHIP,22,100
,2014-10-01,398.54998779296875,2020-02-01,241.75,-11388.749313354492,-2882.1332378251154,GESHIP,30,100
,2016-01-01,336.3999938964844,2020-11-01,252.5,-6541.5,-1938.7967155704682,GESHIP,50,100
,2014-10-01,72.77106475830078,2023-03-01,47.599998474121094,-10245.961776733398,-14022.340813084802,GFLLIMITED,22,100
,2023-12-01,97.19999694824219,2024-05-01,69.6500015258789,-7854.0,-7897.436139779411,GFLLIMITED,30,100
,2015-01-01,11.5,2019-11-01,8.25,-8345.599502563477,-72887.33311427975,GINNIFILA,22,100
,2015-05-01,17.200000762939453,2020-04-01,6.900000095367432,-15870.3998336792,-99189.998960495,GINNIFILA,30,100
,2015-10-01,19.700000762939453,2021-10-01,31.299999237060547,16742.0,82472.90950353874,GINNIFILA,50,100
,2016-02-01,76.6500015258789,2019-11-01,68.05000305175781,-3616.75,-4721.60583818014,GIPCL,22,100
,2016-07-01,90.0,2020-05-01,55.599998474121094,-11155.5,-12258.791208791208,GIPCL,30,100
,2017-10-01,142.8000030517578,2021-10-01,86.5,-12043.49967956543,-8378.086733610733,GIPCL,50,100
,2015-10-01,626.4000244140625,2021-04-01,526.5499877929688,-4845.6988525390625,-770.3813756023947,GKWLIMITED,22,100
,2016-01-01,714.6500244140625,2021-11-01,628.75,-4614.549499511719,-623.6298970721025,GKWLIMITED,30,100
,2016-08-01,590.25,2023-02-01,505.25,-4114.9993896484375,-697.4575236692267,GKWLIMITED,50,100
,2018-08-01,1714.175048828125,2018-11-01,1360.5,-6273.0,-362.81087333718915,GLAXO,22,100
,2018-12-01,1515.3499755859375,2019-01-01,1409.25,-1821.1495361328125,-121.38164866644476,GLAXO,22,100
,2019-02-01,1334.699951171875,2019-07-01,1207.3499755859375,-2854.5,-214.9472891566265,GLAXO,22,100
,2019-10-01,1662.9000244140625,2023-05-01,1305.3499755859375,-6405.299560546875,-385.58269617262675,GLAXO,22,100
,2022-05-01,1511.75,2022-11-01,1337.1500244140625,-3387.700927734375,-222.29008712167814,GLAXO,50,100
,2021-11-01,523.7999877929688,2022-10-01,404.54998779296875,-6395.400695800781,-1225.1725470882723,GLENMARK,22,200
,2015-09-01,81.69999694824219,2020-03-01,35.849998474121094,-17671.05055999756,-21036.964952378046,GLOBALVECT,22,100
,2015-11-01,96.0,2020-09-01,50.150001525878906,-13712.40023803711,-14373.584925276318,GLOBALVECT,30,100
,2016-05-01,80.3499984741211,2021-11-01,53.599998474121094,-9380.950569152832,-11792.520690476003,GLOBALVECT,50,100
,2017-11-01,166.60000610351562,2019-05-01,80.3499984741211,-15740.999450683594,-9372.432114741008,GMDCLTD,22,150
,2018-05-01,116.1500015258789,2019-06-01,75.0999984741211,-10449.0,-8992.254969381966,GMDCLTD,30,150
,2016-09-01,106.0,2021-03-01,275.79998779296875,48279.803886413574,45079.18260902644,GOACARBON,22,100
,2017-12-01,135.39999389648438,2020-08-01,53.20000076293945,-17735.24831390381,-13171.369563921582,GOKEX,22,100
,2022-03-01,219.89999389648438,2023-07-01,168.8000030517578,-6215.1995849609375,-2877.407215259693,GREENPLY,22,100
,2023-05-01,156.25,2023-08-01,161.39999389648438,892.8017578125,568.8447118013781,GREENPLY,30,100
,2014-06-01,17.899999618530273,2020-09-01,37.45000076293945,33500.0,186111.1111111111,GULFPETRO,22,100
,2019-03-01,7.650000095367432,2019-08-01,4.400000095367432,-13331.4003739357,-170915.38523000607,GVKPIL,22,100
,2019-10-01,4.650000095367432,2020-01-01,4.349999904632568,-2902.948769569397,-59854.61498249909,GVKPIL,30,100
,2017-11-01,118.94999694824219,2020-02-01,58.0,-15397.199615478516,-12820.316245712755,HARRMALAYA,22,150
,2015-09-01,38.95000076293945,2020-05-01,11.899999618530273,-21020.998678207397,-53420.58321052302,HBLPOWER,30,100
,2016-06-01,34.20000076293945,2021-11-01,53.95000076293945,18504.7020072937,53481.80006751794,HBLPOWER,50,100
,2017-11-01,34.54070281982422,2019-02-01,12.100000381469727,-19625.352222442627,-56378.728309776205,HCC,22,100
,2018-02-01,30.413761138916016,2019-08-01,8.149999618530273,-21907.837951660156,-72139.05133201747,HCC,30,100
,2018-04-01,21.173002243041992,2020-09-01,5.25,-22476.170906066895,-106154.86008108822,HCC,50,100
,2017-09-01,933.2000122070312,2023-08-01,1751.550048828125,26187.201171875,2806.172399198956,HEG,22,100
,2017-09-01,933.2000122070312,2024-04-01,2361.89990234375,45718.396484375,4899.099430597986,HEG,30,100
,2017-10-01,1710.949951171875,2023-06-01,1630.3499755859375,-1785.850830078125,-102.63510517690374,HEG,50,100
,2013-06-01,42.29999923706055,2013-07-01,34.45000076293945,-5317.5,-12660.714285714286,HEIDELBERG,22,100
,2013-11-01,38.0,2013-12-01,37.400001525878906,-394.5,-1038.157894736842,HEIDELBERG,22,100
,2016-04-01,15.934112548828125,2020-02-01,8.60159969329834,-12915.18766784668,-81293.50061666952,HILTON,22,100
,2016-06-01,16.592159271240234,2020-07-01,7.99055814743042,-15551.694831848145,-95625.43729498636,HILTON,30,100
,2017-07-01,47.14429473876953,2021-10-01,11.98583698272705,-23347.28465652466,-48084.8031342582,HILTON,50,100
,2014-12-01,88.44999694824219,2020-05-01,45.849998474121094,-14254.949741363525,-16043.837913531868,HIMATSEIDE,22,100
,2021-10-01,248.1999969482422,2023-05-01,94.0,-18791.99981689453,-7471.968118049515,HIMATSEIDE,22,150
,2015-02-01,81.6500015258789,2020-10-01,127.1500015258789,14863.5,17694.64285714286,HIMATSEIDE,30,100
,2015-08-01,184.35000610351562,2022-02-01,162.4499969482422,-3207.6004943847656,-1760.000271267361,HIMATSEIDE,50,100
,2015-04-01,128.60000610351562,2015-10-01,84.05000305175781,-10415.101066589355,-8098.834037539467,HINDALCO,22,100
,2018-11-01,123.4000015258789,2020-05-01,50.79999923706055,-17896.950370788574,-14357.761854557975,HINDOILEXP,22,150
,2019-05-01,129.14999389648438,2020-07-01,64.6500015258789,-14697.199645996094,-11482.187223434448,HINDOILEXP,30,150
,2014-11-01,132.56666564941406,2023-03-01,236.8000030517578,21088.31118774414,15427.963027192436,HINDPETRO,22,100
,2014-11-01,132.56666564941406,2022-05-01,227.8000030517578,21088.31118774414,15427.963027192436,HINDPETRO,30,100
,2017-06-01,78.5999984741211,2021-04-01,44.599998474121094,-12915.900581359863,-16453.376536764157,HSCL,22,100
,2017-08-01,105.0999984741211,2021-10-01,52.650001525878906,-14991.000652313232,-14222.960564789446,HSCL,30,100
,2017-11-01,164.39999389648438,2023-02-01,83.5,-15033.198333740234,-9034.374330020843,HSCL,50,100
,2017-08-01,233.89999389648438,2020-03-01,40.849998474121094,-24851.2001953125,-10563.740784404888,IBREALEST,22,100
,2022-03-01,101.4000015258789,2023-05-01,67.25,-10383.999099731445,-10180.391274246515,IBREALEST,22,100
,2018-08-01,154.35000610351562,2019-07-01,88.5999984741211,-12609.998519897461,-8301.5135132203,IBREALEST,22,150
,2022-03-01,101.4000015258789,2023-07-01,69.19999694824219,-9587.5,-9399.50980392157,IBREALEST,22,150
,2017-09-01,220.8000030517578,2020-09-01,51.25,-22815.00051498413,-10332.880525203642,IBREALEST,30,100
,2019-06-01,113.8499984741211,2020-01-01,106.5,-2879.8491973876953,-2515.1521374565027,IBREALEST,30,150
,2022-11-01,83.30000305175781,2024-04-01,132.60000610351562,17532.00164794922,20896.306709293065,IBREALEST,30,150
,2018-01-01,215.6999969482422,2022-04-01,89.30000305175781,-17812.850212097168,-8208.68673368533,IBREALEST,50,100
,2020-06-01,48.79999923706055,2022-06-01,60.95000076293945,7183.800468444824,14512.728219080453,IBREALEST,50,150
,2014-01-01,7.78000020980835,2019-12-01,46.70000076293945,153276.00367736816,2128833.440802718,ICIL,30,100
,2014-01-01,7.78000020980835,2021-03-01,131.64999389648438,487976.80073547363,6777455.745311731,ICIL,50,100
,2015-07-01,73.19957733154297,2016-06-01,47.5,-10326.600952148438,-14098.054165395943,IDFC,22,100
,2016-09-01,67.19999694824219,2016-12-01,53.75,-6043.301361083984,-8933.187324130618,IDFC,30,100
,2016-09-01,67.19999694824219,2016-10-01,69.9000015258789,981.1986389160156,1450.404459400739,IDFC,50,100
,2021-08-01,538.8499755859375,2021-09-01,565.0499877929688,1908.5006713867188,358.3702403780088,IFBAGRO,30,100
,2014-03-01,152.25645446777344,2020-04-01,238.89999389648438,17261.613983154297,11410.55606705905,IGARASHI,22,100
,2014-05-01,148.0740509033203,2020-10-01,271.20001220703125,25246.34442138672,17090.89330342137,IGARASHI,30,100
,2014-07-01,157.64013671875,2021-12-01,483.0,62639.01306152344,40315.77609661855,IGARASHI,50,100
,2015-02-01,98.14830017089844,2020-09-01,79.55000305175781,-4822.50301361084,-5041.217033048978,IIFL,22,100
,2015-06-01,93.82339477539062,2021-03-01,281.8500061035156,63491.19022369385,67244.74628027085,IIFL,30,100
,2016-09-01,144.0,2019-12-01,71.4000015258789,-15423.19873046875,-10607.427357561717,INDIACEM,22,100
,2016-09-01,144.0,2020-07-01,111.4000015258789,-7071.9984130859375,-4863.823046733244,INDIACEM,30,100
,2017-08-01,178.0,2020-04-01,103.80000305175781,-12465.599487304688,-7003.145779384656,INDIACEM,30,150
,2017-05-01,316.3500061035156,2020-05-01,43.75,-25864.101219177246,-8102.788292627615,INDIANB,22,100
,2017-04-01,319.1000061035156,2020-10-01,57.900001525878906,-24538.700645446777,-7689.971850858084,INDIANB,30,100
,2018-01-01,362.6000061035156,2022-01-01,156.6999969482422,-16732.10025024414,-4622.12714095142,INDIANB,50,100
,2021-11-01,388.20001220703125,2022-01-01,385.3500061035156,381.15093994140625,96.98497199526876,INDOCO,50,100
,2016-09-01,29.799999237060547,2020-05-01,12.399999618530273,-18359.5,-59705.69105691057,INDORAMA,22,100
,2017-05-01,31.149999618530273,2020-07-01,14.649999618530273,-16178.399265289307,-51937.07692909641,INDORAMA,30,100
,2016-06-01,268.1499938964844,2019-07-01,83.30000305175781,-20740.351524353027,-7690.155945722391,INDOTECH,22,100
,2016-09-01,181.85000610351562,2019-11-01,99.69999694824219,-14399.200500488281,-7783.3516218855575,INDOTECH,30,100
,2017-10-01,210.85000610351562,2020-11-01,96.05000305175781,-15492.198699951172,-7276.749245696899,INDOTECH,50,100
,2019-03-01,5.141249179840088,2019-12-01,2.7575790882110596,-17999.514491558075,-303236.24298668565,INDOWIND,22,100
,2019-05-01,4.440168857574463,2020-07-01,2.6641008853912354,-13893.712105751038,-288605.8301154286,INDOWIND,30,100
,2014-06-01,45.5,2019-06-01,37.900001525878906,-5667.401508331299,-12280.392894793877,INDRAMEDCO,22,100
,2014-06-01,45.5,2019-10-01,38.400001525878906,-5239.0505027771,-11352.221732515585,INDRAMEDCO,30,100
,2018-12-01,48.650001525878906,2020-03-01,20.350000381469727,-17186.39976501465,-35804.99951044719,INDSWFTLAB,22,100
,2019-01-01,43.650001525878906,2019-11-01,25.850000381469727,-13877.400524139404,-30907.349782919096,INDSWFTLAB,22,150
,2019-05-01,36.099998474121094,2021-02-01,76.19999694824219,35317.49682998657,98240.60105833177,INDSWFTLAB,30,100
,2013-10-01,25.649999618530273,2015-01-01,28.350000381469727,2396.4491081237793,9217.111954322227,INDSWFTLAB,50,100
,2015-04-01,70.75,2020-02-01,29.850000381469727,-17278.0,-24421.201413427563,INSPIRISYS,22,100
,2015-08-01,69.19999694824219,2019-10-01,45.70000076293945,-9937.350330352783,-14613.750485812918,INSPIRISYS,30,100
,2016-07-01,54.400001525878906,2020-06-01,23.200000762939453,-17439.148738861084,-31939.8337476635,INSPIRISYS,50,100
,2014-09-01,60.400001525878906,2020-11-01,56.400001525878906,-2248.5349731445312,-3674.07670770188,IOC,22,100
,2014-11-01,60.82500076293945,2021-02-01,65.36666870117188,2612.9015045166016,4212.092733917914,IOC,30,100
,2015-01-01,49.314998626708984,2020-06-01,49.5,304.0,608.0,ITDCEM,22,100
,2015-02-01,65.49500274658203,2020-10-01,49.0,-7396.700698852539,-11335.939768356382,ITDCEM,30,100
,2015-06-01,65.44499969482422,2022-01-01,74.9000015258789,4078.4894409179688,6133.527742620645,ITDCEM,50,100
,2016-05-01,49.29999923706055,2020-06-01,22.450000762939453,-16507.200927734375,-32558.581221562355,IZMO,22,100
