Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
CHEMPLASTS,0,0,0,0.0
CHENNPETRO,4,3,1,400.00030517578125
CHEVIOT,0,0,0,0.0
CHOICEIN,0,0,0,0.0
CHOLAFIN,3,2,1,1733.2002258300781
CHOLAHLDNG,1,0,1,-712.5
CIEINDIA,5,3,2,1279.9999237060547
CIGNITITEC,2,1,1,202.5
CINELINE,4,2,2,-35.0
CINEVISTA,3,1,2,-5.49999475479126
CIPLA,2,1,1,660.0006103515625
CLEAN,0,0,0,0.0
CLEDUCATE,1,1,0,69.12500381469727
CLSEL,0,0,0,0.0
CMSINFO,1,0,0,0.0
COALINDIA,6,2,4,82.5
COASTCORP,1,0,1,-457.3942565917969
COCHINSHIP,1,1,0,818.4999084472656
COFFEEDAY,5,3,2,636.0000801086426
COFORGE,2,1,0,8812.999267578125
COLPAL,1,0,0,0.0
COMPINFO,6,3,2,145.14874458312988
COMPUSOFT,2,1,1,36.499996185302734
CONCOR,4,3,1,2030.9930419921875
CONFIPET,1,0,0,0.0
CONSOFINVT,4,1,3,-27.00000762939453
CONTROLPR,1,0,1,-391.5000915527344
CORALFINAC,1,0,1,-30.000009536743164
CORDSCABLE,2,1,1,145.00003814697266
COROMANDEL,5,4,1,4410.000457763672
COSMOFIRST,2,1,1,438.3332824707031
COUNCODOS,4,1,2,5.000002384185791
CRAFTSMAN,0,0,0,0.0
CREATIVE,1,0,1,-295.0
CREATIVEYE,4,1,3,-5.0000035762786865
CREDITACC,1,1,0,3287.0001220703125
CREST,2,1,1,-173.34835052490234
CRISIL,4,3,1,8838.9990234375
CROMPTON,2,1,1,582.4996948242188
CROWN,2,1,1,-10.300006866455078
CSBBANK,2,2,0,1972.9998779296875
CTE,4,2,2,76.00001335144043
CUB,4,2,2,493.0786895751953
CUBEXTUB,6,3,3,57.00000762939453
CUMMINSIND,6,3,3,2143.5003662109375
CUPID,2,0,1,-30.97916603088379
CYBERMEDIA,7,3,4,-43.4999942779541
CYBERTECH,2,1,1,179.4999885559082
CYIENT,4,2,2,2310.999755859375
DABUR,1,0,0,0.0
DALBHARAT,3,1,1,2796.99951171875
DALMIASUG,5,4,1,1203.9999294281006
DAMODARIND,1,1,0,282.49996185302734
DANGEE,1,1,0,24.13334846496582
DATAMATICS,3,0,3,-720.9999084472656
DATAPATTNS,0,0,0,0.0
DBCORP,2,0,2,-366.9999694824219
DBL,1,0,1,-2387.5
DBREALTY,9,2,6,-768.9999675750732
DBSTOCKBRO,5,2,3,-1.4999675750732422
