Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
SUVEN,2,1,1,632256.9508989096
SUVENPHAR,2,0,1,-197023.69763183594
SUVIDHAA,0,0,0,0.0
SUZLON,6,2,3,1099055.2205818181
SVLL,0,0,0,0.0
SVPGLOB,1,0,0,0.0
SWANENERGY,2,1,1,600010.1131164551
SWARAJENG,3,1,1,617151.0710449219
SWELECTES,7,2,5,328476.47317962674
SWSOLAR,2,1,1,626373.0610351562
SYMPHONY,3,0,2,-353027.58356933587
SYNGENE,0,0,0,0.0
TAINWALCHM,2,2,0,2999959.574398041
TAJGVK,2,1,0,1006008.0459594727
TAKE,4,1,3,51038.77247390774
TALBROAUTO,2,1,1,599982.5034412385
TANLA,2,1,1,635928.0377216339
TARAPUR,4,2,2,1436364.3029322624
TARC,0,0,0,0.0
TARMAT,3,2,1,2242500.2526950836
TARSONS,0,0,0,0.0
TASTYBITE,1,0,0,0.0
TATACHEM,2,1,1,609844.8472137451
TATACOMM,1,0,1,-199981.9867553711
TATACONSUM,3,1,2,280023.17397460947
TATAELXSI,3,1,2,279987.75539550796
TATAINVEST,2,1,1,609591.1804199219
TATAMOTORS,6,2,3,1066664.6693298344
TATAMTRDVR,4,1,3,37143.33760070824
TATAPOWER,4,1,3,26808.135340881418
TATASTEEL,6,2,4,985303.5695777895
TATVA,0,0,0,0.0
TBZ,8,1,6,-474186.0447715757
TCI,1,1,0,1005044.7854766846
TCIEXP,0,0,0,0.0
TCLCONS,5,2,3,1081687.1316348077
TCNSBRANDS,1,1,0,1002701.5
TCPLPACK,0,0,0,0.0
TCS,2,1,0,1006745.6875
TDPOWERSYS,2,1,1,605046.0008544922
TEAMLEASE,4,1,3,33815.204882812686
TECHIN,5,2,3,968996.1814639093
TECHM,3,1,1,621102.6937316896
TECHNOE,3,1,1,599990.6322692872
TEGA,0,0,0,0.0
TEJASNET,2,1,1,599987.7193374634
TEMBO,0,0,0,0.0
TERASOFT,1,0,1,-199990.0175895691
TEXINFRA,4,2,2,1630487.692647553
TEXMOPIPES,7,1,6,-464757.1993302343
TEXRAIL,6,0,6,-727736.5459938048
TFCILTD,5,1,4,-137077.24141921988
TFL,3,1,2,279999.1190673829
TGBHOTELS,5,1,4,-171853.72104148858
THANGAMAYL,3,2,0,3002141.480834961
THEINVEST,2,0,2,-331964.9259368896
THEJO,2,1,1,599956.3322601318
THEMISMED,4,2,2,1749353.8403107645
THERMAX,5,2,3,1047761.0122558596
THOMASCOOK,2,1,1,606372.9359245303
THOMASCOTT,8,1,7,-609164.9320748325
THYROCARE,2,0,1,-199882.26364746096
TI,1,0,1,-288082.25
TIDEWATER,3,1,1,600030.4237060547
TIIL,1,0,1,-195052.9947143554
TIINDIA,1,1,0,999899.9862670898
TIJARIA,3,1,2,279999.2997810365
TIL,7,1,6,-425856.4659881587
TIMESGTY,5,1,4,-130114.34665794356
TIMETECHNO,3,1,2,316160.5930664063
TIMKEN,2,2,0,2999848.905029297
TIPSINDLTD,2,0,2,-410883.1115221024
TIRUMALCHM,4,1,3,36778.547994041466
TIRUPATIFL,1,0,1,-199999.37004852295
TITAGARH,6,0,6,-732861.7758529661
TITAN,2,1,1,634039.1205078126
TNPETRO,1,0,1,-199995.88703155518
TNPL,4,2,2,1613595.4894927978
TNTELE,9,2,7,-114875.4780709027
TOKYOPLAST,1,1,0,999989.8821744919
TORNTPHARM,2,1,0,1005846.9240722656
TORNTPOWER,5,2,2,1586572.8456207276
TOTAL,2,0,2,-292820.88432312
TOUCHWOOD,3,1,2,279998.6103076936
TPHQ,7,1,6,-400473.7481489895
TPLPLASTEH,4,0,4,-678522.7810684203
TREEHOUSE,3,0,3,-639385.8778303146
TREJHARA,1,1,0,999999.0
TRENT,2,2,0,3045095.768562317
TRF,8,1,7,-652221.5579284667
TRIDENT,2,1,1,600001.4163347245
TRIGYN,0,0,0,0.0
TRIL,5,0,5,-709691.9267189023
TRITURBINE,2,0,2,-357117.76245574944
TRIVENI,2,1,1,599954.0825386047
TTKHLTCARE,3,1,2,305748.9370117188
TTKPRESTIG,2,2,0,3019898.8287963867
TTL,1,0,0,0.0
TTML,3,0,3,-487997.5303885459
TV18BRDCST,4,0,3,-484494.31006584154
TVSELECT,2,2,0,2999955.2968292236
TVSHLTD,0,0,0,0.0
TVSMOTOR,2,0,2,-359993.4013427734
TVSSRICHAK,2,1,1,599618.2240234376
TVTODAY,2,1,1,599863.2887481691
TVVISION,2,0,2,-371428.0388039112
UBL,2,1,0,999438.7705078125
UCOBANK,7,0,7,-785985.0343318937
UFLEX,3,0,3,-487173.2390686034
UFO,4,0,3,-479982.5646667479
UGARSUGAR,3,0,3,-487996.542980194
UGROCAP,0,0,0,0.0
UJJIVANSFB,2,0,2,-359994.75255584705
ULTRACEMCO,5,3,1,5405763.118115235
UMAEXPORTS,0,0,0,0.0
UMANGDAIRY,0,0,0,0.0
UMESLTD,5,0,5,-651627.7626894711
UNICHEMLAB,1,0,0,0.0
UNIDT,0,0,0,0.0
UNIENTER,1,1,0,999969.320930481
UNIINFO,2,1,1,754913.712808037
UNIONBANK,7,1,6,-516268.87478942866
UNITECH,8,1,6,-483660.6428612112
UNITEDPOLY,4,2,2,1504751.5914219855
UNITEDTEA,1,1,0,999837.324798584
UNIVAFOODS,5,1,4,-346863.26914625155
UNIVASTU,1,0,1,-199997.69334411624
UNIVCABLES,2,2,0,3004116.3741607666
UNIVPHOTO,0,0,0,0.0
UNOMINDA,1,0,1,-170973.71729125973
UPL,3,1,2,280000.91510620125
URAVI,1,1,0,999996.2396507263
URJA,2,1,1,697560.7990173341
USHAMART,4,2,2,1569722.6304252625
UTIAMC,2,0,2,-356744.3352783203
UTTAMSUGAR,3,2,1,2199970.6609954834
V2RETAIL,3,1,2,260008.21250915527
VADILALIND,1,0,1,-199925.59999999995
VAIBHAVGBL,5,1,4,-247382.8420746802
VAISHALI,2,1,1,396146.30643463135
VAKRANGEE,3,0,3,-657136.4948226928
VALIANTORG,2,0,2,-359494.8579589843
VARDHACRLC,2,2,0,3011798.709579468
VARDMNPOLY,4,2,2,1645039.798344803
VARROC,1,1,0,1003292.6171264648
VASCONEQ,3,1,2,153473.11215934763
VASWANI,5,2,3,1200215.946460247
VBL,0,0,0,0.0
VCL,0,0,0,0.0
VEDL,8,2,5,322202.3271209717
VENKEYS,4,1,3,-19758.739517211827
VENUSPIPES,0,0,0,0.0
VENUSREM,1,0,1,-199990.79999999996
VERANDA,0,0,0,0.0
VERTOZ,1,0,1,-199988.95380859362
VESUVIUS,0,0,0,0.0
VETO,3,1,2,280006.3571907045
VGUARD,2,1,1,603018.1376327516
VHL,2,2,0,2999165.25
VIDHIING,0,0,0,0.0
VIJAYA,0,0,0,0.0
VIJIFIN,2,1,1,599997.7367566109
VIKASECO,4,1,3,-199233.1418097018
VIKASLIFE,0,0,0,0.0
VIMTALABS,7,3,4,2401577.6631034855
VINATIORGA,2,0,2,-353127.14870681753
VINDHYATEL,7,2,4,668120.5884216313
VINEETLAB,0,0,0,0.0
VINNY,2,1,1,599998.7973937988
VINYLINDIA,2,1,1,599999.4421165467
VIPCLOTHNG,4,2,2,1160728.359705925
VIPIND,4,2,2,1583408.2509231567
VIPULLTD,7,1,6,-407375.1130138397
VISAKAIND,6,2,4,687288.2653251649
VISESHINFO,3,1,2,-327999.98475579463
VISHNU,1,0,1,-199996.21042098993
VISHWARAJ,0,0,0,0.0
VIVIDHA,7,0,7,-759192.5368232487
VLSFINANCE,7,2,5,266939.4403980257
VMART,5,2,2,1655991.4896118166
VOLTAMP,3,1,2,279802.0595214844
VOLTAS,4,1,3,35052.45317230234
VRLLOG,3,1,2,280523.2085723878
VSSL,4,2,2,1752687.70070467
VSTIND,2,1,1,601779.8937988281
VSTTILLERS,3,1,1,620868.3218017578
VTL,4,2,1,2218181.625969696
WABAG,6,1,5,-337180.24155883765
WALCHANNAG,3,0,3,-524190.82918548584
WANBURY,6,1,5,-358989.01797561627
WEALTH,2,1,1,599935.567642212
WEBELSOLAR,4,1,3,96770.27114791883
WEIZMANIND,3,2,1,2199988.373020172
WEL,2,1,1,548805.21875
WELCORP,8,2,6,49401.83856353775
WELENT,6,0,6,-728944.7398998258
WELINV,3,2,1,2230992.474805832
WELSPUNLIV,8,2,5,264278.0964559557
WENDT,2,1,1,599093.9104003906
WESTLIFE,0,0,0,0.0
WEWIN,3,0,3,-572356.0347343445
WHEELS,1,0,1,-199911.25
WHIRLPOOL,2,0,1,-199996.80459594718
WILLAMAGOR,3,1,2,-145779.89585113525
WINDLAS,1,0,0,0.0
WINDMACHIN,4,1,3,-8936.206967163016
WINSOME,4,0,4,-562398.7704924583
WIPL,2,0,2,-359995.6
WIPRO,3,2,1,2201345.634552002
WOCKPHARMA,7,1,5,-283512.24359741196
WONDERLA,3,1,2,327331.2497070313
WORTH,2,0,2,-307475.2177124022
WSI,1,1,0,1055555.3705271482
WSTCSTPAPR,4,2,2,1494280.7218849184
XCHANGING,5,1,4,-98928.81534652709
XELPMOC,0,0,0,0.0
XPROINDIA,1,1,0,999989.8774280548
YAARI,5,0,5,-801888.5811447143
YESBANK,4,1,3,24006.85120677983
YUKEN,1,0,0,0.0
ZEEL,4,1,3,34022.1466308595
ZEELEARN,2,1,0,1011813.3819637299
ZEEMEDIA,4,1,3,24002.70899333962
ZENITHEXPO,4,1,3,100672.86220245372
ZENITHSTL,1,0,1,-199999.36433486937
ZENSARTECH,2,2,0,2999909.2753601074
ZENTEC,3,1,1,599923.4582260132
ZFCVINDIA,3,1,1,599953.0
ZODIAC,2,1,1,599996.1164072037
ZODIACLOTH,3,1,2,286182.5902954104
ZOMATO,0,0,0,0.0
ZOTA,0,0,0,0.0
ZUARI,3,2,1,2011408.6716766357
ZUARIIND,1,0,1,-199935.54711914062
ZYDUSLIFE,4,1,2,279977.7747650148
ZYDUSWELL,1,0,0,0.0
