Open,High,Low,Close,Adj Close,Volume,5_EMA,Signal,StopLoss,Target,PnL,Ticker
705.0440673828125,715.8265380859375,586.978759765625,623.560302734375,623.560302734375,174709,688.9656652710639,,,,-134.06671142578125,AARTISURF
28.350000381469727,34.150001525878906,27.0,34.150001525878906,31.296274185180664,38000,34.60835892373725,Buy,27.0,102.45000457763672,-7.150001525878906,AARVI
30.5,30.5,25.549999237060547,27.0,24.743762969970703,124000,32.641157421878155,,,,-18.200000762939453,AARVI
22.5,29.899999618530273,21.399999618530273,29.899999618530273,27.401424407958984,16363,26.173732612804944,Buy,21.399999618530273,89.69999885559082,-8.5,AARVI
671.0,688.7000122070312,511.70001220703125,548.4000244140625,519.4981689453125,25627659,688.0445750852358,,,,-233.10003662109375,ABAN
637.5,640.4500122070312,527.7999877929688,585.1500244140625,554.3114624023438,15125807,630.6669165617135,,,,-80.04998779296875,ABAN
350.0,439.5,331.79998779296875,431.20001220703125,412.3043518066406,14020180,444.3763054365767,Buy,348.1000061035156,1293.6000366210938,-83.10000610351562,ABAN
295.04998779296875,307.8999938964844,238.0,251.10000610351562,242.15277099609375,3503464,290.21148963686596,,,,-59.5,ABAN
713.9000244140625,781.7000122070312,666.5999755859375,760.5999755859375,745.2185668945312,27598365,621.0197799373909,,,,507.29998779296875,ABAN
175.0,176.6999969482422,140.0,141.3000030517578,141.3000030517578,20137015,166.11658724176192,,,,-20.449996948242188,ABAN
522.0187377929688,571.3154907226562,438.1325988769531,443.7159423828125,424.28411865234375,1724980,547.6969745357983,,,,-249.93353271484375,ABB
453.9293518066406,469.2267761230469,390.3792419433594,407.1292419433594,391.82928466796875,752113,479.67685875546175,,,,-157.15032958984375,ABB
1185.0,1221.0,801.0,935.4000244140625,918.7911987304688,1842332,1156.0815519406292,,,,-162.869873046875,ABB
2260.35009765625,2835.0,2260.35009765625,2736.14990234375,2718.54296875,7915657,2413.564730900903,,,,1882.300048828125,ABB
85.0,86.0,75.5,81.8499984741211,81.8499984741211,37936533,86.46991493475649,,,,-19.699996948242188,ABCAPITAL
79.0,79.80000305175781,37.349998474121094,42.150001525878906,42.150001525878906,43934223,74.70529699413501,,,,-33.94999694824219,ABCAPITAL
150.81320190429688,152.73533630371094,109.90635681152344,113.94775390625,113.94775390625,29722919,173.57675666922123,,,,-65.45095825195312,ABFRL
19.79166603088379,21.25,19.79166603088379,21.25,21.25,504,20.809327548096377,Buy,19.79166603088379,63.75,-1.458333969116211,ABMINTLLTD
16.6875,17.5,16.6875,17.5,17.5,4152,17.775108825866297,Buy,16.6875,52.5,-0.8125,ABMINTLLTD
17.5,19.125,16.625,17.625,17.625,948,17.663937255940578,Buy,17.5,52.875,-0.125,ABMINTLLTD
17.625,20.3125,17.625,18.4375,18.4375,251,17.90737029805647,Buy,17.625,55.3125,-0.8125,ABMINTLLTD
16.25,16.625,15.0,16.625,16.625,256,16.597745038020683,Buy,15.4375,49.875,-1.1875,ABMINTLLTD
455.0,456.6000061035156,400.0,407.79998779296875,396.92425537109375,1064136,438.31439792850756,,,,-60.0,ABSLAMC
1361.0,1371.0,1260.1500244140625,1339.9000244140625,1255.9088134765625,11839573,1464.7814358879625,,,,-143.949951171875,ACC
1339.949951171875,1552.0,1255.6500244140625,1529.75,1433.85791015625,21501084,1486.4376239253083,Buy,1260.1500244140625,4589.25,-269.5999755859375,ACC
5.675000190734863,5.675000190734863,3.049999952316284,3.049999952316284,3.04004168510437,1168000,5.509879006644575,,,,-3.1750001907348633,ACCURACY
7.039999961853027,9.779999732971191,7.039999961853027,9.21500015258789,9.18491268157959,8693500,7.072408947414113,,,,6.510000228881836,ACCURACY
41.0,42.0,26.450000762939453,35.04999923706055,32.500118255615234,3133597,41.30722027895297,,,,-8.849998474121094,ACE
28.600000381469727,38.400001525878906,28.600000381469727,33.099998474121094,31.66081428527832,12737181,29.148368840573664,,,,24.299999237060547,ACE
76.1500015258789,77.19999694824219,48.20000076293945,57.54999923706055,56.10051727294922,3550619,80.73813963880383,,,,-43.349998474121094,ACE
128.5,171.3000030517578,125.0999984741211,156.35000610351562,155.45632934570312,12948196,124.61755821093827,,,,108.9000015258789,ACE
19.700000762939453,24.266666412353516,18.66666603088379,23.333332061767578,23.333332061767578,103500,23.103703392876522,Buy,18.933332443237305,69.99999618530273,-4.399999618530273,ACEINTEG
18.16666603088379,18.16666603088379,15.333333015441895,16.0,16.0,103500,17.50001180935011,,,,-2.3333330154418945,ACEINTEG
9.533332824707031,10.133333206176758,9.5,10.133333206176758,10.133333206176758,121500,10.61600088487279,Buy,9.533332824707031,30.399999618530273,-0.6000003814697266,ACEINTEG
9.633333206176758,12.199999809265137,9.633333206176758,12.199999809265137,12.199999809265137,40500,10.48988610816702,Buy,9.633333206176758,36.59999942779541,-2.566666603088379,ACEINTEG
179.0,194.0,151.0,166.0,166.0,19933,189.95421119299664,,,,-70.0,ACL
82.0,82.0,52.0,52.0,52.0,64661,79.03870083733992,,,,-37.0,ACL
38.0,40.0,29.0,32.0,32.0,107672,39.95609014088692,,,,-18.0,ACL
114.0,162.0,114.0,147.0,147.0,140776,164.5904882087591,Buy,119.0,441.0,-28.0,ACL
35.20000076293945,35.900001525878906,25.799999237060547,27.399999618530273,25.532089233398438,2233472,33.35996390530375,,,,-8.39999771118164,ACLGATI
121.0999984741211,123.0,102.19999694824219,117.55000305175781,114.72869873046875,11337278,124.54389443267623,,,,-16.900001525878906,ACLGATI
73.80000305175781,84.80000305175781,64.19999694824219,76.69999694824219,75.54661560058594,13224138,80.50429811733375,,,,-20.900001525878906,ACLGATI
96.44999694824219,134.89999389648438,95.5999984741211,122.4000015258789,122.4000015258789,44791762,102.56283793956383,,,,88.4000015258789,ACLGATI
44.90959167480469,69.87043762207031,40.012454986572266,63.74709701538086,53.80939483642578,298031224,62.759795274406216,Buy,44.16620635986328,191.24129104614258,-19.580890655517578,ADANIENT
26.976409912109375,27.589509963989258,21.197940826416016,21.688419342041016,19.98225975036621,291943751,27.77661572558448,,,,-9.755960464477539,ADANIENT
74.39971160888672,99.01568603515625,73.66399383544922,96.14944458007812,90.46402740478516,315043187,79.90364941411052,,,,63.655128479003906,ADANIENT
40.077484130859375,43.428627014160156,31.7132511138916,32.01294708251953,31.018985748291016,144103852,41.26725811507771,,,,-14.46712875366211,ADANIENT
36.671852111816406,37.38022232055664,31.794986724853516,37.080528259277344,36.3178596496582,81935736,38.331008626042255,,,,-15.311723709106445,ADANIENT
72.37487030029297,132.65518188476562,64.7074966430664,125.40486145019531,123.47906494140625,687765190,96.78277942592548,,,,83.42437744140625,ADANIENT
223.0,228.64999389648438,116.4000015258789,137.60000610351562,136.3289794921875,91280370,184.34991767321725,,,,-24.70000457763672,ADANIENT
398.0,507.0,395.1000061035156,479.54998779296875,478.59600830078125,132288318,368.25287981930876,,,,312.5,ADANIENT
138.0,166.4499969482422,118.55000305175781,166.4499969482422,166.4499969482422,38162036,113.77114591619822,,,,93.5,ADANIGREEN
122.80000305175781,157.60000610351562,111.0,146.25,136.13938903808594,26204582,140.91370039794555,Buy,117.69999694824219,438.75,-28.550003051757812,ADANIPORTS
386.29998779296875,402.70001220703125,292.1000061035156,338.6499938964844,326.5501708984375,84534851,357.54883727558297,,,,-71.54998779296875,ADANIPORTS
369.79998779296875,378.8999938964844,339.20001220703125,342.20001220703125,330.14697265625,49007422,365.7579462154889,,,,-74.30001831054688,ADANIPORTS
841.7999877929688,987.8499755859375,801.0,820.6500244140625,811.6873168945312,197471660,790.761460539826,,,,647.5999755859375,ADANIPORTS
41.45000076293945,44.849998474121094,32.79999923706055,35.04999923706055,35.04999923706055,88947742,43.725675663476366,,,,-16.150001525878906,ADANIPOWER
42.95000076293945,45.45000076293945,38.29999923706055,38.95000076293945,38.95000076293945,73579099,44.756247228651645,,,,-13.200000762939453,ADANIPOWER
33.650001525878906,33.79999923706055,26.0,33.349998474121094,33.349998474121094,217806884,32.59066860351839,,,,-7.049999237060547,ADANIPOWER
16.200000762939453,31.649999618530273,15.149999618530273,31.350000381469727,31.350000381469727,1023182086,25.691475248487496,Buy,15.25,94.05000114440918,-16.100000381469727,ADANIPOWER
94.0,166.89999389648438,91.80000305175781,113.44999694824219,113.44999694824219,855635884,90.33927077433911,,,,74.5,ADANIPOWER
10.199999809265137,11.399999618530273,9.039999961853027,11.069999694824219,9.470340728759766,660465,11.003847060187189,,,,-2.8199996948242188,ADFFOODS
53.34000015258789,54.9900016784668,24.610000610351562,34.0,32.98194885253906,10408755,48.91970404685456,,,,-15.450000762939453,ADFFOODS
119.19999694824219,129.64999389648438,88.5,89.4000015258789,71.8656234741211,179153,110.21032279939323,,,,-22.75,ADORWELD
260.04998779296875,324.8999938964844,256.5,295.45001220703125,254.59889221191406,566375,253.607486653634,,,,214.60000610351562,ADORWELD
285.1000061035156,341.0,279.0,308.25,288.9370422363281,191404,312.62223111084427,Buy,280.20001220703125,924.75,-28.04998779296875,ADORWELD
4.5511369705200195,4.762817859649658,4.021934986114502,4.445296764373779,4.445296764373779,63270,5.437438093035697,,,,-1.905128002166748,ADROITINFO
18.649999618530273,19.100000381469727,13.25,14.550000190734863,13.881617546081543,870328,18.56730297373404,,,,-9.649999618530273,ADSL
20.350000381469727,40.400001525878906,20.350000381469727,33.150001525878906,31.62718963623047,11058849,25.203552144713797,,,,25.0,ADSL
40.70000076293945,53.150001525878906,38.79999923706055,43.650001525878906,42.48616409301758,5376949,37.43382689350975,,,,34.0,ADSL
19.700000762939453,20.25,17.5,18.299999237060547,14.767361640930176,40456,20.24283379046672,,,,-3.549999237060547,ADVANIHOTR
26.450000762939453,27.5,21.899999618530273,25.975000381469727,22.3442325592041,544490,28.322756965362274,,,,-4.0,ADVANIHOTR
221.0,232.39999389648438,205.0,216.6999969482422,207.38323974609375,3074377,233.63487772899634,,,,-54.600006103515625,ADVENZYMES
148.9499969482422,159.8000030517578,142.39999389648438,147.60000610351562,141.56845092773438,1103602,164.2340345480011,,,,-35.80000305175781,ADVENZYMES
13.0,15.239999771118164,10.125,11.255000114440918,9.425248146057129,5971460,13.245389881989338,,,,-6.380001068115234,AEGISCHEM
13.154999732971191,13.770000457763672,10.354999542236328,10.899999618530273,9.3935546875,1456850,13.00801741788145,,,,-4.8899993896484375,AEGISCHEM
35.980220794677734,37.08475875854492,28.99403953552246,29.22875213623047,16.39728546142578,14321487,36.05190459234264,,,,-6.7652740478515625,AGI
28.19325065612793,29.79482650756836,23.20903778076172,23.54039764404297,14.561766624450684,3222676,27.49999363828954,,,,-5.881649017333984,AGI
61.425941467285156,65.7198257446289,43.0,45.0,39.37450408935547,5317393,60.65156311575027,,,,-15.642974853515625,AGI
6.849999904632568,7.5,5.900000095367432,6.349999904632568,6.349999904632568,14696,7.097328514658643,,,,-3.3000001907348633,AGRITECH
52.79999923706055,86.80000305175781,49.900001525878906,73.4000015258789,73.4000015258789,1042795,75.1003370141161,Buy,52.0,220.20000457763672,-21.400001525878906,AGRITECH
60.54999923706055,63.95000076293945,48.0,56.150001525878906,56.150001525878906,266832,58.45418058711489,,,,-12.299999237060547,AGRITECH
9.199999809265137,9.600000381469727,7.75,8.25,8.164948463439941,371941,11.273072640300818,,,,-8.84999942779541,AGROPHOS
8.199999809265137,11.350000381469727,7.449999809265137,11.350000381469727,11.232990264892578,709256,11.298715220690454,Buy,7.75,34.05000114440918,-3.6000003814697266,AGROPHOS
51.5,61.0,38.0,61.0,57.263938903808594,58000,64.13716568741432,Buy,49.099998474121094,183.0,-11.900001525878906,AHLADA
116.1500015258789,219.0,108.80000305175781,195.0,187.90603637695312,1929650,127.39024105178922,,,,112.19999694824219,AHLADA
121.86782836914062,122.85063171386719,106.14295196533203,108.10855865478516,93.36190032958984,19364,122.77594859134071,,,,-42.80115509033203,AHLEAST
78.62440490722656,88.32960510253906,63.93146896362305,72.58015441894531,67.56597900390625,53422,75.26636149732647,,,,-13.267875671386719,AHLEAST
104.55000305175781,329.0,104.55000305175781,306.1000061035156,305.1331787109375,1341491,171.73333740234608,Buy,104.55000305175781,918.3000183105469,-201.5500030517578,AHLUCONT
2695.199951171875,2821.25,2521.0,2700.10009765625,2688.736083984375,1331233,2553.5344214411525,,,,1879.5999755859375,AIAENG
33.400001525878906,34.79999923706055,26.450000762939453,29.5,29.5,69000,33.6060224300622,,,,-10.19999885559082,AIROLAM
21.0,21.0,17.350000381469727,21.0,21.0,27000,20.831033068322537,Buy,19.0,63.0,-2.0,AIROLAM
903.5,910.0,635.3333129882812,641.566650390625,605.2020874023438,10023346,828.653846498396,,,,-162.73333740234375,AJANTPHARM
683.3333129882812,687.2666625976562,602.0,652.5999755859375,620.8646850585938,20168762,710.0458279971907,,,,-152.0333251953125,AJANTPHARM
639.8666381835938,653.0,550.0,587.9000244140625,559.31103515625,6057167,644.9872532142649,,,,-88.13336181640625,AJANTPHARM
338.70001220703125,365.8500061035156,295.0,324.5,300.93603515625,5674995,287.8571707087157,,,,242.39999389648438,AJMERA
224.0,224.6999969482422,155.25,159.1999969482422,147.6394805908203,1688563,205.06017230034064,,,,-26.350006103515625,AJMERA
1.7935500144958496,1.8808469772338867,1.1507289409637451,1.2062820196151733,1.2062820196151733,630028,1.4408598374548134,,,,-0.4523559808731079,AJOONI
1.0078799724578857,1.3173860311508179,1.0078799724578857,1.3094500303268433,1.3094500303268433,856841,1.2531536679568873,Buy,1.0078799724578857,3.92835009098053,-0.3015700578689575,AJOONI
8.746234893798828,9.548895835876465,8.303387641906738,9.133726119995117,9.133726119995117,635868,8.965769423059866,Buy,8.635522842407227,27.40117835998535,-0.4982032775878906,AKG
316.0,318.6000061035156,238.8000030517578,264.8500061035156,264.4182434082031,277744,299.31569985476847,,,,-64.10000610351562,AKSHARCHEM
7.300000190734863,7.5,5.550000190734863,6.25,6.107287883758545,2960711,8.377198815405924,,,,-1.8499999046325684,AKSHOPTFBR
19.0,19.600000381469727,16.399999618530273,16.5,16.5,7686671,19.86327926630066,,,,-10.80000114440918,AKSHOPTFBR
8.0,8.25,5.599999904632568,5.650000095367432,5.650000095367432,3987378,7.19547747519956,,,,-2.0,AKSHOPTFBR
1590.0,1760.0,1512.0999755859375,1749.300048828125,1541.2210693359375,636377,1677.6204438155905,Buy,1518.050048828125,5247.900146484375,-231.25,AKZOINDIA
1878.449951171875,1884.699951171875,1700.0,1843.1500244140625,1732.0987548828125,140066,1907.389133775352,,,,-305.10009765625,AKZOINDIA
1830.050048828125,1919.0,1687.5999755859375,1885.1500244140625,1771.5679931640625,420338,1899.976097321589,Buy,1700.0,5655.4500732421875,-185.1500244140625,AKZOINDIA
22.5,28.700000762939453,20.5,27.899999618530273,26.39259910583496,66122477,27.122575137767406,Buy,22.149999618530273,83.69999885559082,-5.75,ALANKIT
19.200000762939453,25.75,17.299999237060547,24.25,23.170547485351562,6754976,23.110827515330243,Buy,18.799999237060547,72.75,-5.450000762939453,ALANKIT
16.5,16.5,8.25,10.699999809265137,10.289033889770508,4082616,14.42155054199076,,,,-4.549999237060547,ALANKIT
17.75,19.399999618530273,12.800000190734863,13.399999618530273,13.195419311523438,17136092,15.83959115135199,,,,-3.3999996185302734,ALANKIT
415.0,440.0,263.0,318.54998779296875,300.68560791015625,223916,383.29182033169286,,,,-76.10000610351562,ALBERTDAVD
11.050000190734863,11.449999809265137,8.800000190734863,9.350000381469727,8.48803997039795,3480704,13.19563475791422,,,,-2.0500001907348633,ALEMBICLTD
42.900001525878906,52.400001525878906,33.45000076293945,35.20000076293945,32.979591369628906,4272317,40.337627594694254,,,,-11.450000762939453,ALEMBICLTD
52.099998474121094,60.400001525878906,50.900001525878906,60.400001525878906,51.201602935791016,94441,70.69250101080829,Buy,52.099998474121094,181.20000457763672,-8.300003051757812,ALICON
70.1500015258789,70.1500015258789,46.900001525878906,51.79999923706055,43.91131591796875,1756,63.14913642599023,,,,-17.099998474121094,ALICON
52.0,52.0,40.04999923706055,44.04999923706055,38.85716247558594,1021,55.85980408838181,,,,-18.500003814697266,ALICON
192.0,243.0,175.0,231.4499969482422,215.86375427246094,913066,182.60572296507402,,,,134.0,ALICON
552.0,574.9500122070312,382.70001220703125,392.5,381.1623229980469,30058,522.478411376647,,,,-75.9000244140625,ALICON
592.3499755859375,854.7000122070312,580.0499877929688,795.4000244140625,784.9705810546875,2185584,601.1105767428776,,,,502.29998779296875,ALICON
51.349998474121094,60.5,35.45000076293945,40.099998474121094,31.479541778564453,235361,49.41987956487071,,,,-14.700000762939453,ALKALI
82.25,85.80000305175781,72.0,75.5999984741211,72.48585510253906,114031,84.04224489167717,,,,-23.599998474121094,ALKALI
1718.3499755859375,1987.199951171875,1670.0,1794.3499755859375,1706.04296875,557057,1794.337889605856,Buy,1695.0999755859375,5383.0499267578125,-99.25,ALKEM
3240.0,3251.10009765625,2855.0,2974.64990234375,2922.0126953125,4557881,3141.9705020494403,,,,-296.949951171875,ALKEM
3140.0,3185.0,2516.050048828125,2729.75,2710.0517578125,1198181,3024.3229892695554,,,,-419.5,ALKYLAMINE
2525.0,2963.5,2506.199951171875,2929.75,2908.6083984375,706293,2880.2046401961916,Buy,2515.0,8789.25,-414.75,ALKYLAMINE
30.149999618530273,44.712501525878906,30.149999618530273,40.368751525878906,35.30177307128906,43953648,32.4703417793057,,,,25.375,ALLCARGO
24.049999237060547,25.25,21.787500381469727,22.649999618530273,20.950319290161133,8872076,25.015035726346483,,,,-3.4125003814697266,ALLCARGO
54.8125,68.11250305175781,53.974998474121094,67.26249694824219,66.07010650634766,131926368,52.11097949098411,,,,39.599998474121094,ALLCARGO
13.649999618530273,18.799999237060547,9.0,15.399999618530273,11.879745483398438,207098,14.618741082249283,Buy,10.100000381469727,46.19999885559082,-5.299999237060547,ALLSEC
23.5,27.0,19.299999237060547,23.5,18.12818717956543,84885,24.815872890912193,,,,-12.350000381469727,ALLSEC
257.04998779296875,265.0,106.5,115.5,93.73018646240234,177838,223.7855894320421,,,,-111.95001220703125,ALLSEC
539.0,589.9000244140625,444.70001220703125,460.45001220703125,390.431640625,791241,452.3093551557798,,,,374.1000061035156,ALLSEC
27.600000381469727,30.799999237060547,26.100000381469727,27.100000381469727,26.604053497314453,41791,31.55073862727533,,,,-5.900001525878906,ALMONDZ
7.75,7.75,6.400000095367432,6.800000190734863,6.800000190734863,22475,7.405092357179337,,,,-0.8499999046325684,ALMONDZ
10.199999809265137,16.399999618530273,8.899999618530273,12.75,12.75,1075638,11.860743354868395,,,,-2.34999942779541,ALMONDZ
25.599056243896484,25.648958206176758,15.56901741027832,17.664846420288086,16.416976928710938,162141327,22.632303019292003,,,,-7.634807586669922,ALOKINDS
17.964250564575195,21.2576961517334,15.968222618103027,21.107994079589844,19.88859748840332,89666141,21.164478628691413,Buy,16.367427825927734,63.32398223876953,-4.740566253662109,ALOKINDS
8.0,8.199999809265137,6.699999809265137,6.949999809265137,6.675657749176025,167134247,8.38429310724595,,,,-2.0,ALOKINDS
3.049999952316284,4.550000190734863,2.299999952316284,2.299999952316284,2.299999952316284,220816342,2.9438414781556475,,,,-0.7999999523162842,ALOKINDS
1.600000023841858,1.7999999523162842,1.399999976158142,1.5,1.5,53200539,2.270912759255921,,,,-2.4000000953674316,ALOKINDS
3.299999952316284,17.700000762939453,3.299999952316284,12.5,12.5,2544018,6.096723490340533,,,,6.0,ALOKINDS
21.899999618530273,37.29999923706055,20.850000381469727,34.900001525878906,34.900001525878906,719708,23.310514610639807,,,,17.399999618530273,ALPA
27.200000762939453,27.799999237060547,23.350000381469727,26.450000762939453,26.450000762939453,386001,28.32931735785118,,,,-7.19999885559082,ALPA
425.0,425.0,280.0,303.54998779296875,258.7984924316406,149618,403.0650283814266,,,,-122.85000610351562,ALPHAGEO
195.0,204.64999389648438,115.0,124.8499984741211,110.12848663330078,743550,176.8990843547474,,,,-43.59999084472656,ALPHAGEO
293.95001220703125,296.0,253.0500030517578,265.8500061035156,258.8006286621094,226554,282.6241665826772,,,,-52.350006103515625,ALPHAGEO
1.5499999523162842,2.0,1.350000023841858,1.9500000476837158,1.9500000476837158,65593,1.7839307837085423,Buy,1.399999976158142,5.8500001430511475,-0.5500000715255737,ALPSINDUS
4.800000190734863,6.199999809265137,4.599999904632568,5.900000095367432,5.900000095367432,2518753,5.622943626418541,Buy,4.650000095367432,17.700000286102295,-1.25,ALPSINDUS
1.899999976158142,2.5999999046325684,1.850000023841858,2.5999999046325684,2.5999999046325684,226990,2.730128547316401,Buy,1.850000023841858,7.799999713897705,-0.7499998807907104,ALPSINDUS
2.549999952316284,2.549999952316284,1.649999976158142,1.649999976158142,1.649999976158142,15093,2.4832177731453364,,,,-0.9999998807907104,ALPSINDUS
1.9500000476837158,3.799999952316284,1.899999976158142,2.950000047683716,2.950000047683716,1364556,2.1751787318261906,,,,2.4000000953674316,ALPSINDUS
2064.800048828125,2544.199951171875,1865.0,2180.39990234375,2180.39990234375,7266573,1836.136562368099,,,,1633.199951171875,AMBER
12.600000381469727,17.450000762939453,11.949999809265137,17.450000762939453,17.450000762939453,179773,14.216667175292976,Buy,12.600000381469727,52.35000228881836,-4.850000381469727,AMBICAAGAR
1635.050048828125,1669.0,1471.050048828125,1538.1500244140625,1504.6224365234375,265762,1655.3938790961765,,,,-278.800048828125,AMBIKCO
205.4499969482422,215.14999389648438,195.5500030517578,207.4499969482422,184.77780151367188,76486464,226.5861396803126,,,,-32.05000305175781,AMBUJACEM
207.8000030517578,231.6999969482422,189.0,230.6999969482422,205.48680114746094,91090524,227.95742543628916,Buy,195.5500030517578,692.0999908447266,-35.149993896484375,AMBUJACEM
13.0,13.199999809265137,9.949999809265137,10.0,8.391656875610352,76616,12.895043813915567,,,,-4.450000762939453,AMDIND
20.100000381469727,22.399999618530273,17.700000762939453,20.950000762939453,20.760122299194336,138412,22.964338718651007,,,,-7.850000381469727,AMDIND
16.0,19.799999237060547,14.0,18.700000762939453,15.936341285705566,125294,17.258588874836327,Buy,14.0,56.10000228881836,-4.700000762939453,AMJLAND
18.700000762939453,20.350000381469727,12.550000190734863,14.5,14.058245658874512,266425,18.00153503039793,,,,-6.800000190734863,AMJLAND
215.97500610351562,222.4499969482422,187.77499389648438,189.10000610351562,178.6587677001953,337888,214.17186220089152,,,,-22.725006103515625,AMRUTANJAN
