Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
BHARATGEAR,3,3,0,992.9402351379395
BHARATRAS,1,1,0,1150.0
BHARATWIRE,2,1,1,172.5
BHARTIARTL,1,1,0,3037.2369384765625
BHEL,7,1,6,-826.3331604003906
BIGBLOC,1,0,1,-16.09999656677246
BIL,5,1,3,450.49999237060547
BINANIIND,3,1,2,434.5000123977661
BIOCON,3,1,1,300.5833053588867
BIOFILCHEM,2,1,1,73.00000190734863
BIRLACABLE,3,1,2,392.5
BIRLACORPN,3,1,2,3188.9996337890625
BIRLAMONEY,2,0,2,-222.00000762939453
BKMINDST,3,3,0,78.00000011920929
BLBLIMITED,5,2,2,59.50000047683716
BLISSGVS,3,0,3,-847.9999160766602
BLKASHYAP,2,1,1,-95.50003051757812
BLS,2,1,1,-9.499988555908203
BLUECHIP,3,2,0,6.000000238418579
BLUECOAST,5,1,3,250.0
BLUEDART,3,1,2,12308.502197265625
BLUESTARCO,5,1,4,1773.7495422363281
BODALCHEM,4,1,3,40.000009536743164
BOHRAIND,2,1,1,-1740.0
BOMDYEING,6,1,4,-492.6000213623047
BOROLTD,0,0,0,0.0
BORORENEW,2,1,1,1232.8573608398438
BOSCHLTD,0,0,0,0.0
BPCL,4,1,2,-1326.3334655761719
BPL,2,0,2,-130.49999237060547
BRIGADE,1,1,0,1359.4999694824219
BRITANNIA,1,0,1,-6441.4990234375
BRNL,2,0,2,-550.0
BROOKS,2,0,2,-209.12405967712402
BSE,3,0,3,-975.1664733886719
BSHSL,0,0,0,0.0
BSL,4,1,3,1.9999885559082031
BSOFT,4,2,1,1294.8593521118164
BTML,0,0,0,0.0
BURNPUR,6,1,4,-61.499996185302734
BUTTERFLY,2,2,0,3310.0
BVCL,4,1,2,12.499995231628418
BYKE,2,1,1,34.49999809265137
CALSOFT,7,1,6,-303.50001335144043
CAMLINFINE,2,0,2,-554.5000457763672
CAMPUS,0,0,0,0.0
CAMS,0,0,0,0.0
CANBK,7,2,5,-198.59493255615234
CANFINHOME,3,1,1,2997.5001525878906
CANTABIL,1,0,1,-7.599999904632568
CAPACITE,3,1,2,-249.99984741210938
CAPLIPOINT,1,1,0,2314.600067138672
CAPTRUST,5,1,4,-2127.000045776367
CARBORUNIV,1,1,0,2783.5000610351562
CAREERP,0,0,0,0.0
CARERATING,4,0,4,-5785.0
CARTRADE,1,0,1,-1420.0
CARYSIL,1,0,1,-1257.5
CASTROLIND,5,1,4,424.8749542236328
CCHHL,3,1,2,-14.000000953674316
CCL,2,1,1,1733.9999389648438
CDSL,3,0,3,-2216.4999389648438
CEATLTD,3,1,2,4576.5008544921875
CELEBRITY,2,2,0,135.99999904632568
CENTENKA,4,1,3,398.4999084472656
CENTEXT,2,0,2,-23.500001430511475
