Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
OPTIEMUS,1,0,1,-15098,-15.1,306.20001220703125,165.85000610351562
ORBTEXP,0,0,0,0,0.0,,
ORCHPHARMA,1,1,0,34992,34.99,123.25,273.3999938964844
ORICONENT,1,0,1,-14945,-14.94,39.900001525878906,20.049999237060547
ORIENTBELL,2,1,1,-9526,-9.53,"84.4000015258789, 147.14999389648438","46.099998474121094, 169.35000610351562"
ORIENTCEM,0,0,0,0,0.0,,
ORIENTELEC,0,0,0,0,0.0,,
ORIENTHOT,1,0,1,-11423,-11.42,39.525001525878906,24.899999618530273
ORIENTPPR,1,0,1,-8337,-8.34,34.349998474121094,24.200000762939453
ORISSAMINE,0,0,0,0,0.0,,
OSIAHYPER,0,0,0,0,0.0,,
OSWALAGRO,0,0,0,0,0.0,,
OSWALGREEN,1,1,0,3508,3.51,34.20000076293945,36.349998474121094
OSWALSEEDS,0,0,0,0,0.0,,
PAGEIND,0,0,0,0,0.0,,
PAISALO,0,0,0,0,0.0,,
PANACEABIO,3,0,3,-31692,-31.69,"133.4234161376953, 236.50787353515625, 331.8500061035156","106.14385223388672, 129.8541259765625, 189.1999969482422"
PANAMAPET,0,0,0,0,0.0,,
PANSARI,1,1,0,13824,13.82,52.0,74.30000305175781
PAR,0,0,0,0,0.0,,
PARACABLES,0,0,0,0,0.0,,
PARAGMILK,0,0,0,0,0.0,,
PARSVNATH,0,0,0,0,0.0,,
PATANJALI,0,0,0,0,0.0,,
PATELENG,1,0,1,-13445,-13.44,29.03362274169922,15.83652114868164
PAVNAIND,0,0,0,0,0.0,,
PCBL,0,0,0,0,0.0,,
PCJEWELLER,0,0,0,0,0.0,,
PDMJEPAPER,0,0,0,0,0.0,,
PDSL,1,0,1,-3227,-3.23,65.0,56.41999816894531
PEL,0,0,0,0,0.0,,
PENIND,0,0,0,0,0.0,,
PENINLAND,0,0,0,0,0.0,,
PERSISTENT,0,0,0,0,0.0,,
PETRONET,0,0,0,0,0.0,,
PFC,1,0,1,-8156,-8.16,116.77999877929688,85.30000305175781
PFIZER,2,2,0,9278,9.28,"1663.050048828125, 3621.300048828125","1825.949951171875, 4402.4501953125"
PFOCUS,0,0,0,0,0.0,,
PFS,1,0,1,-460,-0.46,32.54999923706055,31.5
PGEL,0,0,0,0,0.0,,
PGHH,1,1,0,170960,170.96,1435.550048828125,9893.2998046875
PGHL,1,0,1,-3482,-3.48,740.4500122070312,653.25
PGIL,0,0,0,0,0.0,,
PHOENIXLTD,1,1,0,5429,5.43,487.3999938964844,570.2999877929688
PIDILITIND,0,0,0,0,0.0,,
PIIND,0,0,0,0,0.0,,
PILANIINVS,0,0,0,0,0.0,,
PILITA,0,0,0,0,0.0,,
PITTIENG,2,0,2,-30519,-30.52,"65.75, 106.44999694824219","27.5, 59.099998474121094"
PLASTIBLEN,1,1,0,55523,55.52,70.6500015258789,204.1999969482422
PNB,0,0,0,0,0.0,,
PNBGILTS,0,0,0,0,0.0,,
PNBHOUSING,0,0,0,0,0.0,,
PNCINFRA,0,0,0,0,0.0,,
POCL,0,0,0,0,0.0,,
PODDARMENT,0,0,0,0,0.0,,
POKARNA,0,0,0,0,0.0,,
POLYCAB,0,0,0,0,0.0,,
POLYMED,0,0,0,0,0.0,,
POLYPLEX,2,1,1,10025,10.02,"256.0, 778.1500244140625","156.14999389648438, 1352.800048828125"
PONNIERODE,1,0,1,-6059,-6.06,97.80000305175781,78.1500015258789
POONAWALLA,1,0,1,-9053,-9.05,162.3000030517578,115.05000305175781
POWERGRID,1,1,0,7104,7.1,82.01251983642578,101.33439636230469
POWERINDIA,0,0,0,0,0.0,,
POWERMECH,0,0,0,0,0.0,,
PPAP,0,0,0,0,0.0,,
PPL,0,0,0,0,0.0,,
PRAENG,1,0,1,-18565,-18.56,26.899999618530273,11.550000190734863
PRAJIND,0,0,0,0,0.0,,
PRAKASH,1,0,1,-1275,-1.28,85.30658721923828,77.77953338623047
PRAXIS,0,0,0,0,0.0,,
PRECAM,0,0,0,0,0.0,,
PRECOT,1,0,1,-6199,-6.2,157.9499969482422,135.3000030517578
PRECWIRE,1,1,0,68344,68.34,7.706665992736816,25.426666259765625
PREMEXPLN,0,0,0,0,0.0,,
PREMIERPOL,1,1,0,8960,8.96,20.25,27.25
PRESTIGE,0,0,0,0,0.0,,
PRICOLLTD,0,0,0,0,0.0,,
PRIMESECU,0,0,0,0,0.0,,
PRINCEPIPE,0,0,0,0,0.0,,
PRIVISCL,1,0,1,-10994,-10.99,496.6019592285156,318.2162170410156
PROZONER,1,0,1,-12278,-12.28,36.400001525878906,21.350000381469727
PRSMJOHNSN,2,0,2,-22368,-22.37,"59.900001525878906, 103.3499984741211","39.95000076293945, 61.849998474121094"
PSB,0,0,0,0,0.0,,
PSPPROJECT,0,0,0,0,0.0,,
PTC,2,0,2,-19253,-19.25,"85.69999694824219, 126.25","68.94999694824219, 72.0"
PTL,1,0,1,-7058,-7.06,17.524999618530273,13.625
PUNJABCHEM,1,0,1,-7161,-7.16,1258.199951171875,961.3499755859375
PURVA,1,0,1,-18186,-18.19,167.14999389648438,63.70000076293945
PVP,0,0,0,0,0.0,,
QUESS,0,0,0,0,0.0,,
QUICKHEAL,0,0,0,0,0.0,,
RADICO,1,0,1,-10716,-10.72,173.4499969482422,111.55000305175781
RADIOCITY,0,0,0,0,0.0,,
RAILTEL,0,0,0,0,0.0,,
RAJESHEXPO,2,1,1,43689,43.69,"118.1500015258789, 232.89999389648438","99.8499984741211, 603.8499755859375"
RAJMET,0,0,0,0,0.0,,
RAJRILTD,0,0,0,0,0.0,,
RAJSREESUG,0,0,0,0,0.0,,
RAJTV,0,0,0,0,0.0,,
RALLIS,0,0,0,0,0.0,,
RAMANEWS,0,0,0,0,0.0,,
RAMASTEEL,0,0,0,0,0.0,,
RAMCOCEM,0,0,0,0,0.0,,
RAMCOIND,2,0,2,-21594,-21.59,"69.9000015258789, 334.8999938964844","45.95000076293945, 210.8000030517578"
RAMCOSYS,0,0,0,0,0.0,,
RAMKY,0,0,0,0,0.0,,
RANASUG,0,0,0,0,0.0,,
RANEENGINE,0,0,0,0,0.0,,
RANEHOLDIN,0,0,0,0,0.0,,
RATNAMANI,0,0,0,0,0.0,,
RAYMOND,1,0,1,-2519,-2.52,342.95001220703125,311.1499938964844
RBA,0,0,0,0,0.0,,
RBL,1,1,0,84680,84.68,204.64999389648438,776.0
RBLBANK,0,0,0,0,0.0,,
RCF,1,0,1,-11440,-11.44,95.6500015258789,59.70000076293945
RECLTD,0,0,0,0,0.0,,
REDINGTON,2,0,2,-11597,-11.6,"40.0, 68.6500015258789","34.04999923706055, 51.70000076293945"
REFEX,0,0,0,0,0.0,,
RELAXO,0,0,0,0,0.0,,
RELIANCE,0,0,0,0,0.0,,
RELIGARE,0,0,0,0,0.0,,
RELINFRA,0,0,0,0,0.0,,
REMSONSIND,0,0,0,0,0.0,,
RENUKA,1,1,0,114,0.11,39.349998474121094,39.70000076293945
REPCOHOME,0,0,0,0,0.0,,
REPL,0,0,0,0,0.0,,
REPRO,0,0,0,0,0.0,,
RESPONIND,0,0,0,0,0.0,,
RGL,2,1,1,39432,39.43,"17.670000076293945, 116.2699966430664","44.9900016784668, 100.75"
RHFL,0,0,0,0,0.0,,
RHIM,0,0,0,0,0.0,,
RICOAUTO,1,1,0,23880,23.88,34.900001525878906,61.75
RIIL,0,0,0,0,0.0,,
RITES,0,0,0,0,0.0,,
RKEC,0,0,0,0,0.0,,
RKFORGE,1,0,1,-10824,-10.82,150.39999389648438,97.2300033569336
RML,1,0,1,-9506,-9.51,144.0500030517578,97.25
ROHLTD,0,0,0,0,0.0,,
ROSSARI,0,0,0,0,0.0,,
ROSSELLIND,0,0,0,0,0.0,,
ROUTE,0,0,0,0,0.0,,
RPGLIFE,1,1,0,53628,53.63,121.94999694824219,341.29998779296875
RPOWER,0,0,0,0,0.0,,
RPPINFRA,1,1,0,6224,6.22,87.4127197265625,108.04920959472656
RPPL,1,0,1,-10119,-10.12,64.96666717529297,46.81666564941406
RPSGVENT,0,0,0,0,0.0,,
RSSOFTWARE,0,0,0,0,0.0,,
RSWM,2,0,2,-26597,-26.6,"115.25955200195312, 256.57025146484375","60.337432861328125, 157.3000030517578"
RSYSTEMS,0,0,0,0,0.0,,
RTNINDIA,0,0,0,0,0.0,,
RTNPOWER,0,0,0,0,0.0,,
RUBYMILLS,2,2,0,11840,11.84,"105.7874984741211, 179.72500610351562","148.39999389648438, 183.9499969482422"
RUCHINFRA,2,0,2,-35077,-35.08,"60.150001525878906, 23.5","32.54999923706055, 8.0"
RUCHIRA,0,0,0,0,0.0,,
RUPA,0,0,0,0,0.0,,
RUSHIL,0,0,0,0,0.0,,
RVHL,0,0,0,0,0.0,,
RVNL,0,0,0,0,0.0,,
S&SPOWER,0,0,0,0,0.0,,
SADBHAV,0,0,0,0,0.0,,
SADBHIN,0,0,0,0,0.0,,
SAFARI,0,0,0,0,0.0,,
SAGCEM,1,0,1,-8004,-8.0,279.95001220703125,208.3000030517578
SAIL,1,0,1,-11716,-11.72,92.1500015258789,55.29999923706055
SAKAR,0,0,0,0,0.0,,
SAKHTISUG,1,0,1,-1705,-1.71,29.899999618530273,27.299999237060547
SAKSOFT,0,0,0,0,0.0,,
SAKUMA,0,0,0,0,0.0,,
SALASAR,0,0,0,0,0.0,,
SALZERELEC,0,0,0,0,0.0,,
SANDESH,1,1,0,1764,1.76,236.6999969482422,245.0
SANDHAR,0,0,0,0,0.0,,
SANGAMIND,1,0,1,-12937,-12.94,47.70000076293945,30.149999618530273
SANGHIIND,0,0,0,0,0.0,,
SANGHVIMOV,1,1,0,1282,1.28,220.85000610351562,217.60000610351562
SANOFI,0,0,0,0,0.0,,
SARDAEN,1,0,1,-17205,-17.2,28.219999313354492,12.399999618530273
SAREGAMA,1,1,0,24352,24.35,178.6307830810547,322.1499938964844
SARLAPOLY,0,0,0,0,0.0,,
SARVESHWAR,0,0,0,0,0.0,,
SASKEN,2,1,1,37975,37.97,"187.75, 1308.4000244140625","496.6000061035156, 793.0"
SASTASUNDR,2,0,2,-20579,-20.58,"137.6999969482422, 304.6000061035156","81.5, 225.89999389648438"
SATIA,0,0,0,0,0.0,,
SATIN,0,0,0,0,0.0,,
SBCL,0,0,0,0,0.0,,
SBICARD,0,0,0,0,0.0,,
SBILIFE,0,0,0,0,0.0,,
SBIN,0,0,0,0,0.0,,
SCHAEFFLER,0,0,0,0,0.0,,
SCHAND,0,0,0,0,0.0,,
SCHNEIDER,0,0,0,0,0.0,,
SCI,1,0,1,-2460,-2.46,100.0,93.5999984741211
SDBL,0,0,0,0,0.0,,
SEAMECLTD,1,1,0,21620,21.62,165.0,270.04998779296875
SELAN,1,0,1,-12096,-12.1,473.20001220703125,278.20001220703125
SELMC,0,0,0,0,0.0,,
SEPC,0,0,0,0,0.0,,
SEQUENT,1,1,0,2586,2.59,122.80000305175781,134.39999389648438
SESHAPAPER,1,0,1,-10727,-10.73,51.400001525878906,32.400001525878906
SFL,0,0,0,0,0.0,,
SHAKTIPUMP,1,0,1,-12034,-12.03,717.9500122070312,429.70001220703125
SHALBY,0,0,0,0,0.0,,
SHALPAINTS,0,0,0,0,0.0,,
SHANKARA,0,0,0,0,0.0,,
SHANTIGEAR,2,1,1,-2094,-2.09,"75.05000305175781, 137.35000610351562","80.4000015258789, 118.25"
SHARDACROP,0,0,0,0,0.0,,
SHARDAMOTR,0,0,0,0,0.0,,
SHAREINDIA,0,0,0,0,0.0,,
SHEMAROO,0,0,0,0,0.0,,
SHILPAMED,0,0,0,0,0.0,,
SHIVAMAUTO,2,1,1,8829,8.83,"11.635504722595215, 24.895326614379883","8.773170471191406, 39.56071853637695"
SHIVATEX,0,0,0,0,0.0,,
SHK,0,0,0,0,0.0,,
SHOPERSTOP,0,0,0,0,0.0,,
SHREDIGCEM,0,0,0,0,0.0,,
SHREECEM,0,0,0,0,0.0,,
SHREEPUSHK,1,0,1,-7517,-7.52,222.6999969482422,164.3000030517578
SHREERAMA,2,0,2,-28208,-28.21,"15.732368469238281, 14.465039253234863","8.346895217895508, 9.002410888671875"
SHREYAS,1,1,0,39865,39.87,89.55000305175781,203.60000610351562
SHRIPISTON,0,0,0,0,0.0,,
SHRIRAMFIN,0,0,0,0,0.0,,
SHYAMCENT,0,0,0,0,0.0,,
SHYAMMETL,0,0,0,0,0.0,,
SIEMENS,0,0,0,0,0.0,,
SIGIND,0,0,0,0,0.0,,
SIGMA,0,0,0,0,0.0,,
SILINV,0,0,0,0,0.0,,
SILVERTUC,0,0,0,0,0.0,,
SIMPLEXINF,2,0,2,-23861,-23.86,"421.3999938964844, 561.75","196.35000610351562, 388.6499938964844"
SINTERCOM,0,0,0,0,0.0,,
SIRCA,0,0,0,0,0.0,,
SIS,0,0,0,0,0.0,,
SJVN,1,1,0,5463,5.46,24.700000762939453,29.149999618530273
SKFINDIA,2,2,0,10849,10.85,"561.3499755859375, 1076.199951171875","579.2999877929688, 1469.5999755859375"
SKIPPER,0,0,0,0,0.0,,
SKMEGGPROD,0,0,0,0,0.0,,
SMARTLINK,0,0,0,0,0.0,,
SMCGLOBAL,0,0,0,0,0.0,,
SMLISUZU,0,0,0,0,0.0,,
SMSLIFE,0,0,0,0,0.0,,
SMSPHARMA,0,0,0,0,0.0,,
SNOWMAN,0,0,0,0,0.0,,
SOBHA,0,0,0,0,0.0,,
SOFTTECH,0,0,0,0,0.0,,
SOLARA,0,0,0,0,0.0,,
SOLARINDS,1,1,0,183651,183.65,128.60000610351562,914.2000122070312
SOMANYCERA,1,0,1,-9738,-9.74,755.2000122070312,488.8500061035156
SONACOMS,0,0,0,0,0.0,,
SONATSOFTW,0,0,0,0,0.0,,
SOTL,0,0,0,0,0.0,,
SOUTHBANK,2,1,1,1607,1.61,"17.3574161529541, 25.75324821472168","20.729328155517578, 21.95136260986328"
SOUTHWEST,0,0,0,0,0.0,,
SPAL,0,0,0,0,0.0,,
SPANDANA,0,0,0,0,0.0,,
SPCENET,0,0,0,0,0.0,,
SPECIALITY,1,1,0,1869,1.87,161.5500030517578,170.0
SPENCERS,0,0,0,0,0.0,,
SPIC,0,0,0,0,0.0,,
SPLPETRO,1,1,0,461,0.46,22.75,22.174999237060547
SPMLINFRA,1,0,1,-13717,-13.72,162.8000030517578,88.44999694824219
SREEL,0,0,0,0,0.0,,
SRF,2,2,0,466804,466.8,"44.81999969482422, 136.42999267578125","49.540000915527344, 2211.35009765625"
SRHHYPOLTD,1,1,0,38393,38.39,60.29999923706055,140.5
SSWL,1,0,1,-17328,-17.33,41.66999816894531,17.014999389648438
STAR,1,0,1,-8616,-8.62,1206.2252197265625,843.9334106445312
STARCEMENT,0,0,0,0,0.0,,
STARPAPER,0,0,0,0,0.0,,
STCINDIA,0,0,0,0,0.0,,
STEELXIND,0,0,0,0,0.0,,
STEL,0,0,0,0,0.0,,
STERTOOLS,1,1,0,157656,157.66,36.679996490478516,232.0500030517578
STLTECH,0,0,0,0,0.0,,
STOVEKRAFT,0,0,0,0,0.0,,
STYRENIX,2,0,2,-16165,-16.17,"743.25, 986.3499755859375","494.8500061035156, 756.9500122070312"
SUBEXLTD,1,1,0,2306,2.31,22.75,25.549999237060547
SUBROS,0,0,0,0,0.0,,
SUDARSCHEM,2,2,0,123839,123.84,"20.079999923706055, 91.5999984741211","48.64500045776367, 339.1499938964844"
SUMICHEM,0,0,0,0,0.0,,
SUMIT,0,0,0,0,0.0,,
SUMMITSEC,0,0,0,0,0.0,,
SUNDARMFIN,3,1,2,84056,84.06,"214.02044677734375, 1494.8128662109375, 2647.050048828125","940.0963134765625, 1203.25, 1626.449951171875"
SUNDARMHLD,0,0,0,0,0.0,,
SUNDRMBRAK,1,0,1,-1767,-1.77,256.0,226.10000610351562
SUNDRMFAST,2,1,1,63256,63.26,"55.04999923706055, 133.60000610351562","48.20000076293945, 438.79998779296875"
SUNFLAG,0,0,0,0,0.0,,
SUNPHARMA,0,0,0,0,0.0,,
SUNTECK,0,0,0,0,0.0,,
SUNTV,1,0,1,-10032,-10.03,477.70001220703125,321.70001220703125
SUPERHOUSE,0,0,0,0,0.0,,
SUPRAJIT,1,1,0,309788,309.79,18.25,208.0500030517578
SUPREMEIND,0,0,0,0,0.0,,
SUPREMEINF,0,0,0,0,0.0,,
SURANAT&P,0,0,0,0,0.0,,
SURYAROSNI,1,0,1,-11309,-11.31,50.275001525878906,31.549999237060547
SURYODAY,0,0,0,0,0.0,,
SUTLEJTEX,1,1,0,73118,73.12,17.81999969482422,61.29999923706055
SUVEN,1,1,0,120579,120.58,1.683974027633667,8.43613338470459
SUVENPHAR,0,0,0,0,0.0,,
SUZLON,0,0,0,0,0.0,,
SVLL,0,0,0,0,0.0,,
SWANENERGY,0,0,0,0,0.0,,
SWARAJENG,0,0,0,0,0.0,,
SWELECTES,0,0,0,0,0.0,,
SWSOLAR,0,0,0,0,0.0,,
SYMPHONY,0,0,0,0,0.0,,
SYNGENE,0,0,0,0,0.0,,
TAJGVK,0,0,0,0,0.0,,
TAKE,0,0,0,0,0.0,,
TALBROAUTO,0,0,0,0,0.0,,
TANLA,1,1,0,281080,281.08,69.05000305175781,714.4500122070312
TARC,0,0,0,0,0.0,,
TASTYBITE,0,0,0,0,0.0,,
TATACHEM,1,0,1,-6751,-6.75,172.14834594726562,135.730224609375
TATACOMM,0,0,0,0,0.0,,
TATACONSUM,3,0,3,-14565,-14.57,"121.55000305175781, 150.14999389648438, 226.9499969482422","87.4000015258789, 142.10000610351562, 193.6999969482422"
TATAELXSI,1,0,1,-11527,-11.53,1428.199951171875,874.0
TATAINVEST,3,0,3,-13803,-13.8,"552.7999877929688, 573.4500122070312, 740.1500244140625","442.20001220703125, 461.25, 675.6500244140625"
TATAMOTORS,1,1,0,27826,27.83,199.92559814453125,383.8500061035156
TATAMTRDVR,0,0,0,0,0.0,,
TATAPOWER,0,0,0,0,0.0,,
TATASTEEL,1,0,1,-3650,-3.65,54.029693603515625,47.66999816894531
TBZ,0,0,0,0,0.0,,
TCI,2,1,1,54006,54.01,"62.13820266723633, 82.86754608154297","40.88563919067383, 262.25"
TCIEXP,0,0,0,0,0.0,,
TCLCONS,0,0,0,0,0.0,,
TCNSBRANDS,0,0,0,0,0.0,,
TCPLPACK,0,0,0,0,0.0,,
TCS,1,1,0,57998,58.0,371.5249938964844,1088.4000244140625
TDPOWERSYS,0,0,0,0,0.0,,
TEAMLEASE,0,0,0,0,0.0,,
TECHM,1,1,0,20071,20.07,249.7375030517578,415.54998779296875
TECHNOE,0,0,0,0,0.0,,
TEJASNET,0,0,0,0,0.0,,
TEMBO,0,0,0,0,0.0,,
TEXINFRA,0,0,0,0,0.0,,
TEXMOPIPES,0,0,0,0,0.0,,
TEXRAIL,1,0,1,-7227,-7.23,111.81985473632812,85.26093292236328
TFCILTD,2,1,1,-5561,-5.56,"38.650001525878906, 33.54999923706055","23.100000381469727, 38.849998474121094"
THANGAMAYL,0,0,0,0,0.0,,
THEINVEST,0,0,0,0,0.0,,
THEJO,0,0,0,0,0.0,,
THEMISMED,2,1,1,27122,27.12,"27.889999389648438, 18.5","16.200000762939453, 41.85499954223633"
THERMAX,2,1,1,-9030,-9.03,"800.5499877929688, 710.9500122070312","489.1499938964844, 751.2000122070312"
THOMASCOOK,0,0,0,0,0.0,,
THOMASCOTT,1,0,1,-18296,-18.3,16.799999237060547,7.599999904632568
THYROCARE,1,0,1,-4531,-4.53,913.0,775.2999877929688
TI,0,0,0,0,0.0,,
TIDEWATER,1,0,1,-16470,-16.47,3111.550048828125,1111.300048828125
TIIL,0,0,0,0,0.0,,
TIINDIA,0,0,0,0,0.0,,
TIL,2,0,2,-31012,-31.01,"517.1500244140625, 388.45001220703125","297.6000061035156, 163.4499969482422"
TIMETECHNO,0,0,0,0,0.0,,
TIPSINDLTD,1,0,1,-14413,-14.41,7.605711936950684,4.054810047149658
TIRUMALCHM,1,1,0,88602,88.6,19.950000762939453,78.19999694824219
TIRUPATIFL,1,0,1,-3900,-3.9,8.428570747375488,7.650000095367432
TITAGARH,0,0,0,0,0.0,,
TITAN,1,1,0,28184,28.18,118.51249694824219,229.0500030517578
TNPETRO,1,1,0,3519,3.52,72.4000015258789,79.1500015258789
TNPL,2,1,1,20286,20.29,"130.5, 128.3000030517578","95.8499984741211, 249.85000610351562"
TORNTPHARM,0,0,0,0,0.0,,
TORNTPOWER,0,0,0,0,0.0,,
TPLPLASTEH,0,0,0,0,0.0,,
TREJHARA,0,0,0,0,0.0,,
TRENT,1,1,0,9297,9.3,76.56769561767578,99.72000122070312
TRF,0,0,0,0,0.0,,
TRIDENT,1,1,0,48391,48.39,14.5,36.5
TRIGYN,1,0,1,-9443,-9.44,28.25,17.649999618530273
TRIL,0,0,0,0,0.0,,
TRITURBINE,0,0,0,0,0.0,,
TRIVENI,0,0,0,0,0.0,,
TTKHLTCARE,0,0,0,0,0.0,,
TTKPRESTIG,1,0,1,-5654,-5.65,937.3900146484375,756.7999877929688
TTL,0,0,0,0,0.0,,
TTML,1,1,0,67861,67.86,17.149999618530273,56.04999923706055
TV18BRDCST,0,0,0,0,0.0,,
TVSELECT,1,1,0,4789,4.79,216.9499969482422,250.60000610351562
TVSHLTD,0,0,0,0,0.0,,
TVSMOTOR,1,0,1,-2866,-2.87,52.04999923706055,47.25
TVSSRICHAK,2,2,0,62989,62.99,"269.54998779296875, 995.9500122070312","296.5, 3042.10009765625"
TVTODAY,1,0,1,-9318,-9.32,391.70001220703125,269.79998779296875
UBL,0,0,0,0,0.0,,
UCOBANK,0,0,0,0,0.0,,
UFLEX,0,0,0,0,0.0,,
UFO,0,0,0,0,0.0,,
UGARSUGAR,2,1,1,45833,45.83,"28.0, 23.850000381469727","23.25, 65.80000305175781"
UJJIVANSFB,0,0,0,0,0.0,,
ULTRACEMCO,0,0,0,0,0.0,,
UMANGDAIRY,0,0,0,0,0.0,,
UNICHEMLAB,0,0,0,0,0.0,,
UNIDT,0,0,0,0,0.0,,
UNIENTER,0,0,0,0,0.0,,
UNIONBANK,0,0,0,0,0.0,,
UNITECH,0,0,0,0,0.0,,
UNIVASTU,0,0,0,0,0.0,,
UNIVCABLES,0,0,0,0,0.0,,
UNIVPHOTO,0,0,0,0,0.0,,
UNOMINDA,0,0,0,0,0.0,,
UPL,0,0,0,0,0.0,,
URAVI,0,0,0,0,0.0,,
URJA,1,1,0,7099,7.1,6.550000190734863,8.149999618530273
USHAMART,0,0,0,0,0.0,,
UTIAMC,0,0,0,0,0.0,,
UTTAMSUGAR,1,1,0,55226,55.23,26.450000762939453,75.0999984741211
V2RETAIL,0,0,0,0,0.0,,
VADILALIND,0,0,0,0,0.0,,
VAIBHAVGBL,0,0,0,0,0.0,,
VAKRANGEE,0,0,0,0,0.0,,
VALIANTORG,0,0,0,0,0.0,,
VARDHACRLC,0,0,0,0,0.0,,
VARDMNPOLY,1,0,1,-7445,-7.45,7.635000228881836,4.994999885559082
VARROC,0,0,0,0,0.0,,
VASCONEQ,0,0,0,0,0.0,,
VBL,0,0,0,0,0.0,,
VEDL,2,0,2,-18929,-18.93,"277.1499938964844, 308.8999938964844","189.5, 211.14999389648438"
VENKEYS,2,1,1,65635,65.64,"268.76666259765625, 512.75","249.0, 1666.050048828125"
VENUSREM,0,0,0,0,0.0,,
VERTOZ,1,0,1,-15568,-15.57,214.35000610351562,103.8499984741211
VESUVIUS,1,1,0,34098,34.1,512.0999755859375,1099.9000244140625
VETO,0,0,0,0,0.0,,
VGUARD,0,0,0,0,0.0,,
VHL,0,0,0,0,0.0,,
VIDHIING,0,0,0,0,0.0,,
VIKASECO,0,0,0,0,0.0,,
VIKASLIFE,0,0,0,0,0.0,,
VIMTALABS,0,0,0,0,0.0,,
VINATIORGA,0,0,0,0,0.0,,
VINDHYATEL,1,0,1,-11220,-11.22,254.89999389648438,170.4499969482422
VINYLINDIA,0,0,0,0,0.0,,
VIPCLOTHNG,1,0,1,-8778,-8.78,40.05841064453125,27.617361068725586
VIPIND,1,0,1,-4646,-4.65,639.4500122070312,538.6500244140625
VIPULLTD,0,0,0,0,0.0,,
VISAKAIND,1,0,1,-11904,-11.9,31.229999542236328,18.559999465942383
VISHNU,0,0,0,0,0.0,,
VISHWARAJ,0,0,0,0,0.0,,
VLSFINANCE,1,1,0,42523,42.52,24.399999618530273,60.20000076293945
VMART,0,0,0,0,0.0,,
VOLTAMP,1,1,0,9448,9.45,709.9000244140625,927.2000122070312
VOLTAS,1,1,0,34736,34.74,218.0500030517578,476.8999938964844
VRLLOG,0,0,0,0,0.0,,
VSSL,0,0,0,0,0.0,,
VSTIND,0,0,0,0,0.0,,
VSTTILLERS,0,0,0,0,0.0,,
VTL,1,1,0,70233,70.23,66.77999877929688,220.02000427246094
WABAG,0,0,0,0,0.0,,
WALCHANNAG,1,0,1,-4683,-4.68,175.89999389648438,147.75
WANBURY,1,0,1,-3213,-3.21,59.20000076293945,52.75
WEALTH,0,0,0,0,0.0,,
WEBELSOLAR,1,1,0,16432,16.43,39.5,58.650001525878906
WEIZMANIND,0,0,0,0,0.0,,
WEL,0,0,0,0,0.0,,
WELCORP,1,0,1,-9448,-9.45,114.75,78.19999694824219
WELENT,1,1,0,50045,50.04,37.400001525878906,98.25
WELSPUNLIV,0,0,0,0,0.0,,
WENDT,0,0,0,0,0.0,,
WESTLIFE,0,0,0,0,0.0,,
WHEELS,0,0,0,0,0.0,,
WINDMACHIN,0,0,0,0,0.0,,
WIPRO,1,0,1,-1991,-1.99,215.643798828125,195.0937957763672
WOCKPHARMA,1,0,1,-15784,-15.78,1529.9664306640625,700.7314453125
WONDERLA,0,0,0,0,0.0,,
WSI,0,0,0,0,0.0,,
WSTCSTPAPR,0,0,0,0,0.0,,
XCHANGING,0,0,0,0,0.0,,
XPROINDIA,2,0,2,-19415,-19.42,"47.900001525878906, 39.36666488647461","28.633333206176758, 32.400001525878906"
YESBANK,0,0,0,0,0.0,,
ZEEL,0,0,0,0,0.0,,
ZEELEARN,0,0,0,0,0.0,,
ZEEMEDIA,0,0,0,0,0.0,,
ZENITHEXPO,3,0,3,-35154,-35.15,"77.94999694824219, 64.0, 153.9499969482422","54.04999923706055, 50.349998474121094, 53.099998474121094"
ZENSARTECH,2,0,2,-26010,-26.01,"334.5899963378906, 477.79998779296875","201.6999969482422, 247.5500030517578"
ZENTEC,0,0,0,0,0.0,,
ZFCVINDIA,1,1,0,124039,124.04,1068.3499755859375,5463.7001953125
ZODIACLOTH,0,0,0,0,0.0,,
ZOTA,0,0,0,0,0.0,,
ZUARI,1,0,1,-10400,-10.4,193.25,121.19999694824219
ZUARIIND,0,0,0,0,0.0,,
ZYDUSLIFE,2,1,1,19227,19.23,"75.67333221435547, 571.1500244140625","152.1199951171875, 360.3999938964844"
ZYDUSWELL,1,1,0,5992,5.99,1043.199951171875,1252.949951171875
